age_id,age,year,title,period,content_type,level_id,source_url
6,고대,-300,울주 반구대 암각화,,an field_r,kc_r000700,https://contents.history.go.kr/front/kc/main.do
6,고대,-300,함평 초포리 유적,,an field_r,kc_r001400,https://contents.history.go.kr/front/kc/main.do
6,고대,-200,당진 소소리 유적,,an field_r,kc_r000200,https://contents.history.go.kr/front/kc/main.do
6,고대,-200,사천 늑도 유적,,an field_r,kc_r000340,https://contents.history.go.kr/front/kc/main.do
6,고대,-200,완주 신풍 유적,,an field_r,kc_r000660,https://contents.history.go.kr/front/kc/main.do
6,고대,-190,위만,,an field_n,kc_n101500,https://contents.history.go.kr/front/kc/main.do
6,고대,-100,고조선·한 전쟁,-109 ~ -108,an field_e,kc_i100600,https://contents.history.go.kr/front/kc/main.do
6,고대,-100,경산 양지리 유적,,an field_r,kc_r000020,https://contents.history.go.kr/front/kc/main.do
6,고대,-100,경주 조양동 유적,,an field_r,kc_r000050,https://contents.history.go.kr/front/kc/main.do
6,고대,-100,창원 다호리 유적,,an field_r,kc_r001300,https://contents.history.go.kr/front/kc/main.do
6,고대,-50,박혁거세,-69 ~ 4,an field_n,kc_n101900,https://contents.history.go.kr/front/kc/main.do
6,고대,-50,신라 건국,-57,an field_e,kc_i101210,https://contents.history.go.kr/front/kc/main.do
6,고대,-30,동명성왕,-58 ~ -19,an field_n,kc_n100900,https://contents.history.go.kr/front/kc/main.do
6,고대,-30,고구려 건국,-37,an field_e,kc_i100100,https://contents.history.go.kr/front/kc/main.do
6,고대,-30,오녀산성,,an field_r,kc_r100495,https://contents.history.go.kr/front/kc/main.do
6,고대,-10,백제 건국,-18,an field_e,kc_i101010,https://contents.history.go.kr/front/kc/main.do
6,고대,-10,온조왕,미상 ~ 28,an field_n,kc_n101400,https://contents.history.go.kr/front/kc/main.do
6,고대,-10,풍납토성,,an field_r,kc_r101800,https://contents.history.go.kr/front/kc/main.do
6,고대,10,대무신왕,4 ~ 44,an field_n,kc_n100810,https://contents.history.go.kr/front/kc/main.do
6,고대,30,신라 6부,,an field_g,kc_o100250,https://contents.history.go.kr/front/kc/main.do
6,고대,40,김수로왕,42 ~ 199,an field_n,kc_n100700,https://contents.history.go.kr/front/kc/main.do
6,고대,50,태조대왕,47 ~ 121,an field_n,kc_n101800,https://contents.history.go.kr/front/kc/main.do
6,고대,50,탈해이사금,미상 ~ 80,an field_n,kc_n101790,https://contents.history.go.kr/front/kc/main.do
6,고대,100,경주 월성,101,an field_r,kc_r100042,https://contents.history.go.kr/front/kc/main.do
6,고대,100,철정,,an field_r,kc_r101450,https://contents.history.go.kr/front/kc/main.do
6,고대,110,석촌동 고분군,,an field_r,kc_r100462,https://contents.history.go.kr/front/kc/main.do
6,고대,170,고국천왕,미상 ~ 197,an field_n,kc_n100320,https://contents.history.go.kr/front/kc/main.do
6,고대,190,김수로왕릉,199,an field_r,kc_r100320,https://contents.history.go.kr/front/kc/main.do
6,고대,190,을파소,미상 ~ 203,an field_n,kc_n101530,https://contents.history.go.kr/front/kc/main.do
6,고대,200,포상팔국의 난,,an field_e,kc_i101500,https://contents.history.go.kr/front/kc/main.do
6,고대,220,동천왕,209 ~ 248,an field_n,kc_n100920,https://contents.history.go.kr/front/kc/main.do
6,고대,230,고이왕,미상 ~ 286,an field_n,kc_n100410,https://contents.history.go.kr/front/kc/main.do
6,고대,230,고구려 5부,,an field_g,kc_o100100,https://contents.history.go.kr/front/kc/main.do
6,고대,230,고구려돌무지무덤,,an field_r,kc_r100100,https://contents.history.go.kr/front/kc/main.do
6,고대,290,고구려 벽화고분,,an field_r,kc_r100200,https://contents.history.go.kr/front/kc/main.do
6,고대,300,미천왕,미상 ~ 331,an field_n,kc_n101115,https://contents.history.go.kr/front/kc/main.do
6,고대,330,고국원왕,미상 ~ 371,an field_n,kc_n100310,https://contents.history.go.kr/front/kc/main.do
6,고대,340,근초고왕,미상 ~ 375,an field_n,kc_n100610,https://contents.history.go.kr/front/kc/main.do
6,고대,340,국내성,,an field_r,kc_r100310,https://contents.history.go.kr/front/kc/main.do
6,고대,350,내물마립간,미상 ~ 402,an field_n,kc_n100720,https://contents.history.go.kr/front/kc/main.do
6,고대,350,부안 죽막동 제사유적,,an field_r,kc_r100415,https://contents.history.go.kr/front/kc/main.do
6,고대,350,신라 돌무지 덧널 무덤,,an field_r,kc_r100480,https://contents.history.go.kr/front/kc/main.do
6,고대,360,칠지도,,an field_r,kc_r101500,https://contents.history.go.kr/front/kc/main.do
6,고대,370,태학,372,an field_g,kc_o100450,https://contents.history.go.kr/front/kc/main.do
6,고대,370,율령 반포,373,an field_e,kc_i101300,https://contents.history.go.kr/front/kc/main.do
6,고대,370,소수림왕,미상 ~ 384,an field_n,kc_n101200,https://contents.history.go.kr/front/kc/main.do
6,고대,370,불교의 전래와 공인,,an field_e,kc_i101030,https://contents.history.go.kr/front/kc/main.do
6,고대,370,왕인,,an field_n,kc_n101420,https://contents.history.go.kr/front/kc/main.do
6,고대,370,고구려 사찰,,an field_r,kc_r100210,https://contents.history.go.kr/front/kc/main.do
6,고대,390,광개토왕,374 ~ 412,an field_n,kc_n100500,https://contents.history.go.kr/front/kc/main.do
6,고대,390,아신왕,미상 ~ 405,an field_n,kc_n101260,https://contents.history.go.kr/front/kc/main.do
6,고대,390,광개토왕의 정복 전쟁,,an field_e,kc_i100610,https://contents.history.go.kr/front/kc/main.do
6,고대,400,전지왕,미상 ~ 420,an field_n,kc_n101710,https://contents.history.go.kr/front/kc/main.do
6,고대,400,가야 갑주,,an field_r,kc_r100010,https://contents.history.go.kr/front/kc/main.do
6,고대,400,고령 지산동 고분군,,an field_r,kc_r100220,https://contents.history.go.kr/front/kc/main.do
6,고대,400,김해 대성동 고분군,,an field_r,kc_r100330,https://contents.history.go.kr/front/kc/main.do
6,고대,400,몽촌토성,,an field_r,kc_r100370,https://contents.history.go.kr/front/kc/main.do
6,고대,400,부산 복천동 고분군,,an field_r,kc_r100408,https://contents.history.go.kr/front/kc/main.do
6,고대,400,신라 금관,,an field_r,kc_r100474,https://contents.history.go.kr/front/kc/main.do
6,고대,400,집안고구려비,,an field_r,kc_r101400,https://contents.history.go.kr/front/kc/main.do
6,고대,410,장수왕,394 ~ 491,an field_n,kc_n101700,https://contents.history.go.kr/front/kc/main.do
6,고대,410,광개토대왕릉비,414,an field_r,kc_r100300,https://contents.history.go.kr/front/kc/main.do
6,고대,410,눌지마립간,미상 ~ 458,an field_n,kc_n100730,https://contents.history.go.kr/front/kc/main.do
6,고대,410,화백 회의,,an field_g,kc_o100600,https://contents.history.go.kr/front/kc/main.do
6,고대,410,장군총,,an field_r,kc_r101000,https://contents.history.go.kr/front/kc/main.do
6,고대,410,호우명 그릇,,an field_r,kc_r102000,https://contents.history.go.kr/front/kc/main.do
6,고대,420,고구려의 천도,427,an field_e,kc_i100500,https://contents.history.go.kr/front/kc/main.do
6,고대,420,경당,,an field_g,kc_o100020,https://contents.history.go.kr/front/kc/main.do
6,고대,430,나제동맹,,an field_e,kc_i100710,https://contents.history.go.kr/front/kc/main.do
6,고대,450,개로왕,미상 ~ 475,an field_n,kc_n100050,https://contents.history.go.kr/front/kc/main.do
6,고대,450,경주 황남대총,,an field_r,kc_r100044,https://contents.history.go.kr/front/kc/main.do
6,고대,450,신라 고분 출토 유리제품,,an field_r,kc_r100472,https://contents.history.go.kr/front/kc/main.do
6,고대,470,소지마립간,미상 ~ 500,an field_n,kc_n101220,https://contents.history.go.kr/front/kc/main.do
6,고대,470,동성왕,미상 ~ 501,an field_n,kc_n100910,https://contents.history.go.kr/front/kc/main.do
6,고대,490,충주 고구려비,,an field_r,kc_r100500,https://contents.history.go.kr/front/kc/main.do
6,고대,500,지증왕,437 ~ 514,an field_n,kc_n101720,https://contents.history.go.kr/front/kc/main.do
6,고대,500,무령왕,462 ~ 523,an field_n,kc_n100930,https://contents.history.go.kr/front/kc/main.do
6,고대,500,포항 냉수리 신라비,,an field_r,kc_r101600,https://contents.history.go.kr/front/kc/main.do
6,고대,500,포항 중성리 신라비,,an field_r,kc_r101700,https://contents.history.go.kr/front/kc/main.do
6,고대,500,함안 말이산 고분군,,an field_r,kc_r101900,https://contents.history.go.kr/front/kc/main.do
6,고대,510,법흥왕,미상 ~ 540,an field_n,kc_n101130,https://contents.history.go.kr/front/kc/main.do
6,고대,520,울진 봉평 신라비,524,an field_r,kc_r100700,https://contents.history.go.kr/front/kc/main.do
6,고대,520,경주 흥륜사지,527,an field_r,kc_r100060,https://contents.history.go.kr/front/kc/main.do
6,고대,520,성왕,미상 ~ 554,an field_n,kc_n101190,https://contents.history.go.kr/front/kc/main.do
6,고대,520,무령왕릉,,an field_r,kc_r100380,https://contents.history.go.kr/front/kc/main.do
6,고대,530,진흥왕,534 ~ 576,an field_n,kc_n101750,https://contents.history.go.kr/front/kc/main.do
6,고대,530,정사암 회의,,an field_e,kc_i101400,https://contents.history.go.kr/front/kc/main.do
6,고대,530,이사부,,an field_n,kc_n101600,https://contents.history.go.kr/front/kc/main.do
6,고대,530,부소산성,,an field_r,kc_r100410,https://contents.history.go.kr/front/kc/main.do
6,고대,530,울주 천전리 서석,,an field_r,kc_r100600,https://contents.history.go.kr/front/kc/main.do
6,고대,550,위덕왕,525 ~ 598,an field_n,kc_n101480,https://contents.history.go.kr/front/kc/main.do
6,고대,550,경주 황룡사지,553,an field_r,kc_r100050,https://contents.history.go.kr/front/kc/main.do
6,고대,550,관산성전투,554,an field_e,kc_i101100,https://contents.history.go.kr/front/kc/main.do
6,고대,550,거칠부,,an field_n,kc_n100100,https://contents.history.go.kr/front/kc/main.do
6,고대,550,단양 신라 적성비,,an field_r,kc_r100340,https://contents.history.go.kr/front/kc/main.do
6,고대,550,신라 석실분과 순장의 폐지,,an field_r,kc_r100476,https://contents.history.go.kr/front/kc/main.do
6,고대,560,대가야 멸망,562,an field_e,kc_i100720,https://contents.history.go.kr/front/kc/main.do
6,고대,560,부여 능산리 고분군,,an field_r,kc_r100420,https://contents.history.go.kr/front/kc/main.do
6,고대,560,진흥왕 순수비,,an field_r,kc_r101300,https://contents.history.go.kr/front/kc/main.do
6,고대,570,진평왕,미상 ~ 632,an field_n,kc_n101730,https://contents.history.go.kr/front/kc/main.do
6,고대,570,화랑도,,an field_g,kc_o100500,https://contents.history.go.kr/front/kc/main.do
6,고대,580,9서당,,an field_g,kc_o100010,https://contents.history.go.kr/front/kc/main.do
6,고대,580,장안성[평양성],,an field_r,kc_r101010,https://contents.history.go.kr/front/kc/main.do
6,고대,590,고구려·수 전쟁,598 ~ 618,an field_e,kc_i100400,https://contents.history.go.kr/front/kc/main.do
6,고대,590,온달,미상 ~ 590,an field_n,kc_n101350,https://contents.history.go.kr/front/kc/main.do
6,고대,590,법왕,미상 ~ 600,an field_n,kc_n101120,https://contents.history.go.kr/front/kc/main.do
6,고대,590,내성,,an field_g,kc_o100200,https://contents.history.go.kr/front/kc/main.do
6,고대,590,반가사유상,,an field_r,kc_r100402,https://contents.history.go.kr/front/kc/main.do
6,고대,600,무왕,미상 ~ 641,an field_n,kc_n101005,https://contents.history.go.kr/front/kc/main.do
6,고대,600,원광,,an field_n,kc_n101430,https://contents.history.go.kr/front/kc/main.do
6,고대,600,향도,,an field_g,kc_o100460,https://contents.history.go.kr/front/kc/main.do
6,고대,600,미륵사지,,an field_r,kc_r100400,https://contents.history.go.kr/front/kc/main.do
6,고대,600,부여 정림사지 오층석탑,,an field_r,kc_r100430,https://contents.history.go.kr/front/kc/main.do
6,고대,600,서산 용현리 마애여래삼존상,,an field_r,kc_r100455,https://contents.history.go.kr/front/kc/main.do
6,고대,600,태안 동문리 마애삼존불입상,,an field_r,kc_r101510,https://contents.history.go.kr/front/kc/main.do
6,고대,610,살수대첩,612,an field_e,kc_i101200,https://contents.history.go.kr/front/kc/main.do
6,고대,610,을지문덕,,an field_n,kc_n101520,https://contents.history.go.kr/front/kc/main.do
6,고대,610,임신서기석,,an field_r,kc_r100900,https://contents.history.go.kr/front/kc/main.do
6,고대,630,선덕여왕,미상 ~ 647,an field_n,kc_n101170,https://contents.history.go.kr/front/kc/main.do
6,고대,630,익산 왕궁리 유적,,an field_r,kc_r100800,https://contents.history.go.kr/front/kc/main.do
6,고대,640,자장,590 ~ 658,an field_n,kc_n101620,https://contents.history.go.kr/front/kc/main.do
6,고대,640,대야성 전투,642,an field_e,kc_i100730,https://contents.history.go.kr/front/kc/main.do
6,고대,640,고구려·당 전쟁,644 ~ 668,an field_e,kc_i100300,https://contents.history.go.kr/front/kc/main.do
6,고대,640,의자왕,미상 ~ 660,an field_n,kc_n101560,https://contents.history.go.kr/front/kc/main.do
6,고대,640,연개소문,미상 ~ 665,an field_n,kc_n101300,https://contents.history.go.kr/front/kc/main.do
6,고대,640,보장왕,미상 ~ 682,an field_n,kc_n101140,https://contents.history.go.kr/front/kc/main.do
6,고대,640,봉황산산성,,an field_r,kc_r100406,https://contents.history.go.kr/front/kc/main.do
6,고대,650,태종무열왕 김춘추,603 ~ 661,an field_n,kc_n101810,https://contents.history.go.kr/front/kc/main.do
6,고대,650,원측,613 ~ 696,an field_n,kc_n101450,https://contents.history.go.kr/front/kc/main.do
6,고대,650,아프라시압 궁전벽화,,an field_r,kc_r100490,https://contents.history.go.kr/front/kc/main.do
6,고대,660,김유신,595 ~ 673,an field_n,kc_n100710,https://contents.history.go.kr/front/kc/main.do
6,고대,660,예군-예식진 형제,613 ~ 678,an field_n,kc_n101320,https://contents.history.go.kr/front/kc/main.do
6,고대,660,부여융,615 ~ 682,an field_n,kc_n101160,https://contents.history.go.kr/front/kc/main.do
6,고대,660,원효,617 ~ 686,an field_n,kc_n101460,https://contents.history.go.kr/front/kc/main.do
6,고대,660,백제 부흥 운동,660 ~ 663,an field_e,kc_i101020,https://contents.history.go.kr/front/kc/main.do
6,고대,660,웅진도독부,660 ~ 676,an field_g,kc_o100300,https://contents.history.go.kr/front/kc/main.do
6,고대,660,계백,미상 ~ 660,an field_n,kc_n100300,https://contents.history.go.kr/front/kc/main.do
6,고대,660,복신,미상 ~ 663,an field_n,kc_n101150,https://contents.history.go.kr/front/kc/main.do
6,고대,660,문무왕,미상 ~ 681,an field_n,kc_n101010,https://contents.history.go.kr/front/kc/main.do
6,고대,660,흑치상지,미상 ~ 689,an field_n,kc_n102100,https://contents.history.go.kr/front/kc/main.do
6,고대,660,금동대향로,,an field_r,kc_r100315,https://contents.history.go.kr/front/kc/main.do
6,고대,670,의상,625 ~ 702,an field_n,kc_n101540,https://contents.history.go.kr/front/kc/main.do
6,고대,670,신라·당 전쟁,670 ~ 676,an field_e,kc_i101220,https://contents.history.go.kr/front/kc/main.do
6,고대,670,고구려 부흥운동,670 ~ 684,an field_e,kc_i100200,https://contents.history.go.kr/front/kc/main.do
6,고대,670,안승,,an field_n,kc_n101270,https://contents.history.go.kr/front/kc/main.do
6,고대,680,설총,655 ~ 미상,an field_n,kc_n101180,https://contents.history.go.kr/front/kc/main.do
6,고대,680,국학,682,an field_g,kc_o100110,https://contents.history.go.kr/front/kc/main.do
6,고대,680,경주 감은사지,682,an field_r,kc_r100040,https://contents.history.go.kr/front/kc/main.do
6,고대,680,신문왕,미상 ~ 692,an field_n,kc_n101240,https://contents.history.go.kr/front/kc/main.do
6,고대,680,대왕암,,an field_r,kc_r100360,https://contents.history.go.kr/front/kc/main.do
6,고대,690,발해 건국,698,an field_e,kc_i100800,https://contents.history.go.kr/front/kc/main.do
6,고대,690,고왕 대조영,미상 ~ 719,an field_n,kc_n100400,https://contents.history.go.kr/front/kc/main.do
6,고대,690,신라촌락문서,,an field_r,kc_r100485,https://contents.history.go.kr/front/kc/main.do
6,고대,700,무구정광대다라니경,,an field_r,kc_r100375,https://contents.history.go.kr/front/kc/main.do
6,고대,710,무왕,미상 ~ 737,an field_n,kc_n101000,https://contents.history.go.kr/front/kc/main.do
6,고대,720,혜초,700 ~ 미상,an field_n,kc_n102000,https://contents.history.go.kr/front/kc/main.do
6,고대,720,발해·일본 관계,,an field_e,kc_i101005,https://contents.history.go.kr/front/kc/main.do
6,고대,730,발해·당 전쟁,732,an field_e,kc_i100920,https://contents.history.go.kr/front/kc/main.do
6,고대,730,문왕,미상 ~ 794,an field_n,kc_n101100,https://contents.history.go.kr/front/kc/main.do
6,고대,740,경덕왕,미상 ~ 765,an field_n,kc_n100210,https://contents.history.go.kr/front/kc/main.do
6,고대,750,불국사,751,an field_r,kc_r100440,https://contents.history.go.kr/front/kc/main.do
6,고대,750,석굴암,,an field_r,kc_r100460,https://contents.history.go.kr/front/kc/main.do
6,고대,760,혜공왕,758 ~ 780,an field_n,kc_n101910,https://contents.history.go.kr/front/kc/main.do
6,고대,760,96각간의 난,768,an field_e,kc_i100010,https://contents.history.go.kr/front/kc/main.do
6,고대,760,진표,,an field_n,kc_n101740,https://contents.history.go.kr/front/kc/main.do
6,고대,770,성덕대왕신종,771,an field_r,kc_r100470,https://contents.history.go.kr/front/kc/main.do
6,고대,770,정혜공주묘,777,an field_r,kc_r101100,https://contents.history.go.kr/front/kc/main.do
6,고대,780,원성왕,미상 ~ 798,an field_n,kc_n101440,https://contents.history.go.kr/front/kc/main.do
6,고대,790,정효공주묘,792,an field_r,kc_r101200,https://contents.history.go.kr/front/kc/main.do
6,고대,790,발해의 천도,794,an field_e,kc_i101000,https://contents.history.go.kr/front/kc/main.do
6,고대,800,헌덕왕,미상 ~ 826,an field_n,kc_n101850,https://contents.history.go.kr/front/kc/main.do
6,고대,800,집사성,,an field_g,kc_o100400,https://contents.history.go.kr/front/kc/main.do
6,고대,810,선왕,미상 ~ 830,an field_n,kc_n101175,https://contents.history.go.kr/front/kc/main.do
6,고대,820,김헌창의 난,822,an field_e,kc_i100700,https://contents.history.go.kr/front/kc/main.do
6,고대,820,청해진,828,an field_r,kc_r101460,https://contents.history.go.kr/front/kc/main.do
6,고대,820,장보고,미상 ~ 846,an field_n,kc_n101630,https://contents.history.go.kr/front/kc/main.do
6,고대,820,구산선문,,an field_g,kc_o100105,https://contents.history.go.kr/front/kc/main.do
6,고대,860,경문왕,미상 ~ 875,an field_n,kc_n100220,https://contents.history.go.kr/front/kc/main.do
6,고대,880,최치원,857 ~ 미상,an field_n,kc_n101780,https://contents.history.go.kr/front/kc/main.do
6,고대,880,견훤,867 ~ 936,an field_n,kc_n100200,https://contents.history.go.kr/front/kc/main.do
6,고대,880,사산비명,885,an field_r,kc_r100450,https://contents.history.go.kr/front/kc/main.do
6,고대,880,진성여왕,미상 ~ 897,an field_n,kc_n101725,https://contents.history.go.kr/front/kc/main.do
6,고대,900,후백제의 건국,900,an field_e,kc_i101700,https://contents.history.go.kr/front/kc/main.do
6,고대,900,후고구려의 건국,901,an field_e,kc_i101600,https://contents.history.go.kr/front/kc/main.do
6,고대,900,궁예,미상 ~ 918,an field_n,kc_n100600,https://contents.history.go.kr/front/kc/main.do
6,고대,920,발해 멸망,926,an field_e,kc_i100900,https://contents.history.go.kr/front/kc/main.do
6,고대,920,발해 부흥 운동,927,an field_e,kc_i100910,https://contents.history.go.kr/front/kc/main.do
6,고대,920,경순왕,미상 ~ 979,an field_n,kc_n100230,https://contents.history.go.kr/front/kc/main.do
6,고대,936,후삼국의 통일,936,an field_e,kc_i101800,https://contents.history.go.kr/front/kc/main.do
5,고려,910,태조왕건,877 ~ 943,go field_n,kc_n206200,https://contents.history.go.kr/front/kc/main.do
5,고려,910,칭제건원,918,go field_e,kc_i201400,https://contents.history.go.kr/front/kc/main.do
5,고려,910,만월대,919 ~ 1361,go field_r,kc_r200300,https://contents.history.go.kr/front/kc/main.do
5,고려,910,거란(요)의 건국과 발전,,go field_e,kc_i200305,https://contents.history.go.kr/front/kc/main.do
5,고려,910,강진 도요지,,go field_r,kc_r200020,https://contents.history.go.kr/front/kc/main.do
5,고려,910,고려불화,,go field_r,kc_r200090,https://contents.history.go.kr/front/kc/main.do
5,고려,910,팔관회,,go field_r,kc_r200400,https://contents.history.go.kr/front/kc/main.do
5,고려,920,신숭겸,미상 ~ 927,go field_n,kc_n202810,https://contents.history.go.kr/front/kc/main.do
5,고려,930,최언위,868 ~ 944,go field_n,kc_n205150,https://contents.history.go.kr/front/kc/main.do
5,고려,930,개태사,,go field_r,kc_r200050,https://contents.history.go.kr/front/kc/main.do
5,고려,940,혜종,912 ~ 945,go field_n,kc_n206500,https://contents.history.go.kr/front/kc/main.do
5,고려,940,정종,923 ~ 949,go field_n,kc_n204500,https://contents.history.go.kr/front/kc/main.do
5,고려,940,광종,925 ~ 975,go field_n,kc_n200800,https://contents.history.go.kr/front/kc/main.do
5,고려,940,연등회,,go field_r,kc_r200365,https://contents.history.go.kr/front/kc/main.do
5,고려,950,서필,901 ~ 965,go field_n,kc_n202210,https://contents.history.go.kr/front/kc/main.do
5,고려,950,균여,923 ~ 973,go field_n,kc_n200900,https://contents.history.go.kr/front/kc/main.do
5,고려,950,노비안검법,956,go field_e,kc_i200500,https://contents.history.go.kr/front/kc/main.do
5,고려,950,고려 과거제,,go field_e,kc_i200307,https://contents.history.go.kr/front/kc/main.do
5,고려,950,승과,,go field_e,kc_i201110,https://contents.history.go.kr/front/kc/main.do
5,고려,960,귀법사,963,go field_r,kc_r200110,https://contents.history.go.kr/front/kc/main.do
5,고려,960,관촉사 석조미륵보살입상,969,go field_r,kc_r200105,https://contents.history.go.kr/front/kc/main.do
5,고려,970,경종,955 ~ 981,go field_n,kc_n200400,https://contents.history.go.kr/front/kc/main.do
5,고려,970,전시과,976 ~ 1391,go field_e,kc_i201305,https://contents.history.go.kr/front/kc/main.do
5,고려,980,최승로,927 ~ 989,go field_n,kc_n205100,https://contents.history.go.kr/front/kc/main.do
5,고려,980,성종,960 ~ 997,go field_n,kc_n202500,https://contents.history.go.kr/front/kc/main.do
5,고려,990,서희,942 ~ 998,go field_n,kc_n202300,https://contents.history.go.kr/front/kc/main.do
5,고려,990,목종,980 ~ 1009,go field_n,kc_n201800,https://contents.history.go.kr/front/kc/main.do
5,고려,990,국자감,992,go field_g,kc_o200200,https://contents.history.go.kr/front/kc/main.do
5,고려,990,거란의 고려침입,993,go field_e,kc_i200300,https://contents.history.go.kr/front/kc/main.do
5,고려,1000,현종,992 ~ 1031,go field_n,kc_n206400,https://contents.history.go.kr/front/kc/main.do
5,고려,1000,강조의 정변,1009,go field_e,kc_i200200,https://contents.history.go.kr/front/kc/main.do
5,고려,1010,강감찬,948 ~ 1031,go field_n,kc_n200100,https://contents.history.go.kr/front/kc/main.do
5,고려,1010,귀주대첩,1018 ~ 1019,go field_e,kc_i200400,https://contents.history.go.kr/front/kc/main.do
5,고려,1010,현화사,1018,go field_r,kc_r200620,https://contents.history.go.kr/front/kc/main.do
