source_url_id,url,source_tables,source_columns,source_types,source_count,use_for_rag,fetch_status,note
URL_019548,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000815,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019549,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000816,person_relations,detail_url,PERSON_DETAIL,9,Y,PENDING,
URL_019550,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000819,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019551,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000820,person_relations,detail_url,PERSON_DETAIL,9,Y,PENDING,
URL_019552,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000821,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_019553,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000822,person_relations,detail_url,PERSON_DETAIL,8,Y,PENDING,
URL_019554,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000823,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_019555,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000824,person_relations,detail_url,PERSON_DETAIL,11,Y,PENDING,
URL_019556,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000825,person_relations,detail_url,PERSON_DETAIL,8,Y,PENDING,
URL_019557,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000826,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_019558,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000827,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019559,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000829,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_019560,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000830,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019561,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000831,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019562,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000832,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_019563,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000833,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019564,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000834,person_relations,detail_url,PERSON_DETAIL,10,Y,PENDING,
URL_019565,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000835,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019566,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000836,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019567,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000837,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019568,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000838,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019569,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000839,person_relations,detail_url,PERSON_DETAIL,12,Y,PENDING,
URL_019570,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000840,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019571,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000841,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019572,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000842,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019573,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000843,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_019574,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000844,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019575,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000845,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_019576,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000846,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019577,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000847,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019578,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000848,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_019579,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000849,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_019580,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000850,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019581,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000851,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019582,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000852,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_019583,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000853,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019584,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000854,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019585,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000855,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_019586,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000856,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019587,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000858,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019588,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000859,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019589,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000860,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019590,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000862,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019591,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000863,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019592,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000864,person_relations,detail_url,PERSON_DETAIL,8,Y,PENDING,
URL_019593,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000865,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019594,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000868,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019595,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000869,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019596,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000870,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_019597,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000871,person_relations,detail_url,PERSON_DETAIL,11,Y,PENDING,
URL_019598,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000872,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_019599,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000873,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019600,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000874,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019601,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000875,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_019602,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000876,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019603,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000877,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019604,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000878,person_relations,detail_url,PERSON_DETAIL,9,Y,PENDING,
URL_019605,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000879,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019606,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000881,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019607,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000882,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_019608,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000883,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019609,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000884,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019610,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000885,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_019611,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000886,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019612,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000889,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019613,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000890,person_relations,detail_url,PERSON_DETAIL,9,Y,PENDING,
URL_019614,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000891,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019615,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000892,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019616,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000893,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019617,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000894,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019618,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000896,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019619,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000897,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019620,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000898,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_019621,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000899,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019622,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000900,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019623,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000901,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019624,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000902,person_relations,detail_url,PERSON_DETAIL,12,Y,PENDING,
URL_019625,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000903,person_relations,detail_url,PERSON_DETAIL,8,Y,PENDING,
URL_019626,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000904,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_019627,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000905,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_019628,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000906,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019629,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000907,person_relations,detail_url,PERSON_DETAIL,10,Y,PENDING,
URL_019630,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000908,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019631,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000909,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_019632,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000910,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019633,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000911,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019634,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000912,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019635,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000913,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_019636,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000914,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_019637,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000915,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019638,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000916,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_019639,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000917,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019640,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000918,person_relations,detail_url,PERSON_DETAIL,18,Y,PENDING,
URL_019641,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000919,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019642,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000920,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_019643,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000921,person_relations,detail_url,PERSON_DETAIL,8,Y,PENDING,
URL_019644,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000922,person_relations,detail_url,PERSON_DETAIL,8,Y,PENDING,
URL_019645,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000923,person_relations,detail_url,PERSON_DETAIL,9,Y,PENDING,
URL_019646,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000924,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_019647,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000926,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_019648,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000927,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019649,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000930,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019650,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000931,person_relations,detail_url,PERSON_DETAIL,24,Y,PENDING,
URL_019651,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000932,person_relations,detail_url,PERSON_DETAIL,12,Y,PENDING,
URL_019652,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000933,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_019653,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000934,person_relations,detail_url,PERSON_DETAIL,9,Y,PENDING,
URL_019654,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000935,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019655,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000936,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019656,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000937,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019657,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000938,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019658,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000939,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019659,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000940,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019660,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000941,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_019661,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000942,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019662,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000943,person_relations,detail_url,PERSON_DETAIL,14,Y,PENDING,
URL_019663,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000944,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019664,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000945,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019665,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000946,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019666,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000947,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019667,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000948,person_relations,detail_url,PERSON_DETAIL,15,Y,PENDING,
URL_019668,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000951,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019669,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000952,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019670,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000953,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_019671,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000954,person_relations,detail_url,PERSON_DETAIL,3,Y,PENDING,
URL_019672,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000955,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_019673,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000956,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019674,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000957,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019675,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000958,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
URL_019676,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000959,person_relations,detail_url,PERSON_DETAIL,9,Y,PENDING,
URL_019677,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000960,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019678,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000962,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_019679,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000963,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_019680,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000964,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_019681,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000965,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_019682,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000966,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019683,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000967,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_019684,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000968,person_relations,detail_url,PERSON_DETAIL,8,Y,PENDING,
URL_019685,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000969,person_relations,detail_url,PERSON_DETAIL,12,Y,PENDING,
URL_019686,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000970,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019687,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000971,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019688,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000972,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019689,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000973,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019690,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000974,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019691,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000975,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019692,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000976,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019693,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000978,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019694,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000979,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_019695,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000980,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_019696,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000981,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019697,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000982,person_relations,detail_url,PERSON_DETAIL,9,Y,PENDING,
URL_019698,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000983,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_019699,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000984,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019700,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000986,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019701,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000987,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019702,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000988,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019703,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000989,person_relations,detail_url,PERSON_DETAIL,8,Y,PENDING,
URL_019704,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000990,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019705,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000991,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019706,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000992,person_relations,detail_url,PERSON_DETAIL,9,Y,PENDING,
URL_019707,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000994,person_relations,detail_url,PERSON_DETAIL,12,Y,PENDING,
URL_019708,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000995,person_relations,detail_url,PERSON_DETAIL,7,Y,PENDING,
URL_019709,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000996,person_relations,detail_url,PERSON_DETAIL,8,Y,PENDING,
URL_019710,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000997,person_relations,detail_url,PERSON_DETAIL,11,Y,PENDING,
URL_019711,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000998,person_relations,detail_url,PERSON_DETAIL,5,Y,PENDING,
URL_019712,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000999,person_relations,detail_url,PERSON_DETAIL,2,Y,PENDING,
URL_019713,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001000,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019714,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001001,person_relations,detail_url,PERSON_DETAIL,6,Y,PENDING,
URL_019715,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001002,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019716,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001003,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019717,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001004,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019718,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001005,person_relations,detail_url,PERSON_DETAIL,1,Y,PENDING,
URL_019719,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001006,person_relations,detail_url,PERSON_DETAIL,4,Y,PENDING,
