canonical_term,category,count,problem_ids
선문염송집,문헌,6,"['cj_v41_0060', 'cj_v41_0773', 'cj_v41_0865', 'cj_v41_0915', 'cj_v41_1302', 'cj_v41_1496']"
동맹,제도,6,"['cj_v41_0476', 'cj_v41_0855', 'cj_v41_0948', 'cj_v41_1194', 'cj_v41_1288', 'cj_v41_1388']"
곽재우,인물,6,"['cj_v41_0067', 'cj_v41_0448', 'cj_v41_0491', 'cj_v41_0640', 'cj_v41_0873', 'cj_v41_1017']"
마라난타,인물,6,"['cj_v41_0290', 'cj_v41_0381', 'cj_v41_0573', 'cj_v41_1148', 'cj_v41_1245', 'cj_v41_1437']"
3저 호황,사건,6,"['cj_v41_0285', 'cj_v41_0330', 'cj_v41_0802', 'cj_v41_0848', 'cj_v41_1139', 'cj_v41_1334']"
천도교,사상,6,"['cj_v41_0039', 'cj_v41_0412', 'cj_v41_0704', 'cj_v41_0935', 'cj_v41_0936', 'cj_v41_1512']"
독립 선언서,문헌,6,"['cj_v41_0038', 'cj_v41_0230', 'cj_v41_0462', 'cj_v41_0601', 'cj_v41_1128', 'cj_v41_1322']"
동굴,유적,6,"['cj_v41_0047', 'cj_v41_0144', 'cj_v41_0240', 'cj_v41_0760', 'cj_v41_0901', 'cj_v41_1095']"
태양력,제도,6,"['cj_v41_0409', 'cj_v41_0454', 'cj_v41_0599', 'cj_v41_0789', 'cj_v41_1173', 'cj_v41_1461']"
이괄의 난,사건,6,"['cj_v41_0165', 'cj_v41_0614', 'cj_v41_0826', 'cj_v41_0972', 'cj_v41_1213', 'cj_v41_1261']"
사학,사상,6,"['cj_v41_0164', 'cj_v41_0258', 'cj_v41_0771', 'cj_v41_0974', 'cj_v41_1156', 'cj_v41_1410']"
이승훈,인물,6,"['cj_v41_0164', 'cj_v41_0404', 'cj_v41_0697', 'cj_v41_1182', 'cj_v41_1311', 'cj_v41_1410']"
동국지도,문헌,6,"['cj_v41_0162', 'cj_v41_0262', 'cj_v41_0731', 'cj_v41_0971', 'cj_v41_1353', 'cj_v41_1452']"
과하마,유물,6,"['cj_v41_0098', 'cj_v41_0619', 'cj_v41_0667', 'cj_v41_0999', 'cj_v41_1291', 'cj_v41_1436']"
단궁,유물,6,"['cj_v41_0098', 'cj_v41_0619', 'cj_v41_0667', 'cj_v41_0999', 'cj_v41_1291', 'cj_v41_1436']"
일본군,기관,6,"['cj_v41_0175', 'cj_v41_img_54_45', 'cj_v41_0454', 'cj_v41_1187', 'cj_v41_1318', 'cj_v41_1510']"
홍범도,인물,6,"['cj_v41_0280', 'cj_v41_0512', 'cj_v41_0704', 'cj_v41_0893', 'cj_v41_1086', 'cj_v41_1279']"
철원,지명,6,"['cj_v41_0009', 'cj_v41_0341', 'cj_v41_0676', 'cj_v41_0769', 'cj_v41_0814', 'cj_v41_1391']"
구본신참,사상,6,"['cj_v41_0131', 'cj_v41_0172', 'cj_v41_0268', 'cj_v41_0363', 'cj_v41_1227', 'cj_v41_1316']"
서울 진공 작전,사건,6,"['cj_v41_0320', 'cj_v41_0370', 'cj_v41_0792', 'cj_v41_0832', 'cj_v41_0982', 'cj_v41_1318']"
러일 전쟁,사건,6,"['cj_v41_0317', 'cj_v41_0568', 'cj_v41_0649', 'cj_v41_0882', 'cj_v41_1270', 'cj_v41_1411']"
시사,단체,6,"['cj_v41_0117', 'cj_v41_0307', 'cj_v41_0496', 'cj_v41_0969', 'cj_v41_1266', 'cj_v41_1454']"
검모잠,인물,6,"['cj_v41_0196', 'cj_v41_0431', 'cj_v41_0716', 'cj_v41_0858', 'cj_v41_1052', 'cj_v41_1243']"
국가보위비상대책위원회,기관,6,"['cj_v41_0094', 'cj_v41_0142', 'cj_v41_0896', 'cj_v41_1188', 'cj_v41_1235', 'cj_v41_1331']"
발췌 개헌안,문헌,6,"['cj_v41_0236', 'cj_v41_0941', 'cj_v41_1038', 'cj_v41_1137', 'cj_v41_1188', 'cj_v41_1331']"
자유시,지명,6,"['cj_v41_0556', 'cj_v41_0654', 'cj_v41_0793', 'cj_v41_0844', 'cj_v41_1279', 'cj_v41_1472']"
충칭,지명,6,"['cj_v41_0556', 'cj_v41_0609', 'cj_v41_0751', 'cj_v41_1086', 'cj_v41_1424', 'cj_v41_1473']"
양반전,문헌,6,"['cj_v41_0545', 'cj_v41_0639', 'cj_v41_0779', 'cj_v41_img_66_24', 'cj_v41_1120', 'cj_v41_1218']"
이완용,인물,6,"['cj_v41_0127', 'cj_v41_0232', 'cj_v41_0503', 'cj_v41_0792', 'cj_v41_1179', 'cj_v41_1367']"
은세계,문헌,6,"['cj_v41_0126', 'cj_v41_1132', 'cj_v41_1186', 'cj_v41_1275', 'cj_v41_1320', 'cj_v41_1475']"
제1차 미소 공동 위원회,기관,6,"['cj_v41_0126', 'cj_v41_0235', 'cj_v41_0306', 'cj_v41_0422', 'cj_v41_0845', 'cj_v41_0924']"
단성사,문화재,6,"['cj_v41_0184', 'cj_v41_0795', 'cj_v41_1180', 'cj_v41_1326', 'cj_v41_1468', 'cj_v41_1521']"
한국독립운동지혈사,문헌,6,"['cj_v41_0035', 'cj_v41_0086', 'cj_v41_0181', 'cj_v41_0990', 'cj_v41_1085', 'cj_v41_1134']"
신민회,단체,6,"['cj_v41_0035', 'cj_v41_0181', 'cj_v41_0279', 'cj_v41_1234', 'cj_v41_1368', 'cj_v41_1508']"
원종,인물,6,"['cj_v41_0486', 'cj_v41_0906', 'cj_v41_1103', 'cj_v41_1394', 'cj_v41_1397', 'cj_v41_1481']"
노사정 위원회,기관,6,"['cj_v41_0043', 'cj_v41_0143', 'cj_v41_0285', 'cj_v41_0330', 'cj_v41_0848', 'cj_v41_1334']"
경원,지명,6,"['cj_v41_0536', 'cj_v41_0721', 'cj_v41_1053', 'cj_v41_1256', 'cj_v41_1357', 'cj_v41_1390']"
조선건국준비위원회,단체,6,"['cj_v41_0092', 'cj_v41_0559', 'cj_v41_0797', 'cj_v41_0845', 'cj_v41_1043', 'cj_v41_1381']"
국가보안법,제도,6,"['cj_v41_0092', 'cj_v41_0557', 'cj_v41_0610', 'cj_v41_0662', 'cj_v41_0706', 'cj_v41_0842']"
국민교육헌장,문헌,6,"['cj_v41_0091', 'cj_v41_0141', 'cj_v41_0469', 'cj_v41_0510', 'cj_v41_1088', 'cj_v41_1190']"
안동도호부,기관,6,"['cj_v41_0244', 'cj_v41_0523', 'cj_v41_0571', 'cj_v41_0716', 'cj_v41_1151', 'cj_v41_img_73_14']"
서옥제,제도,6,"['cj_v41_0242', 'cj_v41_0288', 'cj_v41_0428', 'cj_v41_0476', 'cj_v41_1146', 'cj_v41_1487']"
상감청자,유물,6,"['cj_v41_img_49_27', 'cj_v41_img_53_21', 'cj_v41_img_58_16', 'cj_v41_0723', 'cj_v41_img_68_49', 'cj_v41_img_71_16']"
대가야,국가,6,"['cj_v41_0194', 'cj_v41_0811', 'cj_v41_0903', 'cj_v41_1001', 'cj_v41_1290', 'cj_v41_1488']"
율령,제도,6,"['cj_v41_0194', 'cj_v41_0336', 'cj_v41_0715', 'cj_v41_0857', 'cj_v41_1098', 'cj_v41_1391']"
장문휴,인물,6,"['cj_v41_0246', 'cj_v41_0528', 'cj_v41_0675', 'cj_v41_0858', 'cj_v41_0956', 'cj_v41_1243']"
유불 일치설,사상,6,"['cj_v41_0433', 'cj_v41_0773', 'cj_v41_0915', 'cj_v41_1106', 'cj_v41_1302', 'cj_v41_1448']"
산미 증식 계획,정책,6,"['cj_v41_0173', 'cj_v41_0419', 'cj_v41_0504', 'cj_v41_1129', 'cj_v41_1273', 'cj_v41_1476']"
조선건국동맹,단체,6,"['cj_v41_0139', 'cj_v41_0181', 'cj_v41_0515', 'cj_v41_0990', 'cj_v41_1084', 'cj_v41_1477']"
백동화,유물,6,"['cj_v41_0173', 'cj_v41_0485', 'cj_v41_0648', 'cj_v41_0887', 'cj_v41_1177', 'cj_v41_1509']"
단발령,제도,6,"['cj_v41_0172', 'cj_v41_0370', 'cj_v41_0411', 'cj_v41_0832', 'cj_v41_1224', 'cj_v41_1461']"
광교산 전투,사건,6,"['cj_v41_0491', 'cj_v41_0873', 'cj_v41_1216', 'cj_v41_1359', 'cj_v41_1405', 'cj_v41_1501']"
독립협회,단체,6,"['cj_v41_0075', 'cj_v41_0230', 'cj_v41_0367', 'cj_v41_0648', 'cj_v41_1035', 'cj_v41_1368']"
중서문하성,기관,6,"['cj_v41_0059', 'cj_v41_0112', 'cj_v41_0154', 'cj_v41_0582', 'cj_v41_0964', 'cj_v41_1304']"
청연각,기관,6,"['cj_v41_0342', 'cj_v41_0955', 'cj_v41_1005', 'cj_v41_1250', 'cj_v41_1347', 'cj_v41_1396']"
지부복궐척화의소,문헌,6,"['cj_v41_0169', 'cj_v41_0632', 'cj_v41_0832', 'cj_v41_0988', 'cj_v41_1367', 'cj_v41_1457']"
골품제,제도,6,"['cj_v41_0005', 'cj_v41_0103', 'cj_v41_0762', 'cj_v41_0955', 'cj_v41_1336', 'cj_v41_1445']"
몽유도원도,문화재,6,"['cj_v41_img_47_27', 'cj_v41_img_54_24', 'cj_v41_0784', 'cj_v41_img_65_22', 'cj_v41_1215', 'cj_v41_img_73_26']"
논산 관촉사 석조미륵보살입상,문화재,6,"['cj_v41_img_47_15', 'cj_v41_img_64_16', 'cj_v41_0962', 'cj_v41_1051', 'cj_v41_1061', 'cj_v41_1299']"
문무왕,인물,6,"['cj_v41_0525', 'cj_v41_0624', 'cj_v41_0672', 'cj_v41_0951', 'cj_v41_0952', 'cj_v41_1001']"
김치양,인물,6,"['cj_v41_0248', 'cj_v41_0579', 'cj_v41_0629', 'cj_v41_0678', 'cj_v41_1207', 'cj_v41_1399']"
임존성,지명,6,"['cj_v41_0247', 'cj_v41_0291', 'cj_v41_0381', 'cj_v41_1104', 'cj_v41_1346', 'cj_v41_1429']"
6좌평,제도,6,"['cj_v41_0246', 'cj_v41_0622', 'cj_v41_0717', 'cj_v41_1146', 'cj_v41_1247', 'cj_v41_1393']"
이화학당,기관,6,"['cj_v41_0082', 'cj_v41_0277', 'cj_v41_0745', 'cj_v41_0889', 'cj_v41_1423', 'cj_v41_1508']"
우금치,지명,6,"['cj_v41_0031', 'cj_v41_0127', 'cj_v41_0222', 'cj_v41_0320', 'cj_v41_0832', 'cj_v41_1225']"
성호사설,문헌,6,"['cj_v41_0260', 'cj_v41_0451', 'cj_v41_0495', 'cj_v41_0545', 'cj_v41_0877', 'cj_v41_1408']"
신주,제도,6,"['cj_v41_0258', 'cj_v41_0500', 'cj_v41_0546', 'cj_v41_0573', 'cj_v41_0785', 'cj_v41_1290']"
광해군,인물,6,"['cj_v41_0257', 'cj_v41_0306', 'cj_v41_0564', 'cj_v41_0634', 'cj_v41_0821', 'cj_v41_0875']"
러시아 공사관,기관,6,"['cj_v41_0032', 'cj_v41_0176', 'cj_v41_0317', 'cj_v41_0791', 'cj_v41_0884', 'cj_v41_1124']"
판소리,사상,6,"['cj_v41_0496', 'cj_v41_0739', 'cj_v41_0828', 'cj_v41_0878', 'cj_v41_0969', 'cj_v41_1312']"
10·4 남북 정상 선언,문헌,6,"['cj_v41_0046', 'cj_v41_img_47_50', 'cj_v41_0851', 'cj_v41_0996', 'cj_v41_1136', 'cj_v41_1286']"
신군부,단체,6,"['cj_v41_0045', 'cj_v41_0094', 'cj_v41_0238', 'cj_v41_0331', 'cj_v41_0658', 'cj_v41_0756']"
어린이,문헌,6,"['cj_v41_0081', 'cj_v41_0178', 'cj_v41_0231', 'cj_v41_0840', 'cj_v41_0987', 'cj_v41_1419']"
청자 상감운학문 매병,유물,6,"['cj_v41_img_58_16', 'cj_v41_img_59_15', 'cj_v41_img_61_18', 'cj_v41_1061', 'cj_v41_1299', 'cj_v41_1339']"
정사암 회의,제도,6,"['cj_v41_0527', 'cj_v41_0618', 'cj_v41_0762', 'cj_v41_0859', 'cj_v41_1054', 'cj_v41_1248']"
위화도 회군,사건,6,"['cj_v41_0016', 'cj_v41_0205', 'cj_v41_0443', 'cj_v41_0774', 'cj_v41_1063', 'cj_v41_1351']"
호주제,제도,6,"['cj_v41_0189', 'cj_v41_0375', 'cj_v41_0469', 'cj_v41_1042', 'cj_v41_1140', 'cj_v41_1240']"
의천,인물,6,"['cj_v41_0583', 'cj_v41_0725', 'cj_v41_0992', 'cj_v41_1012', 'cj_v41_1106', 'cj_v41_1255']"
이순신,인물,6,"['cj_v41_0213', 'cj_v41_0353', 'cj_v41_0399', 'cj_v41_0540', 'cj_v41_0735', 'cj_v41_1307']"
대전회통,문헌,6,"['cj_v41_0209', 'cj_v41_0258', 'cj_v41_0590', 'cj_v41_1020', 'cj_v41_1118', 'cj_v41_1360']"
중종,인물,6,"['cj_v41_0587', 'cj_v41_0759', 'cj_v41_img_62_50', 'cj_v41_1114', 'cj_v41_1213', 'cj_v41_1336']"
의창,제도,6,"['cj_v41_0052', 'cj_v41_0441', 'cj_v41_0531', 'cj_v41_0861', 'cj_v41_1141', 'cj_v41_1203']"
화랑도,제도,6,"['cj_v41_0051', 'cj_v41_0574', 'cj_v41_0718', 'cj_v41_0766', 'cj_v41_0908', 'cj_v41_1391']"
교정별감,제도,6,"['cj_v41_0157', 'cj_v41_0630', 'cj_v41_0768', 'cj_v41_1063', 'cj_v41_1447', 'cj_v41_1497']"
칠지도,유물,6,"['cj_v41_img_48_03', 'cj_v41_0384', 'cj_v41_img_65_04', 'cj_v41_1194', 'cj_v41_1293', 'cj_v41_img_77_04']"
교정도감,기관,6,"['cj_v41_0391', 'cj_v41_0580', 'cj_v41_0726', 'cj_v41_0959', 'cj_v41_1207', 'cj_v41_1351']"
관구검,인물,6,"['cj_v41_0148', 'cj_v41_0620', 'cj_v41_0857', 'cj_v41_1050', 'cj_v41_1243', 'cj_v41_1338']"
요동 정벌,사건,6,"['cj_v41_0161', 'cj_v41_0586', 'cj_v41_0633', 'cj_v41_1158', 'cj_v41_1204', 'cj_v41_1357']"
훈민정음,문헌,6,"['cj_v41_0160', 'cj_v41_0312', 'cj_v41_1161', 'cj_v41_1211', 'cj_v41_1259', 'cj_v41_1451']"
양규,인물,6,"['cj_v41_0158', 'cj_v41_0298', 'cj_v41_0724', 'cj_v41_0772', 'cj_v41_0815', 'cj_v41_1109']"
불교,사상,6,"['cj_v41_0004', 'cj_v41_0008', 'cj_v41_0336', 'cj_v41_0857', 'cj_v41_0908', 'cj_v41_1098']"
삼군부,기관,5,"['cj_v41_0154', 'cj_v41_0542', 'cj_v41_0973', 'cj_v41_1220', 'cj_v41_1461']"
인조,인물,5,"['cj_v41_0160', 'cj_v41_0403', 'cj_v41_0567', 'cj_v41_0641', 'cj_v41_1308']"
의주,지명,5,"['cj_v41_0161', 'cj_v41_0310', 'cj_v41_0541', 'cj_v41_0960', 'cj_v41_1321']"
상대등,제도,5,"['cj_v41_0147', 'cj_v41_0429', 'cj_v41_0715', 'cj_v41_img_69_48', 'cj_v41_1149']"
수,국가,5,"['cj_v41_0148', 'cj_v41_0337', 'cj_v41_0572', 'cj_v41_0671', 'cj_v41_1343']"
여진,국가,5,"['cj_v41_0586', 'cj_v41_0817', 'cj_v41_1009', 'cj_v41_1058', 'cj_v41_1252']"
지공거,제도,5,"['cj_v41_0156', 'cj_v41_0388', 'cj_v41_0759', 'cj_v41_img_62_50', 'cj_v41_1349']"
서기,문헌,5,"['cj_v41_0150', 'cj_v41_0715', 'cj_v41_0904', 'cj_v41_1245', 'cj_v41_1437']"
건원,제도,5,"['cj_v41_0053', 'cj_v41_0100', 'cj_v41_0246', 'cj_v41_0953', 'cj_v41_1292']"
가지산문,사상,5,"['cj_v41_0386', 'cj_v41_0529', 'cj_v41_0680', 'cj_v41_0719', 'cj_v41_1155']"
소손녕,인물,5,"['cj_v41_0390', 'cj_v41_0516', 'cj_v41_0532', 'cj_v41_0910', 'cj_v41_1348']"
망이·망소이의 난,사건,5,"['cj_v41_0390', 'cj_v41_0579', 'cj_v41_0726', 'cj_v41_1157', 'cj_v41_1402']"
남북국,국가,5,"['cj_v41_0207', 'cj_v41_0584', 'cj_v41_0784', 'cj_v41_0877', 'cj_v41_1254']"
이제현,인물,5,"['cj_v41_0208', 'cj_v41_0250', 'cj_v41_0632', 'cj_v41_0960', 'cj_v41_1044']"
정조,인물,5,"['cj_v41_0210', 'cj_v41_0258', 'cj_v41_0397', 'cj_v41_0564', 'cj_v41_0737']"
대장도감,기관,5,"['cj_v41_0111', 'cj_v41_0202', 'cj_v41_0661', 'cj_v41_1256', 'cj_v41_1348']"
이시애의 난,사건,5,"['cj_v41_0110', 'cj_v41_0967', 'cj_v41_1111', 'cj_v41_1306', 'cj_v41_1363']"
육진,지명,5,"['cj_v41_0213', 'cj_v41_0532', 'cj_v41_0873', 'cj_v41_1068', 'cj_v41_1357']"
이봉창,인물,5,"['cj_v41_0186', 'cj_v41_0554', 'cj_v41_0655', 'cj_v41_0705', 'cj_v41_1421']"
국민기초생활보장법,제도,5,"['cj_v41_0189', 'cj_v41_0710', 'cj_v41_1094', 'cj_v41_1141', 'cj_v41_1525']"
한일 국교 정상화,조약,5,"['cj_v41_0190', 'cj_v41_0331', 'cj_v41_0658', 'cj_v41_0709', 'cj_v41_0849']"
호헌 철폐,사건,5,"['cj_v41_0190', 'cj_v41_0331', 'cj_v41_0425', 'cj_v41_0709', 'cj_v41_1384']"
독재 타도,사건,5,"['cj_v41_0190', 'cj_v41_0331', 'cj_v41_0425', 'cj_v41_0709', 'cj_v41_1093']"
조미 수호 통상 조약,조약,5,"['cj_v41_0123', 'cj_v41_0879', 'cj_v41_1222', 'cj_v41_1314', 'cj_v41_1509']"
스티븐스,인물,5,"['cj_v41_0606', 'cj_v41_0745', 'cj_v41_0791', 'cj_v41_1270', 'cj_v41_1318']"
원광,인물,5,"['cj_v41_0529', 'cj_v41_0813', 'cj_v41_0858', 'cj_v41_1002', 'cj_v41_1489']"
송방,기관,5,"['cj_v41_0251', 'cj_v41_0533', 'cj_v41_0681', 'cj_v41_1153', 'cj_v41_1208']"
사민필지,문헌,5,"['cj_v41_0082', 'cj_v41_0695', 'cj_v41_0745', 'cj_v41_0843', 'cj_v41_1466']"
광혜원,기관,5,"['cj_v41_0082', 'cj_v41_0174', 'cj_v41_0548', 'cj_v41_1184', 'cj_v41_1417']"
대마도,지명,5,"['cj_v41_0494', 'cj_v41_0827', 'cj_v41_0876', 'cj_v41_1216', 'cj_v41_1501']"
김굉필,인물,5,"['cj_v41_0255', 'cj_v41_0489', 'cj_v41_0736', 'cj_v41_0872', 'cj_v41_0918']"
김상용,인물,5,"['cj_v41_0257', 'cj_v41_0640', 'cj_v41_0827', 'cj_v41_0873', 'cj_v41_0920']"
당백전,유물,5,"['cj_v41_0498', 'cj_v41_0737', 'cj_v41_1064', 'cj_v41_1169', 'cj_v41_1352']"
만세보,문헌,5,"['cj_v41_0501', 'cj_v41_0605', 'cj_v41_0886', 'cj_v41_1415', 'cj_v41_1465']"
기대승,인물,5,"['cj_v41_0506', 'cj_v41_0638', 'cj_v41_1167', 'cj_v41_1309', 'cj_v41_1452']"
서시,문헌,5,"['cj_v41_0513', 'cj_v41_1053', 'cj_v41_1198', 'cj_v41_1440', 'cj_v41_1487']"
교조 신원,사건,5,"['cj_v41_0031', 'cj_v41_0222', 'cj_v41_0785', 'cj_v41_0824', 'cj_v41_1460']"
한 무제,인물,5,"['cj_v41_0521', 'cj_v41_0714', 'cj_v41_1194', 'cj_v41_1435', 'cj_v41_1483']"
성진회,단체,5,"['cj_v41_0083', 'cj_v41_0788', 'cj_v41_1128', 'cj_v41_1228', 'cj_v41_1322']"
독서회,단체,5,"['cj_v41_0083', 'cj_v41_0788', 'cj_v41_1128', 'cj_v41_1228', 'cj_v41_1322']"
문왕,인물,5,"['cj_v41_0527', 'cj_v41_0955', 'cj_v41_1152', 'cj_v41_1433', 'cj_v41_img_78_09']"
환도성,유적,5,"['cj_v41_0620', 'cj_v41_0857', 'cj_v41_1050', 'cj_v41_1243', 'cj_v41_1338']"
6·25 전쟁,사건,5,"['cj_v41_0637', 'cj_v41_1038', 'cj_v41_1138', 'cj_v41_1235', 'cj_v41_1382']"
사단칠정 논쟁,사건,5,"['cj_v41_0638', 'cj_v41_1167', 'cj_v41_1309', 'cj_v41_1429', 'cj_v41_1452']"
정감록,문헌,5,"['cj_v41_0643', 'cj_v41_1012', 'cj_v41_1157', 'cj_v41_1207', 'cj_v41_1301']"
개경 환도,사건,5,"['cj_v41_0013', 'cj_v41_0056', 'cj_v41_0154', 'cj_v41_0300', 'cj_v41_1253']"
권문세족,단체,5,"['cj_v41_0014', 'cj_v41_0157', 'cj_v41_0818', 'cj_v41_1207', 'cj_v41_1303']"
갈돌,유물,5,"['cj_v41_0192', 'cj_v41_0333', 'cj_v41_0520', 'cj_v41_0806', 'cj_v41_1287']"
갈판,유물,5,"['cj_v41_0192', 'cj_v41_0333', 'cj_v41_0520', 'cj_v41_0806', 'cj_v41_1287']"
홍경래의 난,사건,5,"['cj_v41_0025', 'cj_v41_0740', 'cj_v41_0829', 'cj_v41_1170', 'cj_v41_1363']"
진단학회,단체,5,"['cj_v41_0086', 'cj_v41_0414', 'cj_v41_0464', 'cj_v41_1085', 'cj_v41_1325']"
조선사회경제사,문헌,5,"['cj_v41_0086', 'cj_v41_0187', 'cj_v41_0650', 'cj_v41_1085', 'cj_v41_1325']"
조선노동총동맹,단체,5,"['cj_v41_0088', 'cj_v41_0182', 'cj_v41_0552', 'cj_v41_0935', 'cj_v41_1280']"
보문각,기관,5,"['cj_v41_0342', 'cj_v41_0955', 'cj_v41_1250', 'cj_v41_1347', 'cj_v41_1396']"
돈오점수,사상,5,"['cj_v41_0345', 'cj_v41_0500', 'cj_v41_0680', 'cj_v41_0773', 'cj_v41_1302']"
권수정혜결사문,문헌,5,"['cj_v41_0345', 'cj_v41_0915', 'cj_v41_0961', 'cj_v41_1106', 'cj_v41_1302']"
정혜쌍수,사상,5,"['cj_v41_0345', 'cj_v41_0500', 'cj_v41_0680', 'cj_v41_0915', 'cj_v41_1106']"
전지,제도,5,"['cj_v41_0346', 'cj_v41_0577', 'cj_v41_0775', 'cj_v41_1297', 'cj_v41_1456']"
사창제,제도,5,"['cj_v41_0027', 'cj_v41_0073', 'cj_v41_0225', 'cj_v41_0249', 'cj_v41_1141']"
조선어학회,단체,5,"['cj_v41_0079', 'cj_v41_1182', 'cj_v41_1276', 'cj_v41_1329', 'cj_v41_1519']"
성종,인물,5,"['cj_v41_0262', 'cj_v41_0296', 'cj_v41_0303', 'cj_v41_img_55_17', 'cj_v41_1141']"
직강,제도,5,"['cj_v41_0397', 'cj_v41_0783', 'cj_v41_0967', 'cj_v41_1263', 'cj_v41_1406']"
국가재건최고회의,기관,5,"['cj_v41_0140', 'cj_v41_0471', 'cj_v41_0708', 'cj_v41_0898', 'cj_v41_1333']"
간경도감,기관,5,"['cj_v41_0778', 'cj_v41_1069', 'cj_v41_1099', 'cj_v41_1306', 'cj_v41_1451']"
유엔군,기관,5,"['cj_v41_0423', 'cj_v41_0516', 'cj_v41_0941', 'cj_v41_1038', 'cj_v41_1428']"
인천 상륙 작전,사건,5,"['cj_v41_0423', 'cj_v41_0707', 'cj_v41_0753', 'cj_v41_0941', 'cj_v41_1038']"
박종철 고문 치사 사건,사건,5,"['cj_v41_0425', 'cj_v41_0662', 'cj_v41_0756', 'cj_v41_0898', 'cj_v41_1480']"
삼한통보,유물,5,"['cj_v41_0346', 'cj_v41_0688', 'cj_v41_0722', 'cj_v41_0905', 'cj_v41_1456']"
청주 흥덕사,문화재,5,"['cj_v41_0347', 'cj_v41_0591', 'cj_v41_0661', 'cj_v41_1013', 'cj_v41_1257']"
근우회,단체,5,"['cj_v41_0088', 'cj_v41_0698', 'cj_v41_1126', 'cj_v41_1275', 'cj_v41_1518']"
금동대향로,유물,5,"['cj_v41_0195', 'cj_v41_img_59_06', 'cj_v41_img_64_04', 'cj_v41_img_76_04', 'cj_v41_img_77_04']"
국내성,지명,5,"['cj_v41_0244', 'cj_v41_0429', 'cj_v41_0516', 'cj_v41_0857', 'cj_v41_1440']"
경세유표,문헌,5,"['cj_v41_0545', 'cj_v41_0639', 'cj_v41_0830', 'cj_v41_0971', 'cj_v41_1014']"
인조반정,사건,5,"['cj_v41_0446', 'cj_v41_0780', 'cj_v41_0872', 'cj_v41_1022', 'cj_v41_1502']"
유길준,인물,5,"['cj_v41_0032', 'cj_v41_0988', 'cj_v41_1076', 'cj_v41_1315', 'cj_v41_1418']"
백산 상회,단체,5,"['cj_v41_0275', 'cj_v41_0606', 'cj_v41_0990', 'cj_v41_1323', 'cj_v41_1528']"
2·28 민주 운동,사건,5,"['cj_v41_0275', 'cj_v41_0800', 'cj_v41_1143', 'cj_v41_1332', 'cj_v41_1528']"
박재혁,인물,5,"['cj_v41_0037', 'cj_v41_0275', 'cj_v41_0614', 'cj_v41_1070', 'cj_v41_1528']"
임오군란,사건,5,"['cj_v41_0126', 'cj_v41_0507', 'cj_v41_0649', 'cj_v41_0833', 'cj_v41_1413']"
미소 공동 위원회,기관,5,"['cj_v41_0656', 'cj_v41_1070', 'cj_v41_1237', 'cj_v41_1282', 'cj_v41_1477']"
모스크바 3국 외상 회의,사건,5,"['cj_v41_0656', 'cj_v41_0941', 'cj_v41_1087', 'cj_v41_1381', 'cj_v41_1523']"
제너럴 셔먼호 사건,사건,5,"['cj_v41_0546', 'cj_v41_0613', 'cj_v41_0884', 'cj_v41_0975', 'cj_v41_1170']"
서원,기관,5,"['cj_v41_0023', 'cj_v41_0171', 'cj_v41_0359', 'cj_v41_0487', 'cj_v41_0889']"
한전론,사상,5,"['cj_v41_0024', 'cj_v41_0495', 'cj_v41_0545', 'cj_v41_0877', 'cj_v41_0971']"
제1차 경제 개발 5개년 계획,정책,5,"['cj_v41_0093', 'cj_v41_0472', 'cj_v41_0706', 'cj_v41_0897', 'cj_v41_1045']"
박종철,인물,5,"['cj_v41_0094', 'cj_v41_0331', 'cj_v41_0562', 'cj_v41_0804', 'cj_v41_1480']"
삼대목,문헌,5,"['cj_v41_0197', 'cj_v41_0385', 'cj_v41_0860', 'cj_v41_0953', 'cj_v41_1102']"
미륵사지 석탑,문화재,5,"['cj_v41_img_51_09', 'cj_v41_img_53_17', 'cj_v41_img_62_05', 'cj_v41_img_63_10', 'cj_v41_1209']"
남궁,기관,5,"['cj_v41_0200', 'cj_v41_0579', 'cj_v41_0866', 'cj_v41_1399', 'cj_v41_1497']"
영정법,제도,5,"['cj_v41_0118', 'cj_v41_0165', 'cj_v41_0400', 'cj_v41_0542', 'cj_v41_0917']"
이용태,인물,5,"['cj_v41_0313', 'cj_v41_0742', 'cj_v41_0925', 'cj_v41_0978', 'cj_v41_1027']"
황성신문,문헌,5,"['cj_v41_0179', 'cj_v41_0230', 'cj_v41_0319', 'cj_v41_0988', 'cj_v41_1221']"
북로군정서,기관,5,"['cj_v41_0180', 'cj_v41_0321', 'cj_v41_0463', 'cj_v41_0705', 'cj_v41_0749']"
헤이그,지명,5,"['cj_v41_0181', 'cj_v41_0414', 'cj_v41_0745', 'cj_v41_0982', 'cj_v41_1418']"
국제 통화 기금,기관,5,"['cj_v41_0285', 'cj_v41_0943', 'cj_v41_1091', 'cj_v41_1139', 'cj_v41_1334']"
5경 15부 62주,제도,5,"['cj_v41_0338', 'cj_v41_0438', 'cj_v41_0767', 'cj_v41_0859', 'cj_v41_1101']"
유인석,인물,5,"['cj_v41_0175', 'cj_v41_0366', 'cj_v41_0411', 'cj_v41_0567', 'cj_v41_1318']"
헌병경찰,기관,5,"['cj_v41_0136', 'cj_v41_0465', 'cj_v41_0795', 'cj_v41_1419', 'cj_v41_1468']"
