scope,url,discovered_from,error,failed_at
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=93&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=94&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=95&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=96&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=97&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=98&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=99&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=100&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=101&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=102&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=103&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=104&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=105&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=106&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=107&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=108&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=109&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=110&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=111&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:56
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z&pageIndex=112&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=Z,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:12:57
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=N&pageIndex=111&pageUnit=50,https://db.itkc.or.kr/people/list?gubun=person&cate1=N,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 00:14:16
event_subject,https://db.itkc.or.kr/people/treeAjax?gubun=evntcate,,RuntimeError('request failed: HTTP Error 500: 500'),2026-06-25 00:26:23
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000916,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001647,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P001800,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P008813,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P009311,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P009340,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P010157,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P010340,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P010953,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P015740,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P016122,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P017869,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P018250,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P018413,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P021713,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P022940,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P024723,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P026893,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P027067,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P029274,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P032932,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P033645,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P034751,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P035158,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P035513,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P035559,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P035693,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P037428,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P039003,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P039015,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P040471,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P040747,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P042631,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P043307,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P043541,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P045078,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P047277,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P047726,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P047967,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P049429,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P049629,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P049816,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P050378,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P050572,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P052337,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P052881,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P053336,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P053411,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P053663,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P053673,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P054196,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P060544,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P060709,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P061497,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P064534,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P064642,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P065229,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P065511,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P065697,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P065760,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P067083,fill_missing_person_relations,RuntimeError('request failed: <urlopen error [WinError 10013] 액세스 권한에 의해 숨겨진 소켓에 액세스를 시도했습니다>'),2026-06-25 05:56:25
