scope,event_id,event_name,subject_category,period,event_date,person_count,related_event,detail_url
event_subject,ITKC_PH_1300A_0196,윤선도의 이이첨 탄핵 상소〔尹善道疏論李爾瞻〕,고변/탄핵,조선,1617년(광해군 9) 1월,17,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0196
event_period,ITKC_PH_1300A_0097,세 흉신의 패사〔三凶用事丁酉敗死〕,"정치인,

정치일반",조선,1537년(중종 32),29,정유삼흉,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0097
event_subject,ITKC_PH_1300A_0191,인목대비의 서궁 유폐〔廢母妃處西宮〕,비빈,조선,1618년(광해군 10),23,계축옥사,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0191
event_period,ITKC_PH_1305A_0324,김안로의 퇴출,"정치인,

정치일반",조선,1537년(중종 32),5,정유삼흉,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0324
event_subject,ITKC_PH_1300A_0192,대비 폐출 절목〔廢削節目〕,비빈,조선,1618년(광해군 10),24,계축옥사,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0192
event_period,ITKC_PH_1300A_0110,을사사화〔乙巳士禍〕,사화,조선,1545년(명종 즉위),28,을사사화,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0110
event_subject,ITKC_PH_1300A_0197,허균의 복주〔許筠伏誅〕,정치일반,조선,1618년(광해군 10) 8월,20,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0197
event_period,ITKC_PH_1300A_0111,을사당적〔乙巳黨籍〕,사화,조선,1545년(명종 즉위),29,을사사화,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0111
event_subject,ITKC_PH_1300A_0198,심하전투〔深河之役〕,전쟁,조선,1619년(광해군 11),14,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0198
event_period,ITKC_PH_1300A_0109,윤원로의 귀양〔竄尹元老〕,"정치인,

유배",조선,1547년(명종 2),22,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0109
event_subject,ITKC_PH_1305A_0312,강홍립의 파병,전쟁,조선,1619년(광해군 11),10,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0312
event_period,ITKC_PH_1305A_0321,양재역 벽서사건〔良才驛 壁書事件〕,사화,조선,1547년(명종 2) 9월,30,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0321
event_subject,ITKC_PH_1300A_0199,이이첨 탄핵〔論劾李爾瞻等〕,"정치인,

고변/탄핵",조선,1621년(광해군 13),13,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0199
event_period,ITKC_PH_1305A_0332,이홍윤 무고사건,옥사,조선,1549년(명종 4),6,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0332
event_subject,ITKC_PH_1300A_0210,계해정사〔癸亥靖社〕,정변,조선,1623년(인조 1),30,인조반정,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0210
event_period,ITKC_PH_1300A_0112,을묘왜변〔乙卯倭變〕,왜(변)란,조선,1555년(명종 10),13,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0112
event_subject,ITKC_PH_1300A_0211,광해군 안치〔安置光海君〕,국왕,조선,1623년(인조 1),26,인조반정,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0211
event_period,ITKC_PH_1300A_0113,임꺽정 포획〔捕强盜林巨正〕,민란,조선,"1559년(명종 14)
~ 1562년(명종 17)",2,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0113
event_subject,ITKC_PH_1300A_0212,계해년 죄적〔癸亥罪籍〕,정변,조선,1623년(인조 1),17,인조반정,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0212
event_period,ITKC_PH_1300A_0118,이량의 귀양〔李樑竄逐〕,정치일반,조선,"1563년(명종 18)
~ 1564년(명종 19)",31,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0118
event_subject,ITKC_PH_1300A_0213,인조의 왕위 승습 주청〔奏請中朝〕,명,조선,1623년(인조 1),13,인조반정,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0213
event_period,ITKC_PH_1300A_0115,요승 보우의 귀양〔妖僧普雨之竄〕,종교,조선,1565년(명종 20),12,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0115
event_subject,ITKC_PH_1300A_0214,유몽인의 옥〔柳夢寅之獄〕,"옥사,

처결",조선,1623년(인조 1),8,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0214
event_period,ITKC_PH_1300A_0116,윤원형의 죽음〔尹元衡之黜死〕,정치일반,조선,"1565년(명종 20) 8월
~ 1565년(명종 20) 11월",16,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0116
event_subject,ITKC_PH_1300A_0215,박동량의 일〔朴東亮事〕,정치일반,조선,1623년(인조 1),14,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0215
event_period,ITKC_PH_1300A_0124,선조의 왕위계승〔宣祖入承大統〕,국왕,조선,1567년(선조 즉위) 7월,23,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0124
event_subject,ITKC_PH_1305A_0307,계해정사 공신록〔癸亥靖社 功臣錄〕,공신/훈신) 정쟁(정변,조선,1623년(인조 1),27,인조반정,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0307
event_period,ITKC_PH_1300A_0128,남곤 추죄〔追罪南袞〕,정치인,조선,1568년(선조 1),15,기묘사화,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0128
event_period,ITKC_PH_1300A_0126,덕흥군의 추존〔德興追尊〕,국왕,조선,1569년(선조 2) 11월,22,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0126
event_subject,ITKC_PH_1305A_0308,계해정사 이후 조정대신,정변,조선,1623년(인조 1),28,인조반정,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0308
event_subject,ITKC_PH_1305A_0309,계해정사 이후 처벌된 관원,정변,조선,1623년(인조 1),12,인조반정,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0309
event_period,ITKC_PH_1305A_0322,종묘배향공신(태조~중종),"묘정배향,

국왕",조선,"1410년(태종 10)
~ 1569년(선조 2)",29,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0322
event_subject,ITKC_PH_1300A_0216,이괄의 난〔李适之變〕,반란,조선,"1624년(인조 2) 1월
~ 1624년(인조 2) 2월",15,이괄의 난,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0216
event_period,ITKC_PH_1305A_0326,백인걸의 사직,정치인,조선,1571년(선조 4) 7월,17,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0326
event_subject,ITKC_PH_1300A_0217,박홍구의 옥〔朴弘耈之獄〕,옥사,조선,1624년(인조 2),18,이괄의 난,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0217
event_period,ITKC_PH_1300A_0129,이준경의 유차〔李浚慶遺箚〕,정치인,조선,1572년(선조 5) 7월,21,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0129
event_period,ITKC_PH_1305A_0327,조식의 사망,정치인,조선,1572년(선조 5) 1월,13,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0327
event_subject,ITKC_PH_1300A_0218,목성선의 상소〔睦性善疏〕,고변/탄핵,조선,1625년(인조 3),19,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0218
event_period,ITKC_PH_1300A_0130,향약 시행의 정지〔停行鄕約〕,풍속,조선,"1572년(선조 5) 10월
~ 1574년(선조 7) 1월",3,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0130
event_subject,ITKC_PH_1300A_0219,이인거의 옥〔李仁居獄〕,"반란,

옥사",조선,1627년(인조 5),7,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0219
event_period,ITKC_PH_1300A_0127,을사사화의 위훈 삭제〔伸乙巳寃削乙巳僞勳〕,사화,조선,"1567년(선조 즉위) 10월
~ 1577년(선조 10) 11월",30,을사사화,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0127
event_subject,ITKC_PH_1300A_0226,정묘호란〔丁卯虜亂〕,호란,조선,1627년(인조 5),21,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0226
event_period,ITKC_PH_1300A_0131,동서분당〔東西黨論之分〕,붕당,조선,"1573년(선조 6) 8월
~ 1581년(선조 14) 9월",30,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0131
event_subject,ITKC_PH_1300A_0220,유효립의 옥〔柳孝立獄〕,옥사,조선,1628년(인조 6),12,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0220
event_period,ITKC_PH_1305A_0323,계미삼찬〔癸未三竄〕,붕당,조선,1583년(선조 16),26,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0323
event_subject,ITKC_PH_1300A_0221,인성군의 죽음〔仁城君珙之死〕,"정치일반,

종실",조선,1628년(인조 6),22,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0221
event_period,ITKC_PH_1300A_0132,이이의 사망〔李珥卒逝〕,정치인,조선,"1583년(선조 16) 1월
~ 1584년(선조 17) 1월 16일",30,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0132
event_subject,ITKC_PH_1300A_0238,노서와 소서의 분열〔老少西之目始分〕,붕당,조선,"1625년(인조 3)
~ 1629년(인조 7)",29,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0238
event_period,ITKC_PH_1300A_0133,정여립의 옥〔己丑鄭汝立之獄〕,옥사,조선,1589년(선조 22),26,기축옥사,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0133
event_subject,ITKC_PH_1300A_0222,송광유의 무옥〔宋光裕誣告之獄〕,옥사,조선,"1628년(인조 6)
~ 1629년(인조 7)",6,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0222
event_period,ITKC_PH_1300A_0171,종계변무〔宗系辨誣〕,명,조선,"1394년(태조 3)
~ 1589년(선조 22)",27,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0171
event_subject,ITKC_PH_1300A_0223,기사년의 여러 옥사〔己巳諸獄〕,옥사,조선,1629년(인조 7),2,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0223
event_period,ITKC_PH_1305A_0319,정개청 옥사〔鄭介淸 獄事〕,옥사,조선,1590년(선조 23),18,기축옥사,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0319
event_subject,ITKC_PH_1300A_0225,목릉 천장〔穆陵遷奉〕,능묘,조선,1630년(인조 8),6,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0225
event_subject,ITKC_PH_1300A_0239,이명준의 상소〔李命俊論嬪御〕,고변/탄핵,조선,1630년(인조 8) 7월,6,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0239
event_subject,ITKC_PH_1294A_0375,거신의 반란,반란,고려,1072년(문종 26) 7월,2,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0375
event_period,ITKC_PH_1300A_0135,신묘년시사〔辛卯時事〕,"정치일반,

세자",조선,1591년(선조 24),27,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0135
event_period,ITKC_PH_1300A_0137,이순신의 승전〔李舜臣扼遏海路〕,왜(변)란,조선,"1592년(선조 25) 4월
~ 1592년(선조 25) 7월",9,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0137
event_subject,ITKC_PH_1300A_0224,신미년옥사〔辛未獄〕,옥사,조선,1631년(인조 9),8,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0224
event_period,ITKC_PH_1300A_0138,용인전투 패전〔三道勤王兵龍仁敗績〕,왜(변)란,조선,1592년(선조 25) 6월,14,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0138
event_subject,ITKC_PH_1300A_0208,원종 추숭〔元宗仁獻王后追崇〕,국왕,조선,"1632년(인조 10) 5월
~ 1635년(인조 13) 3월",31,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0208
event_period,ITKC_PH_1300A_0139,정문부의 관북 수복〔北道之陷鄭文孚收復〕,왜(변)란,조선,1592년(선조 25),19,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0139
event_subject,ITKC_PH_1300A_0228,강화도 함락〔江都敗沒〕,호란,조선,1636년(인조 14),27,병자호란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0228
event_period,ITKC_PH_1300A_0140,진주대첩〔晉州之捷〕,왜(변)란,조선,"1592년(선조 25) 10월 5일
~ 1592년(선조 25) 10월 11일",15,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0140
event_subject,ITKC_PH_1300A_0229,강화도 순절인들〔江都殉節人〕,"절신,

호란",조선,1636년(인조 14),29,병자호란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0229
event_period,ITKC_PH_1300A_0141,연안대첩〔延安之捷〕,왜(변)란,조선,"1592년(선조 25) 8월 28일
~ 1592년(선조 25) 9월 2일",6,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0141
event_subject,ITKC_PH_1300A_0230,순절한 부인들〔殉節夫人〕,"인물기타,

호란",조선,1636년(인조 14),15,병자호란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0230
event_period,ITKC_PH_1300A_0144,선·정릉의 변고〔二陵之變〕,"왜(변)란,

능묘",조선,1592년(선조 25) 9월,24,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0144
event_subject,ITKC_PH_1300A_0227,병자호란〔丙子虜亂丁丑南漢出城〕,호란,조선,"1636년(인조 14)
~ 1637년(인조 15)",24,병자호란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0227
event_period,ITKC_PH_1300A_0136,어가의 파천〔壬辰倭亂 大駕西狩〕,"왜(변)란,

국왕",조선,"1592년(선조 25) 4월
~ 1593년(선조 26) 10월",29,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0136
event_subject,ITKC_PH_1305A_0328,병자호란 때 남한산성에 오지 못한 신하들,호란,조선,"1636년(인조 14)
~ 1637년(인조 15)",23,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0328
event_period,ITKC_PH_1300A_0142,명군 참전과 한양수복〔求救明朝收復京城〕,"왜(변)란,

명",조선,"1592년(선조 25) 5월 19일
~ 1593년(선조 26) 10월",27,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0142
event_subject,ITKC_PH_1300A_0232,전란의 수습〔亂後時事〕,"정치일반,

호란",조선,1637년(인조 15),29,병자호란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0232
event_period,ITKC_PH_1300A_0161,세자의 분조〔世子分朝撫軍〕,"왜(변)란,

세자",조선,"1592년(선조 25)
~ 1593년(선조 26)",12,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0161
event_subject,ITKC_PH_1300A_0235,심양옥 피감인들〔瀋獄諸囚〕,"정치인,

호란",조선,1637년(인조 15),20,병자호란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0235
event_period,ITKC_PH_1300A_0143,행주대첩〔權慄幸州之捷〕,왜(변)란,조선,1593년(선조 26) 2월,17,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0143
event_subject,ITKC_PH_1300A_0236,삼학사〔三學士〕,"정치인,

호란",조선,1637년(인조 15),26,병자호란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0236
event_period,ITKC_PH_1300A_0162,왜군의 철병〔丙申倭兵撤還〕,왜(변)란,조선,1596년(선조 29),22,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0162
event_subject,ITKC_PH_1294A_0376,상공인 자손의 입사제한,제도개혁,고려,1073년(문종 27) 1월,0,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0376
event_subject,ITKC_PH_1300A_0240,정명공주〔貞明公主〕,"종실,

비빈",조선,1639년(인조 17),7,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0240
event_period,ITKC_PH_1300A_0165,명량대첩〔李舜臣珍島之捷〕,왜(변)란,조선,1597년(선조 30) 9월,6,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0165
event_subject,ITKC_PH_1300A_0237,명나라의 멸망〔大明亡〕,명,조선,1644년(인조 22),7,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0237
event_period,ITKC_PH_1300A_0164,정유재란의 발발〔丁酉倭寇再出〕,왜(변)란,조선,"1597년(선조 30)
~ 1598년(선조 31)",16,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0164
event_period,ITKC_PH_1300A_0166,히데요시의 독살〔秀吉藥斃〕,"인물기타,

왜(변)란",조선,1598년(선조 31) 9월,1,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0166
event_subject,ITKC_PH_1300A_0241,심기원의 옥〔沈器遠之獄〕,옥사,조선,1644년(인조 22) 3월,16,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0241
event_period,ITKC_PH_1300A_0172,소북세력의 퇴출〔貶削金南之黨〕,붕당,조선,1599년(선조 32),14,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0172
event_subject,ITKC_PH_1300A_0242,세자를 다시 정함〔定儲嗣〕,세자,조선,"1645년(인조 23) 4월
~ 1645년(인조 23) 윤6월",19,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0242
event_period,ITKC_PH_1300A_0173,정인홍의 집권〔削成渾官爵 鄭仁弘用事〕,붕당,조선,"1601년(선조 34)
~ 1602년(선조 35)",30,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0173
event_subject,ITKC_PH_1300A_0243,강빈의 옥〔姜嬪之獄〕,"옥사,

비빈",조선,1646년(인조 24),30,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0243
event_period,ITKC_PH_1300A_0176,하원군 집의 일〔河原君家事〕,종실,조선,1602년(선조 35),10,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0176
event_subject,ITKC_PH_1300A_0251,청나라 사신의 감찰〔淸使査問〕,청,조선,"1650년(효종 1)
~ 1651년(효종 2)",26,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0251
event_period,ITKC_PH_1300A_0170,병오년 통화〔丙午復與倭通和〕,일본,조선,1606년(선조 39),17,임진왜란,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0170
event_subject,ITKC_PH_1300A_0252,김자점의 옥〔金自點獄〕,옥사,조선,1651년(효종 2),29,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0252
event_period,ITKC_PH_1300A_0177,광해군의 즉위〔光海嗣位〕,국왕,조선,1608년(광해군 즉위),27,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0177
event_subject,ITKC_PH_1300A_0254,"민점, 김징의 한림 추천〔閔點金澄翰林薦〕","정치일반,

붕당",조선,1653년(효종 4),15,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0254
event_period,ITKC_PH_1300A_0183,유영경의 사사〔首殺柳永慶〕,"붕당,

정치일반",조선,1608년(광해군 즉위),22,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0183
event_subject,ITKC_PH_1300A_0255,김홍욱의 장살〔金弘郁杖死〕,옥사,조선,1654년(효종 5),11,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0255
event_period,ITKC_PH_1300A_0185,광해군의 왕위 승습 주청〔奏請明朝〕,"명,

국왕",조선,1608년(광해군 즉위),22,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0185
event_subject,ITKC_PH_1300A_0253,서변의 옥〔徐忭獄〕,"옥사,

고변/탄핵",조선,1656년(효종 7),8,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0253
event_period,ITKC_PH_1300A_0186,임해군의 옥사〔臨海君之獄〕,"옥사,

종실",조선,1608년(광해군 즉위),24,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0186
event_subject,ITKC_PH_1294A_0377,동번 여진의 반란,반란,고려,1080년(문종 34) 12월,4,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1294A_0377
event_period,ITKC_PH_1305A_0310,광해군 왕위 계승 전말,국왕,조선,1608년(광해군 즉위) 2월,27,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0310
event_subject,ITKC_PH_1300A_0260,기해예송〔己亥慈懿大妃服制〕,"예송,

붕당",조선,"1659년(현종 즉위)
~ 1660년(현종 1)",17,기해예송,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0260
event_period,ITKC_PH_1300A_0175,유영경의 집권〔柳永慶用事〕,붕당,조선,"1602년(선조 35)
~ 1608년(광해군 즉위)",5,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0175
event_subject,ITKC_PH_1300A_0261,의례 상복도〔儀禮爲長子之喪服圖〕,예송,조선,1660년(현종 1),27,기해예송,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0261
event_period,ITKC_PH_1300A_0188,정인홍의 유적 삭제〔鄭仁弘削儒籍〕,정치일반,조선,1611년(광해군 3),17,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0188
event_subject,ITKC_PH_1300A_0264,대부복상문제〔閔愼代父服斬〕,예송,조선,1673년(현종 14),15,,https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1300A_0264
