event_id,event_name,relation_type,person_id,person_name,source_urls
ITKC_PH_1305A_0303,사가독서 인물〔賜暇讀書 人物〕,사건인물,P014479,민기(閔箕),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303
ITKC_PH_1305A_0303,사가독서 인물〔賜暇讀書 人物〕,사건인물,P015910,박민헌(朴民獻),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303
ITKC_PH_1305A_0303,사가독서 인물〔賜暇讀書 人物〕,사건인물,P017893,박충원(朴忠元),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303
ITKC_PH_1305A_0303,사가독서 인물〔賜暇讀書 人物〕,사건인물,P025499,심수경(沈守慶),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303
ITKC_PH_1305A_0303,사가독서 인물〔賜暇讀書 人物〕,사건인물,P026554,안수(安璲),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303
ITKC_PH_1305A_0303,사가독서 인물〔賜暇讀書 人物〕,사건인물,P030960,유순선(柳順善),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303
ITKC_PH_1305A_0303,사가독서 인물〔賜暇讀書 人物〕,사건인물,P032564,윤결(尹潔),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303
ITKC_PH_1305A_0303,사가독서 인물〔賜暇讀書 人物〕,사건인물,P034015,윤의중(尹毅中),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303
ITKC_PH_1305A_0303,사가독서 인물〔賜暇讀書 人物〕,사건인물,P034580,윤춘년(尹春年),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303
ITKC_PH_1305A_0303,사가독서 인물〔賜暇讀書 人物〕,사건인물,P037363,"이도(李祹)
세종(世宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303
ITKC_PH_1305A_0303,사가독서 인물〔賜暇讀書 人物〕,사건인물,P042359,"이역(李懌)
중종(中宗)",https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303
ITKC_PH_1305A_0303,사가독서 인물〔賜暇讀書 人物〕,사건인물,P048785,이황(李滉),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303
ITKC_PH_1305A_0303,사가독서 인물〔賜暇讀書 人物〕,사건인물,P053741,정유길(鄭惟吉),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303
ITKC_PH_1305A_0303,사가독서 인물〔賜暇讀書 人物〕,사건인물,P062997,한지원(韓智源),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303
ITKC_PH_1305A_0303,사가독서 인물〔賜暇讀書 人物〕,사건인물,P063717,허엽(許曄),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0303
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P000435,강신(姜紳),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P004583,김경원(金慶元),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P004975,김구(金絿),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P005159,김극성(金克成),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P005975,김만균(金萬均),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P007525,김수온(金守溫),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P008004,김안로(金安老),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P009908,김전(金詮),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P010918,김천령(金千齡),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P011762,김홍도(金弘度),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P012040,김흔(金訢),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P018636,배맹후(裵孟厚),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P024566,신종호(申從濩),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P027617,양응정(梁應鼎),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P040101,이석형(李石亨),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P044133,이이(李珥),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P044673,이자(李耔),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P053895,정윤희(丁胤禧),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P054130,정인지(鄭麟趾),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0301,과거에 거듭 장원한 인물,사건인물,P059250,채수(蔡壽),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0301
ITKC_PH_1305A_0302,장원 급제한 의정부 대신,사건인물,P002515,권람(權擥),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302
ITKC_PH_1305A_0302,장원 급제한 의정부 대신,사건인물,P008004,김안로(金安老),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302
ITKC_PH_1305A_0302,장원 급제한 의정부 대신,사건인물,P013447,노수신(盧守愼),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302
ITKC_PH_1305A_0302,장원 급제한 의정부 대신,사건인물,P016489,박순(朴淳),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302
ITKC_PH_1305A_0302,장원 급제한 의정부 대신,사건인물,P023976,신승선(愼承善),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302
ITKC_PH_1305A_0302,장원 급제한 의정부 대신,사건인물,P025499,심수경(沈守慶),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302
ITKC_PH_1305A_0302,장원 급제한 의정부 대신,사건인물,P025965,심통원(沈通源),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302
ITKC_PH_1305A_0302,장원 급제한 의정부 대신,사건인물,P030965,유순정(柳順汀),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302
ITKC_PH_1305A_0302,장원 급제한 의정부 대신,사건인물,P053741,정유길(鄭惟吉),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302
ITKC_PH_1305A_0302,장원 급제한 의정부 대신,사건인물,P054130,정인지(鄭麟趾),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302
ITKC_PH_1305A_0302,장원 급제한 의정부 대신,사건인물,P054750,정철(鄭澈),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302
ITKC_PH_1305A_0302,장원 급제한 의정부 대신,사건인물,P061278,최항(崔恒),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302
ITKC_PH_1305A_0302,장원 급제한 의정부 대신,사건인물,P065646,홍응(洪應),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0302
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P015953,박붕린(朴鵬鱗),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P017482,박종린(朴從鱗),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P018241,박형린(朴亨鱗),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P018287,박홍린(朴洪鱗),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P025280,심달원(沈達源),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P025382,심봉원(沈逢源),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P025575,심연원(沈連源),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P025965,심통원(沈通源),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P026183,안관후(安寬厚),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P026266,안근후(安謹厚),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P026329,안돈후(安敦厚),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P026857,안인후(安仁厚),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P027013,안중후(安重厚),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P032877,윤길(尹𪰙),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P036353,이권(李菤),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P036673,이기(李芑),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P037809,이령(李苓),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P038646,이미(李薇),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P039938,이서장(李恕長),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P042706,이예장(李禮長),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P046469,이지장(李智長),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P047921,이함장(李諴長),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P048023,이행(李荇),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P048925,이효장(李孝長),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P066720,황성(黃珹),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0329,오형제가 과거급제한 사례,사건인물,P066908,황위(黃瑋),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0329
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P000322,강섬(姜暹),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P005069,김귀영(金貴榮),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P013447,노수신(盧守愼),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P014036,목첨(睦瞻),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P022591,송찬(宋贊),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P023294,신담(申湛),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
ITKC_PH_1305A_0305,기로소에 들어간 의정부대신,사건인물,P026871,안자유(安自裕),https://db.itkc.or.kr/people/viewEvnt?gubun=evntcate&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305|https://db.itkc.or.kr/people/viewEvnt?gubun=evntera&cate1=Z&cate2=&dataId=ITKC_PH_1305A_0305
