term_id,topterm_id,term_name,term_kind,term_ch,term_remark,term_year,term_times,term_lk,term_desc
16896,631,명륜학교,2,明倫學校,무주,1909-1911,근대,교육>근대교육기관>초등교육기관,1909년(융희 3) 전라북도 무주군 무주읍에 황종경(黃鍾經)이 설립한 사립초등교육기관.
16897,631,무주보통학교,2,茂朱普通學校,1911,1911-1912,일제시기,교육>근대교육기관>초등교육기관,1911년 명륜학교(明倫學校)가 교명을 개칭한 학교.
16899,631,무주보통학교,2,茂朱普通學校,1912,1912-1938,일제시기,교육>근대교육기관>초등교육기관,1912년 사립 무주보통학교(茂朱普通學校)가 공립으로 개편되어 개교한 학교.
16900,283,건명고,2,乾明庫,,?-?,고려시대,재정·금융>재정>재정기구·단체,고려시대 궁궐 전각의 하나인 건명전(乾明殿) 소속의 창고.
16901,631,무주제일심상소학교,2,茂朱第一尋常小學校, ,1938-1941,일제시기,교육>근대교육기관>초등교육기관,1938년 무주공립보통학교(茂朱公立普通學校)가 교명을 개칭한 학교.
16902,439,건명전,2,乾明殿,,?-?,고려시대,문화·예술>미술,고려시대 궁궐에 있던 전각. 인종 16년 저상전(儲祥殿)으로 개칭됨.
16903,631,무주동국민학교,2,茂朱東國民學校,,1941-1945,일제시기,교육>근대교육기관>초등교육기관,1941년 무주제일심상소학교(茂朱第一尋常小學校)가 교명을 개칭한 학교.
16904,574,천문,2,天文,,?-?,통시대,학술·과학기술>자연과학,하늘의 여러 현상. 천문(天文).
16906,439,건화전,2,乾化殿,,?-?,고려시대,문화·예술>미술,고려시대 궁궐의 전각(殿閣). 1009년(목종 12) 이곳에서 구명 도량(救命道場)을 베풀기도 함.
16907,1,건흥,2,乾興,,1022,고려전기,역사일반,중국 송(宋)나라 제3대 진종(眞宗)이 쓴 연호의 하나.
16908,8,고략추국,2,拷掠推鞫,,?-?,통시대,정치·행정·법제>사법>사법제도,고문을 가하면서 추국(推鞫)하는 것.
16909,333,건흥절,2,乾興節, ,1171-1197,고려후기,사회·생활>풍속·의례>국가의례,고려 명종(明宗)의 탄생일.
16910,333,고비,2,考妣, ,?-?,고려시대-현대,사회·생활>가족·친족>친족관계,돌아가신 아버지와 어머니를 가리키는 말.
16911,333,걸호희,2,乞胡戱,,1343,고려후기,사회·생활>취미·오락,고려 충혜왕(忠惠王) 때 신궁(新宮)을 낙성하고 베푼 잔치에서 행한 놀이. 거지와 호인(胡人) 시늉을 하는 놀이.
16912,49,검점군,2,檢點軍, ,?-?,고려시대,국방·군사>군>중앙군,고려시대 경군(京軍 : 中央軍)에 소속된 특수부대. 주로 개경(開京) 시가와 교외의 요소에 배치되어 순검(巡檢)하는 임무를 맡음.
16913,8,고살,2,故殺, ,?-?,고려시대-조선시대,정치·행정·법제>사법>범죄,오살(誤殺)이나 투살(鬪殺)보다 죄가 무거웠던 사람을 고의로 죽인 범죄.
16914,8,오살,2,誤殺, ,?-?,고려시대-조선시대,정치·행정·법제>사법>범죄,실수로 사람을 죽인 범죄.
16915,49,검점소,2,檢點所,,?-?,고려시대,국방·군사>군사기구,고려시대 순검(巡檢) 및 검점군(檢點軍)의 관소(館所).
16918,283,고임전,2,雇賃錢,,?-?,조선시대,재정·금융>임금·소득,노동의 대가로 받은 품삯.
16919,518,3례,2,三禮,,?-?,통시대,전통사상·종교>유교>유교사상·신앙,"예(禮)에 관해 서술한 의례(儀禮), 예기(禮記), 주례(周禮)를 가리키는 말."
16920,333,계후문서,2,繼後文書,,?-?,조선시대,사회·생활>가족·친족>친족관계,조선시대 양자를 들여 후계를 삼는 일을 기록한 증빙서류.
16921,333,훼가출송,2,毁家黜送,,?-?,조선후기,사회·생활>마을·촌락,윤리 도덕을 어지럽힌 사람의 집을 헐고 동네 밖으로 내쫓음.
16923,333,외손봉사,2,外孫奉祀,,?-?,통시대,사회·생활>풍속·의례>가정의례,조상의 제사를 모실 직계 자손이 없을 때 외손이 대신 제사를 받듦.
16924,8,고명대신,2,顧命大臣,,?-?,조선시대,정치·행정·법제>정치사상·정책,"선왕(先王)의 임종시에 후계문제, 장례절차, 선정당부 등을 부탁받은 대신."
16925,518,가묘,2,家廟,,?-?,고려후기-조선시대,전통사상·종교>유교>유교관련시설,고조(高祖) 이하 조상의 위패를 봉안하고 제사를 모셨던 집안의 사당.
16926,8,가랑,2,假郞,,?-?,조선시대,정치·행정·법제>인사,조선시대 정원 이외에 임시로 임명한 낭관(郞官).
16927,333,고유,2,告由,,?-?,고려시대-조선시대,사회·생활>풍속·의례>국가의례,고려·조선시대에 국가나 사가(私家)에서 큰 일을 치르기 전이나 치른 뒤에 그 사유를 종묘나 사당에 고하는 일.
16929,8,감야관,2,監冶官,,1407-?,조선시대,정치·행정·법제>인사,조선전기에 공물로 바치는 철을 캐기 위해 설치했던 철장도회(鐵場都會)의 감독관.
16930,199,철장,2,鐵場,조선,1407-?,조선시대,경제·산업>광공업>광공업도구·시설,1407년(태종 7)에 철의 생산지에 설치한 제련장.
16931,8,감합,2,勘合,행정,?-?,조선시대,정치·행정·법제>행정>행정제도,"조선시대 각 관서에서 발송한 공문서와 그 원부(原簿)에, 후일 그것의 진위(眞僞)를 확인할 수 있도록 계인(契印)을 찍던 일."
16932,8,감합식,2,勘合式,,?-?,조선시대,정치·행정·법제>행정>행정제도,조선시대에 공문서의 진위여부를 판단하기 위해 이용되었던 감합(勘合)에 대한 규정.
16933,333,공진,2,公賑,,?-?,조선시대,사회·생활>보건·복지>구휼,조선시대 흉년에 공곡(公穀)으로 굶주린 백성을 진휼하던 일.
16934,333,사진,2,私賑,,?-?,조선시대,사회·생활>보건·복지>구휼,조선시대에 흉년이 들 때 공곡(公穀)을 사용하지 않고 수령이 스스로 마련하여 굶주린 백성을 진휼하던 일.
16936,49,곤봉,2,棍棒, ,?-?,조선후기,국방·군사>군사기술,"조선후기 관무재초시(觀武才初試)에 보군(步軍)의 본시험 과목에 포함되었던, 무예24반 가운데 하나."
16938,8,평관,2,平關,,?-?,조선시대,정치·행정·법제>행정>행정제도,각 아문과 사신이 동등한 자에게 보내던 관문(關文).
16939,8,관영,2,官營,,?-?,조선시대,정치·행정·법제>행정>지방행정기구,조선시대 지방에 두었던 관청과 병영(兵營).
16940,333,돌방,2,돌房,,?-?,통시대,사회·생활>풍속·의례>매장,돌을 쌓아서 만든 무덤의 매장시설.
16996,518,선무사,2,宣武祠,,1598-?,조선시대,전통사상·종교>유교>유교관련시설,임진왜란 당시 우리 나라를 도와준 명(明)나라 병부상서(兵部尙書) 형개(荊芥)와 도어사(都御史) 양호(楊鎬)를 제향하던 사당.
16997,8,우도병마사,2,右道兵馬使,,?-?,고려후기,정치·행정·법제>인사,고려후기 각도를 좌우 둘로 나눌 때 우도(右道)에 편제된 군대의 사령관.
16998,49,서립도,2,序立圖,,?-?,조선시대,국방·군사>전략·전술,군사를 배치하는 진법(陣法)의 그림.
16999,49,취각령,2,吹角令, ,?-?,조선시대,국방·군사>전략·전술,반란·정변 등의 긴급한 사변이 있을 때 임금의 호위와 효과적 진압을 위해 재경(在京)의 모든 군사와 관원들을 대궐 앞으로 모이게 하던 제도.
17000,439,경녕궁,2,敬寧宮,,?-1279,고려시대,문화·예술>미술,고려시대 궁(宮)의 명칭. 1279년(충렬왕 5)에 정화원(貞和院)으로 개칭.
17001,631,서도,2,書徒,,?-?,조선시대,교육>전근대교육기관,"조선시대 성균관(成均館), 4부학당(四部學堂), 향교(鄕校) 등의 교육기관에 소속된 유생의 다른 이름."
17002,333,경릉,2,頃陵,,1367,고려후기,사회·생활>풍속·의례>매장,고려 제28대 왕인 충혜왕의 제1비 덕녕공주(德寧公主)의 능.
17003,518,경례,2,經禮,,?-?,통시대,전통사상·종교>유교>유교사상·신앙,예법(禮法)의 대강(大綱).
17004,49,대성산성,2,大城山城,,?-?,삼국시대,국방·군사>군사방어시설,고구려의 석축산성으로 평양시 대성구역 대성산에 있음.
17005,333,전폐,2,奠幣,,?-?,조선시대,사회·생활>풍속·의례>국가의례,조선시대 제사 때 헌관(獻官)이 집사자에게 폐백을 받아서 신위(神位) 앞에 드리는 일.
17006,631,서도지법,2,書徒之法,,?-?,조선시대,교육>교육행정,"유생들이 성균관(成均館), 4학(四鶴), 향교(鄕校)에 취학하는 것을 독려하고 학문을 권장하기 위해 시행한 법."
17007,49,대성자고성,2,大城子古城,,?-?,남북국시대,국방·군사>군사방어시설,발해의 성터로 중국 흑룡강성 동령현 동령진 대성자촌에 있음.
17008,8,전폐법,2,錢幣法,,1415-?,조선시대,정치·행정·법제>법·법령,돈의 제조 및 유통에 관한 법.
17009,49,경별초,2,京別抄,,?-?,고려후기,국방·군사>군>특수군,고려후기 중앙에 소속된 별초(別抄)를 말함.
17010,333,대심리고분,2,大心里古墳,,?-?,삼국시대,사회·생활>풍속·의례>매장,"삼국시대 덧널무덤, 돌덧널무덤, 돌방무덤 등의 유적으로 경상북도 예천군 예천읍 대심리에 있음."
17012,333,대심리유적,2,大心里遺蹟,,?-?,초기철기시대,사회·생활>일상생활>주생활,초기철기시대의 유물포함층 유적으로 경기도 양평군 양서면 대심리에 있음.
17013,333,대아리석관묘,2,大雅里石棺墓,,?-?,선사시대,사회·생활>풍속·의례>매장,청동기시대 돌널무덤 유적으로 황해도 배천군 배천읍 대아리의 써그네골에 있음.
17014,333,선잠단,2,先蠶壇,,?-?,고려시대-조선시대,사회·생활>풍속·의례>국가의례,고려-조선시대 누에농사의 풍년을 기원하고자 잠신(蠶神)인 중국 고대 황제의 비 서릉씨(西陵氏)를 배향하기 위해 제사지내던 단(壇).
17015,49,좌별초,2,左別抄,,?-?,고려후기,국방·군사>군>특수군,고려 무신정권기에 설치되었던 사병(私兵). 야별초(夜別抄)가 좌우로 분리됨.
17017,333,선잠제,2,先蠶祭,,?-?,고려시대-조선시대,사회·생활>풍속·의례>국가의례,고려·조선시대에 선잠단(先蠶壇)에서 양잠(養蠶)을 처음으로 시작하였다는 서릉씨(西陵氏)에게 지내던 제사.
17018,49,우별초,2,右別抄,,?-?,고려시대,국방·군사>군>특수군,고려 무신정권기에 설치되었던 사병(私兵). 야별초(夜別抄)가 좌우로 분리됨.
17019,86,접반사,2,接伴使,,?-?,조선시대,외교·국제관계>외교기관·사절,조선시대 외국 사신을 접대하는 일을 맡은 임시 벼슬.
17020,49,경별초교위,2,京別抄校尉, , ,고려후기,국방·군사>군직,고려시대 중앙에 소속된 별초(別抄)의 하급장교직인 교위(校尉).
17021,333,정감,2,停減,,?-?,조선시대,사회·생활>보건·복지>구휼,조선시대 흉년이 들어 나라에서 백성의 조세나 환곡(還穀)을 징수하지 않거나 감해 주던 일.
17024,8,정계,2,停啓,,?-?,조선시대,정치·행정·법제>사법>사법제도,죄인의 성명과 죄명 등을 적어 임금에게 올리는 서류에서 죄인의 이름을 삭제하는 일.
17025,333,대안리고분,2,大安里古墳,남포,?-?,삼국시대,사회·생활>풍속·의례>매장,"고구려 고분군으로 남포시 대안구역 은덕동(구:평안남도 용강군 대안리, 평안남도 대안시 대안로동지구)에 있음."
17026,8,경사교수도감사,2,經史敎授都監使,,1296-?,고려후기,정치·행정·법제>인사,고려시대 경사교수도감(經史敎授都監)의 최고 벼슬.
17028,333,대주둔고분,2,大朱屯古墳,,?-?,남북국시대,사회·생활>풍속·의례>매장,발해의 돌덧널무덤과 돌방무덤 유적으로 중국 흑룡강성 영안시 대주둔 마을 북서쪽에 있음.
17030,333,대초리지석묘,2,大草里支石墓,,?-?,초기철기시대,사회·생활>풍속·의례>매장,초기철기시대 고인돌 유적으로 전라남도 화순군 도암면 대초리에 있음.
17031,8,정단,2,呈單,,?-?,조선시대,정치·행정·법제>행정>행정제도,관아에 명단이나 단자(單子)를 제출하는 일.
17033,333,대치리지석묘,2,大峙里支石墓,,?-?,선사시대,사회·생활>풍속·의례>매장,청동기시대 고인돌 유적으로 전라남도 순천시 황전면 대치리에 있음.
17034,664,선원록,2,璿源錄, ,1412,조선전기,서명,조선시대 왕실 족보의 하나로 조상의 내계(來系)를 기록한 책.
17036,333,대화리유적,2,大化里遺蹟,,?-?,구석기시대,사회·생활>일상생활>주생활,후기구석기시대 유적으로 경기도 고양군 일산읍 대화4리 성저마을에 있음.
17037,333,유부록,2,類附錄, ,1412,조선전기,사회·생활>가족·친족>호구·호적,"조선시대 왕실 족보의 하나로, 종실의 여자와 서얼자손을 기록한 책."
17038,8,경시서령,2,京市署令,,?-1392,고려시대,정치·행정·법제>인사,고려시대 경시서(京市署)의 정7품 관직.
17039,333,덕산리죽산유적,2,德山里죽산遺蹟,,?-?,구석기시대,사회·생활>일상생활>주생활,후기구석기시대 유적으로 전라남도 승주군 송광면 덕산리 죽산마을에 있음.
17040,8,경시서승,2,京市署丞,,?-1392,고려시대,정치·행정·법제>인사,고려시대 경시서(京市署)의 정8품 관직. 공민왕 5년(1356) 종8품으로 낮춰짐.
17042,333,덕인리유적,2,德仁里遺蹟,,?-?,선사시대,사회·생활>풍속·의례>매장,청동기시대 고인돌 유적으로 함경북도 김책군 덕인리 전장마을에 있음.
17044,333,정상,2,停喪, ,?-?,조선시대,사회·생활>풍속·의례>매장,조선시대 사람이 죽어 염습을 마쳤으나 장례를 치르지 않은 상태.
17045,333,덕재리지석묘,2,德在里支石墓,,?-?,선사시대,사회·생활>풍속·의례>매장,청동기시대 고인돌 유적으로 전라남도 장성군 북하면 덕재리의 남바위와 원동마을에 있음.
17046,333,덕진동고분,2,德津洞古墳,,?-?,삼국시대,사회·생활>풍속·의례>매장,백제의 굴식돌방무덤 유적으로 전라북도 전주시 덕진동의 가련산 서면에 있음.
17047,631,경업재,2,敬業齋, ,1055-?,고려시대,교육>전근대교육기관,고려시대 사학 12도(私學十二徒)의 하나인 문헌공도(文憲公徒)에 딸린 9재(九齋) 중 하나.
17048,333,덕치리지석묘,2,德峙里支石墓,,?-?,선사시대,사회·생활>풍속·의례>매장,청동기시대 고인돌 유적으로 전라남도 보성군 문덕면 덕치리 신기마을에 있음.
17049,518,삼청,2,三淸,,?-?,고려시대-조선시대,전통사상·종교>도교>도교학파·용어,"도교에서 삼보군(三寶君)이 관할하는 옥청(玉淸), 상청(上淸), 태청(太淸), 또는 천보군(天寶君), 영보군(靈寶君), 신보군(神寶君)의 삼보군을 말함."
17050,333,경운,2,慶雲,자연,?-?,통시대,사회·생활>자연현상·재해>자연·자연현상,상서로운 구름.
17122,49,수군도안무처치사,2,水軍都按撫處置使,,1420-1465,조선시대,국방·군사>군직,조선전기 각 도의 수군을 지휘하던 정3품 외관직 무관.
17124,8,면간교대,2,面看交代,,?-?,조선시대,정치·행정·법제>행정>행정제도,"조선시대 국경, 해변 등의 군직을 겸직한 신·구임의 지방관이 서로 면대(面對)하여 사무를 인수·인계하고 교대하도록 한 규정."
17125,8,명도공사,2,明道貢士, ,?-?,조선시대,정치·행정·법제>인사,"조선시대 성균관의 유생들이 매년 도리에 밝은 선비 2~3명을 뽑아 이조(吏曹)에 천거하는 제도, 또는 그 천거된 사람."
17126,631,명륜당과제,2,明倫堂課製,,?-?,조선시대,교육>교육행정,조선시대 성균관(成均館) 안에 있던 명륜당(明倫堂)에서의 월례(月例) 시험.
17127,8,명부봉작식,2,命婦封爵式,,1417-?,조선시대,정치·행정·법제>행정>행정제도,1417년(태종17)에 정한 명부(命婦)의 봉작(封爵) 법식.
17128,8,명부작첩,2,命婦爵帖,,?-?,조선시대,정치·행정·법제>행정>행정제도,조선시대 명부(命婦)의 작위를 증명해 주던 증명서.
17129,333,명절,2,名節,,?-?,통시대,사회·생활>풍속·의례>풍속,해마다 민속적으로 일정하게 지키며 즐기는 날.
17130,8,모반,2,謀叛,,?-?,통시대,정치·행정·법제>정치>정치사건,자기 나라를 배반하고 다른 나라와 몰래 통하여 반역을 도모하는 죄.
17131,86,10악,2,十惡, ,?-?,고대,외교·국제관계>중국>정치·행정·법제(중국),<당률소의(唐律疏議)>와 <대명률(大明律)>에 정한 열 가지의 큰 죄.
17132,8,모반,2,謀反,,?-?,통시대,정치·행정·법제>정치>정치사건,나라의 사직(社稷)을 위태롭게 하고 멸망시키려고 꾀하는 일.
17133,333,문장,2,門長,,?-?,조선시대,사회·생활>가족·친족>친족관계,동성동본의 가까운 집안에서 연령이 가장 높은 이를 추대하여 받드는 문중의 최고 어른.
17134,439,발,2,跋, ,?-?,통시대,문화·예술>문학,한문 문체의 하나. 책의 본문 끝에 그 내용의 대강 또는 그에 관련된 일을 간략하게 적은 글.
17135,664,사마법,2,司馬法, ,?,조선시대,서명,조선시대 무과(武科)의 복시(覆試)에서 응시자가 선택하는 무경칠서(武經七書)의 하나.
17136,333,사마문,2,司馬門,,?-?,고대-조선시대,사회·생활>일상생활>주생활,대궐의 외문(外門).
17137,8,사마상경,2,私馬上京,,?-?,조선시대,정치·행정·법제>사법>사법제도,조선시대 왕명을 받들고 외방에 나간 관리가 죄를 지었을 때 역마(驛馬)를 타지 않고 사마(私馬)를 타고 서울로 올라오게 한 제도.
17138,8,사마회방,2,司馬回榜,,?-?,조선시대,정치·행정·법제>인사,조선시대 생원·진사시(生員進士試)에 합격한 지 만 60년이 된 것을 말함.
17139,518,4서3경,2,四書三經,,?-?,통시대,전통사상·종교>유교>유교사상·신앙,유교(儒敎)의 기본 경전인 4서(四書)와 3경(三經)의 총칭.
17140,518,사주,2,四柱,,?-?,통시대,전통사상·종교>무교·민간신앙,사람이 태어난 연·월·일·시의 4간지(干支).
17144,518,밀교,2,密敎,불교,?-?,고대,전통사상·종교>불교>불교종파·용어,7세기 후반 대승불교의 화엄(華嚴)사상·중관파(中觀派)·유가행파(瑜伽行派)사상 등을 기축으로 하여 인도교의 영향을 받아 성립한 불교의 한 파.
17145,86,삼종,2,三宗,,?-?,초기철기시대,외교·국제관계>중국>정치·행정·법제(중국),"천명을 받들어 백성을 돌보아 오랫동안 왕업을 이을 수 있었다는, 중국 은(殷)나라의 어진 임금인 중종(中宗), 고종(高宗), 조갑(祖甲)을 말함."
17146,8,사출,2,斜出,,?-?,조선시대,정치·행정·법제>행정>행정제도,"조선시대 관청에서 땅, 집 등의 소유권이나 권리 등에 관한 증명서를 발급해 주는 것."
17148,518,경찬회,2,慶讚會, ,?-?,통시대,전통사상·종교>불교>불교관련사건·행사,불상(佛像)·불경(佛經) 등을 봉안하거나 전당(殿堂)·탑묘(塔廟) 등을 새로 지었을 때 행하는 의식.
17149,439,경창문,2,景昌門,,?-?,고려전기,문화·예술>미술,고려전기 서경(西京)에 있던 궁궐문의 하나.
17150,439,경창원,2,景昌院,,?-?,고려시대,문화·예술>미술,고려시대 왕족과 임금의 비빈(妃嬪)들이 거주하던 궁원(宮院)의 하나.
17151,333,만수리고분,2,萬樹里古墳,,?-?,삼국시대,사회·생활>풍속·의례>매장,삼국시대의 대형 독널무덤 유적으로 전라남도 영암군 시종면 만수리에 있음.
17152,518,경천사,2,慶天寺,,1113,고려전기,전통사상·종교>불교>불교관련시설,1113년(예종 8) 창건한 절. 경기도 개경의 장원정(長源亭) 근처에 있었다고 함.
17153,665,함안남문외고분군,2,咸安南門外古墳群,,?,삼국시대,문화재,삼국시대의 돌방무덤 및 돌널무덤 유적. 경상남도 함안군 가야읍 가야리에 있음.
17154,662,원목왕후,2,元穆王后, ,?-1057,고려전기,인명,고려 제8대 왕인 현종(顯宗)의 제6비(妃). 내사령(內史令) 서눌(徐訥)의 딸.
17155,333,망산리유적,2,望山里遺蹟,,?-?,선사시대,사회·생활>풍속·의례>매장,청동기시대 고인돌 유적으로 전라남도 영암군 삼호면 망산리에 있음.
17156,662,원순숙비,2,元順淑妃, ,?,고려전기,인명,고려 제8대 왕인 현종(顯宗)의 제8비. 평장사(平章事) 김인위(金因渭)의 딸.
17157,439,경주망성리요지,2,慶州望星里窯址,,?-?,삼국시대,문화·예술>미술,경주시 내남면 망성리 강정산의 북서사면에 있는 신라의 토기와 기와가마터 유적.
17158,333,계구적민,2,計口籍民,,?-?,고려시대,사회·생활>가족·친족>호구·호적,고려시대 일정한 단위로 인구를 조사하여 호적을 작성하던 일.
17159,665,망월산성,2,望月山城,,?,삼국시대,문화재,신라의 석축산성으로 충청북도 제천시 청풍면 물태리에 있음.
17160,665,매룡리고분,2,梅龍里古墳,,?,삼국시대,문화재,삼국시대 돌방무덤 유적으로 경기도 여주군 여주읍 매룡리 용강골에 있음.
17161,199,계권,2,契券, ,?-?,통시대,경제·산업>상업·유통·서비스업>상업일반,"일종의 증명서, 계약서."
17162,333,서울명일동주거지,2,서울明逸洞住居址,,?-?,선사시대,사회·생활>일상생활>주생활,청동기시대 집자리 유적으로 서울특별시 강동구 명일동에 있음.
17163,333,명지리고분,2,明智里古墳,,?-?,삼국시대,사회·생활>풍속·의례>매장,백제 움무덤 유적으로 충청남도 서산시 대산면 명지리에 있음.
17164,518,계단,2,戒壇,,?-?,통시대,전통사상·종교>불교>불교관련시설,승려에게 계율(戒律)을 수여하는 의식을 행하기 위한 제단.
17165,333,명포리고분,2,明浦里古墳,,?-?,선사시대-고대,사회·생활>풍속·의례>매장,"청동기시대와 삼국시대의 고인돌, 돌덧널무덤, 돌무지덧널무덤 등의 유적으로 경상북도 성주군 선남면 명포리에 있음."
17167,8,계류,2,稽留,,?-?,통시대,정치·행정·법제>행정>행정제도,고의로 군정(軍政)·형옥(刑獄)과 같은 행정을 지연시키는 것을 말함.
17168,86,횡선사,2,橫宣使,,?-?,고려시대,외교·국제관계>외교기관·사절,"요(遼)나라 등에서 파견된 사신의 하나로, 특히 황제의 특별한 조서(詔書)를 가지고 파견되는 사신을 말함."
17260,665,방이동고분,2,芳荑洞古墳,,?,삼국시대,문화재,"서울특별시 송파구 방이동 일대에 있는 삼국시대 돌덧널무덤, 굴식돌방무덤 등의 유적."
17261,333,곤녕절,2,坤寧節, ,1152 ,고려전기,사회·생활>풍속·의례>국가의례,고려시대 공예태후(恭睿太后)의 생일.
17263,333,시종노비,2,侍從奴婢,,?-?,조선시대,사회·생활>신분·계급,상전이 관료로 임명되어 상경하거나 다른 곳에 임관할 때 수행하는 노비.
17264,333,방흥리지석묘,2,芳興里支石墓,,?-?,선사시대,사회·생활>풍속·의례>매장,청동기시대 고인돌 유적으로 충청북도 제천시(구:제원군) 청풍면 방흥리에 있음..
17265,333,곤면,2,袞冕,,1371-?,통시대,사회·생활>일상생활>의생활,임금의 정복인 곤룡포(袞龍袍)와 면류관(冕旒冠).
17266,439,궁문,2,宮門,,?-?,고대-근대,문화·예술>미술,궁궐에 딸려 있어 궁궐을 출입하는 문.
17267,333,신노비,2,新奴婢,,?-?,조선시대,사회·생활>신분·계급,"아들, 딸이 결혼할 때 주어지는 노비."
17269,574,곤방,2,坤方,,?-?,통시대,학술·과학기술>자연과학,8방위(八方位) 가운데 서남쪽을 말함.
17270,310,누선,2,樓船, , ,통시대,교통·통신>교통수단,배 위에 누각이 만들어져 있는 호화로운 배의 하나.
17279,1,흥정,2,興定,,1217-1221,고려후기,역사일반,중국 금(金)나라 제8대 선종(宣宗)이 쓴 연호의 하나.
17280,333,병산동유적,2,柄山洞遺蹟,,?-?,고대,사회·생활>일상생활>주생활,초기철기시대와 삼국시대의 집자리와 수혈유구로 강원도 강릉시 병산동에 있음.
17281,333,공돈,2,供頓,,?-?,통시대,사회·생활>풍속·의례>풍속,술을 내어 손님을 접대함. 또는 먹을 것과 물건을 대어 줌.
17282,1,희령,2,熙寧,,1068-1077,고려전기,역사일반,중국 송(宋)나라 제6대 신종(神宗)이 쓴 연호의 하나.
17283,333,봉,2,鳳,,?-?,통시대,사회·생활>풍속·의례>풍속,봉황. 경사스러움을 상징하는 상상의 새.
17285,439,병성동유적,2,屛城洞遺蹟,,?-?,선사시대-중세,문화·예술>유적,"초기철기시대, 삼국시대, 고려시대의 무덤과 집자리 유적으로 경상북도 상주시 병성동과 헌신동에 있음."
17286,518,공문,2,空門,,?-?,통시대,전통사상·종교>불교>불교종파·용어,불교에서 제법개공(諸法皆空)의 진리를 푸는 불교의 법문(法門).
17287,333,보령리고분,2,保寧里古墳,,?-?,삼국시대,사회·생활>풍속·의례>매장,백제의 돌방무덤 유적으로 충청남도 보령시 주포면 보령리에 있음.
17288,333,가면,2,假面, ,?-?,통시대,사회·생활>풍속·의례>풍속,"각양 각색의 사람, 짐승의 형상을 한 탈."
17289,333,보림리고분,2,普林里古墳,,?-?,삼국시대,사회·생활>풍속·의례>매장,고구려의 돌방무덤으로 남포시 온천군 용호리(구:평안남도 강서군 보림리)에 있음.
17290,283,봉창,2,封倉,,?-?,조선시대,재정·금융>재정>재정정책·법령,조선시대 때 매년 음력 10월 초7일에 백관들의 녹(祿)을 주는 일.
17291,333,보문동고분,2,普門洞古墳,,?-?,삼국시대,사회·생활>풍속·의례>매장,삼국시대 고분군으로 경상북도 경주시 보문동에 있음.
17292,283,사맹삭반록제,2,四孟朔頒祿制,,1439,조선시대,재정·금융>재정>재정정책·법령,조선시대에 음력 1월·4월·7월·10월에 관료들에게 녹봉을 지급하는 제도.
17294,333,보문동부부총,2,普門洞夫婦塚,,?-?,삼국시대,사회·생활>풍속·의례>매장,삼국시대 돌무지덧널무덤과 굴식돌방무덤으로 구성된 부부합장 쌍무덤(瓢形墳)으로 보문동고분 중의 하나.
17295,8,경,2,卿,발해,?-926,남북국시대,정치·행정·법제>인사,발해의 중앙관서인 6부와 사빈시·태상시·대농시에 딸린 장관.
17298,283,봉창식,2,封倉式,,?-?,조선시대,재정·금융>재정>세무행정,조선시대에 관원들에 대한 춘하추동 4기(期)의 녹봉 지급이 끝나면 창고를 봉하는 일에 대한 규정.
17299,8,공부청,2,工部廳,,?-?,고려시대,정치·행정·법제>행정>중앙행정기구,고려시대 공부(工部)의 청사.
17300,631,병영보통학교,2,兵營普通學校,,1913-1938,일제시기,교육>근대교육기관>초등교육기관,1913년 병영융흥학교(兵營隆興學校)가 공립으로 개편되어 설립된 학교.
17301,8,용관,2,冗官,,?-?,통시대,정치·행정·법제>인사,"쓸모없는 관원, 혹은 중요하지 않은 벼슬아치를 일컫는 말."
17302,631,병영소학교,2,兵營小學校, ,1938-1941,일제시기,교육>근대교육기관>초등교육기관,1938년 병영보통학교(兵營普通學校)가 교명을 개칭한 학교.
17303,8,소경,2,少卿,,?-926,남북국시대,정치·행정·법제>인사,발해의 중앙관서 6부에 딸려 있는 차관직.
17304,333,완총,2,埦塚,,?-?,삼국시대,사회·생활>풍속·의례>매장,삼국시대 돌덧널무덤 또는 돌방무덤으로 추정되는 유적으로 보문동고분 중의 하나.
17305,333,금환총,2,金環塚,,?-?,삼국시대,사회·생활>풍속·의례>매장,삼국시대 돌덧널무덤 또는 돌방무덤으로 추정되는 유적으로 보문동고분 중의 하나.
17307,333,공상천예,2,工商賤隷, ,?-?,고려시대-조선시대,사회·생활>신분·계급,장인바치·장사아치·천인·노예를 아울러 가리키는 말.
17308,86,궤유,2,饋遺, ,?-?,통시대,외교·국제관계>외교사상·정책,특산품이나 보물 등의 물건을 궁궐에 보내거나 중국에 보내는 것.
17309,49,부산포진,2,釜山浦鎭,,1397,조선시대,국방·군사>군사방어시설,"조선시대 경상도 동래현(東萊縣)에 있던 수군의 거진(巨鎭)으로, 경상좌도(慶尙左道)의 첨절제사(僉節制使) 진영이 있던 곳."
17310,631,부산실업학교,2,釜山實業學校, ,1909-?,근대,교육>근대교육기관>중등교육기관>>교육>근대교육기관>실업교육기관,1909년 사립부산개성일어학교(私立釜山開成日語學校)가 공립으로 전환되어 설립된 학교.
17311,631,부산보통학교,2,釜山普通學校,,1909-1938,근대,교육>근대교육기관>초등교육기관,1909년 사립부산개성일어학교(私立釜山開成日語學校) 초등과가 공립으로 전환되어 설립된 초등교육기관.
