target_round,recent5_rounds,source,source_name,usage,trend_type,rank,era,topic_train,topic,topic_summary,label,combo_label,combo_label_with_topic,count,ratio,ratio_percent
75,70~74,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic,4,,,정치,,정치,,,4,0.08,8.0
75,70~74,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic,5,,,제도,,제도,,,4,0.08,8.0
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era_topic_train,1,개항기,사건,,사건 21,개항기 + 사건,개항기 + 사건,개항기 + 사건 (사건 21),21,0.084,8.4
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era_topic_train,2,일제 강점기,사건,,사건 17,일제 강점기 + 사건,일제 강점기 + 사건,일제 강점기 + 사건 (사건 17),17,0.068,6.8
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era_topic_train,3,일제 강점기,정치,,"정치 5, 군사 5, 사회 5",일제 강점기 + 정치,일제 강점기 + 정치,"일제 강점기 + 정치 (정치 5, 군사 5, 사회 5)",16,0.064,6.4
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era_topic_train,4,현대,사건,,사건 15,현대 + 사건,현대 + 사건,현대 + 사건 (사건 15),15,0.06,6.0
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era_topic_train,5,조선,사건,,사건 13,조선 + 사건,조선 + 사건,조선 + 사건 (사건 13),13,0.052,5.2
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era_topic_train,1,조선,사건,,사건 5,조선 + 사건,조선 + 사건,조선 + 사건 (사건 5),5,0.1,10.0
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era_topic_train,2,조선,인물,,"인물 3, 문화 1",조선 + 인물,조선 + 인물,"조선 + 인물 (인물 3, 문화 1)",4,0.08,8.0
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era_topic_train,3,일제 강점기,정치,,"정치 2, 사회 1, 사건 1",일제 강점기 + 정치,일제 강점기 + 정치,"일제 강점기 + 정치 (정치 2, 사회 1, 사건 1)",4,0.08,8.0
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era_topic_train,4,고려,사건,,사건 3,고려 + 사건,고려 + 사건,고려 + 사건 (사건 3),3,0.06,6.0
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era_topic_train,5,조선,제도,,제도 3,조선 + 제도,조선 + 제도,조선 + 제도 (제도 3),3,0.06,6.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era_topic_train,1,개항기,사건,,사건 4,개항기 + 사건,개항기 + 사건,개항기 + 사건 (사건 4),4,0.08,8.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era_topic_train,2,일제 강점기,사건,,사건 4,일제 강점기 + 사건,일제 강점기 + 사건,일제 강점기 + 사건 (사건 4),4,0.08,8.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era_topic_train,3,고려,사건,,사건 3,고려 + 사건,고려 + 사건,고려 + 사건 (사건 3),3,0.06,6.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era_topic_train,4,조선,사건,,사건 3,조선 + 사건,조선 + 사건,조선 + 사건 (사건 3),3,0.06,6.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era_topic_train,5,조선,인물,,인물 3,조선 + 인물,조선 + 인물,조선 + 인물 (인물 3),3,0.06,6.0
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era,1,조선,,,,조선,,,53,0.212,21.2
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era,2,일제 강점기,,,,일제 강점기,,,46,0.184,18.4
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era,3,고려,,,,고려,,,43,0.172,17.2
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era,4,개항기,,,,개항기,,,32,0.128,12.8
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era,5,현대,,,,현대,,,26,0.104,10.4
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era,1,조선,,,,조선,,,13,0.26,26.0
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era,2,고려,,,,고려,,,9,0.18,18.0
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era,3,일제 강점기,,,,일제 강점기,,,7,0.14,14.0
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era,4,개항기,,,,개항기,,,6,0.12,12.0
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era,5,삼국 시대,,,,삼국 시대,,,5,0.1,10.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era,1,조선,,,,조선,,,10,0.2,20.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era,2,고려,,,,고려,,,9,0.18,18.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era,3,개항기,,,,개항기,,,9,0.18,18.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era,4,일제 강점기,,,,일제 강점기,,,8,0.16,16.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era,5,남북국 시대,,,,남북국 시대,,,5,0.1,10.0
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic_train,1,,사건,,,사건,,,86,0.344,34.4
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic_train,2,,정치,,,정치,,,63,0.252,25.2
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic_train,3,,인물,,,인물,,,41,0.164,16.4
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic_train,4,,문화,,,문화,,,34,0.136,13.6
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic_train,5,,제도,,,제도,,,26,0.104,10.4
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic_train,1,,사건,,,사건,,,17,0.34,34.0
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic_train,2,,인물,,,인물,,,11,0.22,22.0
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic_train,3,,정치,,,정치,,,9,0.18,18.0
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic_train,4,,문화,,,문화,,,8,0.16,16.0
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic_train,5,,제도,,,제도,,,5,0.1,10.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic_train,1,,사건,,,사건,,,19,0.38,38.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic_train,2,,인물,,,인물,,,9,0.18,18.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic_train,3,,문화,,,문화,,,8,0.16,16.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic_train,4,,정치,,,정치,,,8,0.16,16.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic_train,5,,제도,,,제도,,,6,0.12,12.0
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic,1,,,사건,,사건,,,85,0.34,34.0
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic,2,,,인물,,인물,,,41,0.164,16.4
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic,3,,,문화,,문화,,,31,0.124,12.4
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic,4,,,정치,,정치,,,28,0.112,11.2
76,71~75,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic,5,,,제도,,제도,,,26,0.104,10.4
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic,1,,,사건,,사건,,,17,0.34,34.0
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic,2,,,정치,,정치,,,9,0.18,18.0
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic,3,,,문화,,문화,,,8,0.16,16.0
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic,4,,,인물,,인물,,,8,0.16,16.0
76,71~75,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic,5,,,제도,,제도,,,4,0.08,8.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic,1,,,사건,,사건,,,19,0.38,38.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic,2,,,인물,,인물,,,9,0.18,18.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic,3,,,문화,,문화,,,7,0.14,14.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic,4,,,제도,,제도,,,6,0.12,12.0
76,71~75,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic,5,,,정치,,정치,,,6,0.12,12.0
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era_topic_train,1,개항기,사건,,사건 21,개항기 + 사건,개항기 + 사건,개항기 + 사건 (사건 21),21,0.084,8.4
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era_topic_train,2,일제 강점기,사건,,사건 17,일제 강점기 + 사건,일제 강점기 + 사건,일제 강점기 + 사건 (사건 17),17,0.068,6.8
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era_topic_train,3,조선,인물,,인물 15,조선 + 인물,조선 + 인물,조선 + 인물 (인물 15),15,0.06,6.0
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era_topic_train,4,일제 강점기,정치,,"사회 5, 정치 5, 군사 4",일제 강점기 + 정치,일제 강점기 + 정치,"일제 강점기 + 정치 (사회 5, 정치 5, 군사 4)",15,0.06,6.0
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era_topic_train,5,현대,사건,,사건 15,현대 + 사건,현대 + 사건,현대 + 사건 (사건 15),15,0.06,6.0
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era_topic_train,1,일제 강점기,사건,,사건 5,일제 강점기 + 사건,일제 강점기 + 사건,일제 강점기 + 사건 (사건 5),5,0.1,10.0
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era_topic_train,2,고려,인물,,인물 3,고려 + 인물,고려 + 인물,고려 + 인물 (인물 3),3,0.06,6.0
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era_topic_train,3,조선,제도,,"제도 2, 인물 1",조선 + 제도,조선 + 제도,"조선 + 제도 (제도 2, 인물 1)",3,0.06,6.0
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era_topic_train,4,조선,인물,,인물 3,조선 + 인물,조선 + 인물,조선 + 인물 (인물 3),3,0.06,6.0
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era_topic_train,5,조선,사건,,사건 3,조선 + 사건,조선 + 사건,조선 + 사건 (사건 3),3,0.06,6.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era_topic_train,1,고려,인물,,인물 4,고려 + 인물,고려 + 인물,고려 + 인물 (인물 4),4,0.08,8.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era_topic_train,2,개항기,사건,,사건 4,개항기 + 사건,개항기 + 사건,개항기 + 사건 (사건 4),4,0.08,8.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era_topic_train,3,일제 강점기,정치,,"정치 2, 경제 1, 군사 1",일제 강점기 + 정치,일제 강점기 + 정치,"일제 강점기 + 정치 (정치 2, 경제 1, 군사 1)",4,0.08,8.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era_topic_train,4,조선,정치,,"외교 1, 정치 1, 경제 1",조선 + 정치,조선 + 정치,"조선 + 정치 (외교 1, 정치 1, 경제 1)",3,0.06,6.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era_topic_train,5,삼국 시대,인물,,인물 2,삼국 시대 + 인물,삼국 시대 + 인물,삼국 시대 + 인물 (인물 2),2,0.04,4.0
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era,1,조선,,,,조선,,,54,0.216,21.6
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era,2,일제 강점기,,,,일제 강점기,,,45,0.18,18.0
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era,3,고려,,,,고려,,,44,0.176,17.6
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era,4,개항기,,,,개항기,,,34,0.136,13.6
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era,5,현대,,,,현대,,,26,0.104,10.4
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era,1,조선,,,,조선,,,11,0.22,22.0
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era,2,일제 강점기,,,,일제 강점기,,,11,0.22,22.0
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era,3,고려,,,,고려,,,8,0.16,16.0
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era,4,삼국 시대,,,,삼국 시대,,,5,0.1,10.0
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era,5,남북국 시대,,,,남북국 시대,,,4,0.08,8.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era,1,일제 강점기,,,,일제 강점기,,,11,0.22,22.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era,2,고려,,,,고려,,,9,0.18,18.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era,3,조선,,,,조선,,,9,0.18,18.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era,4,개항기,,,,개항기,,,6,0.12,12.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era,5,삼국 시대,,,,삼국 시대,,,5,0.1,10.0
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic_train,1,,사건,,,사건,,,86,0.344,34.4
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic_train,2,,정치,,,정치,,,61,0.244,24.4
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic_train,3,,인물,,,인물,,,42,0.168,16.8
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic_train,4,,문화,,,문화,,,34,0.136,13.6
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic_train,5,,제도,,,제도,,,27,0.108,10.8
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic_train,1,,사건,,,사건,,,14,0.28,28.0
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic_train,2,,인물,,,인물,,,12,0.24,24.0
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic_train,3,,정치,,,정치,,,9,0.18,18.0
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic_train,4,,제도,,,제도,,,8,0.16,16.0
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic_train,5,,문화,,,문화,,,7,0.14,14.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic_train,1,,정치,,,정치,,,14,0.28,28.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic_train,2,,인물,,,인물,,,11,0.22,22.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic_train,3,,사건,,,사건,,,11,0.22,22.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic_train,4,,제도,,,제도,,,8,0.16,16.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic_train,5,,문화,,,문화,,,6,0.12,12.0
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic,1,,,사건,,사건,,,86,0.344,34.4
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic,2,,,인물,,인물,,,42,0.168,16.8
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic,3,,,문화,,문화,,,30,0.12,12.0
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic,4,,,정치,,정치,,,28,0.112,11.2
77,72~76,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,topic,5,,,제도,,제도,,,27,0.108,10.8
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic,1,,,사건,,사건,,,15,0.3,30.0
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic,2,,,인물,,인물,,,14,0.28,28.0
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic,3,,,제도,,제도,,,7,0.14,14.0
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic,4,,,문화,,문화,,,6,0.12,12.0
77,72~76,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,topic,5,,,정치,,정치,,,4,0.08,8.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic,1,,,인물,,인물,,,11,0.22,22.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic,2,,,사건,,사건,,,11,0.22,22.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic,3,,,제도,,제도,,,8,0.16,16.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic,4,,,정치,,정치,,,6,0.12,12.0
77,72~76,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,topic,5,,,문화,,문화,,,5,0.1,10.0
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era_topic_train,1,개항기,사건,,사건 20,개항기 + 사건,개항기 + 사건,개항기 + 사건 (사건 20),20,0.08,8.0
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era_topic_train,2,일제 강점기,사건,,사건 18,일제 강점기 + 사건,일제 강점기 + 사건,일제 강점기 + 사건 (사건 18),18,0.072,7.2
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era_topic_train,3,일제 강점기,정치,,"정치 7, 군사 4, 경제 2",일제 강점기 + 정치,일제 강점기 + 정치,"일제 강점기 + 정치 (정치 7, 군사 4, 경제 2)",15,0.06,6.0
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era_topic_train,4,현대,사건,,사건 14,현대 + 사건,현대 + 사건,현대 + 사건 (사건 14),14,0.056,5.6
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era_topic_train,5,조선,인물,,인물 13,조선 + 인물,조선 + 인물,조선 + 인물 (인물 13),13,0.052,5.2
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era_topic_train,1,개항기,사건,,사건 5,개항기 + 사건,개항기 + 사건,개항기 + 사건 (사건 5),5,0.1,10.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era_topic_train,2,고려,인물,,"인물 3, 정치 1",고려 + 인물,고려 + 인물,"고려 + 인물 (인물 3, 정치 1)",4,0.08,8.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era_topic_train,3,조선,사건,,사건 3,조선 + 사건,조선 + 사건,조선 + 사건 (사건 3),3,0.06,6.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era_topic_train,4,조선,제도,,제도 3,조선 + 제도,조선 + 제도,조선 + 제도 (제도 3),3,0.06,6.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era_topic_train,5,현대,사건,,사건 3,현대 + 사건,현대 + 사건,현대 + 사건 (사건 3),3,0.06,6.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era_topic_train,1,고려,인물,,인물 4,고려 + 인물,고려 + 인물,고려 + 인물 (인물 4),4,0.08,8.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era_topic_train,2,개항기,사건,,사건 4,개항기 + 사건,개항기 + 사건,개항기 + 사건 (사건 4),4,0.08,8.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era_topic_train,3,일제 강점기,사건,,사건 4,일제 강점기 + 사건,일제 강점기 + 사건,일제 강점기 + 사건 (사건 4),4,0.08,8.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era_topic_train,4,현대,사건,,사건 4,현대 + 사건,현대 + 사건,현대 + 사건 (사건 4),4,0.08,8.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era_topic_train,5,조선,사건,,사건 3,조선 + 사건,조선 + 사건,조선 + 사건 (사건 3),3,0.06,6.0
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era,1,조선,,,,조선,,,51,0.204,20.4
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era,2,일제 강점기,,,,일제 강점기,,,49,0.196,19.6
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era,3,고려,,,,고려,,,44,0.176,17.6
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era,4,개항기,,,,개항기,,,33,0.132,13.2
78,73~77,recent5_actual,직전 5회차 실제 라벨 기준 TOP5,최근 출제 경향 통계/학습 계획 참고,era,5,현대,,,,현대,,,25,0.1,10.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era,1,고려,,,,고려,,,9,0.18,18.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era,2,개항기,,,,개항기,,,9,0.18,18.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era,3,일제 강점기,,,,일제 강점기,,,9,0.18,18.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era,4,조선,,,,조선,,,8,0.16,16.0
78,73~77,predicted,해당 회차 모델 분류 기준 TOP5,모델 분류 결과 검증/라벨링 품질 확인,era,5,현대,,,,현대,,,6,0.12,12.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era,1,일제 강점기,,,,일제 강점기,,,10,0.2,20.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era,2,고려,,,,고려,,,9,0.18,18.0
78,73~77,actual,해당 회차 실제 라벨 기준 TOP5,해당 회차 실제 분포 비교 기준,era,3,조선,,,,조선,,,9,0.18,18.0
