term_id,category_id,category_path,source_term_lk
39860383,CAT_00152,경제·산업>광공업>광업,경제·산업>광공업>광업
39860387,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
39860390,CAT_00339,전통사상·종교>유교>유교학파·용어,전통사상·종교>유교>유교학파·용어
39860392,CAT_00339,전통사상·종교>유교>유교학파·용어,전통사상·종교>유교>유교학파·용어
39860395,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
39860397,CAT_00057,국방·군사>군직,국방·군사>군직
39860400,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
39860402,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
39860405,CAT_00275,외교·국제관계>북한>교육·과학기술(북한),외교·국제관계>북한>교육·과학기술(북한)
39860407,CAT_00043,교통·통신>교통로,교통·통신>교통로
39860409,CAT_00039,교육>전근대교육기관,교육>전근대교육기관
39860412,CAT_00062,문화·예술>문화기구·단체,문화·예술>문화기구·단체
39860414,CAT_00062,문화·예술>문화기구·단체,문화·예술>문화기구·단체
39860416,CAT_00062,문화·예술>문화기구·단체,문화·예술>문화기구·단체
2018,CAT_00012,인명,인명
2019,CAT_00149,경제·산업>광공업>광공업도구·시설,경제·산업>광공업>광공업도구·시설
2020,CAT_00233,사회운동·독립운동>사회운동>민주화운동,사회운동·독립운동>사회운동>민주화운동
2022,CAT_00233,사회운동·독립운동>사회운동>민주화운동,사회운동·독립운동>사회운동>민주화운동
2025,CAT_00239,사회운동·독립운동>사회운동>학생운동,사회운동·독립운동>사회운동>학생운동
2026,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
2027,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
2028,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
2029,CAT_00148,경제·산업>광공업>광공업기구·단체,경제·산업>광공업>광공업기구·단체
2030,CAT_00125,전통사상·종교>종교기관·단체,전통사상·종교>종교기관·단체
2031,CAT_00061,문화·예술>문학,문화·예술>문학
2032,CAT_00012,인명,인명
2033,CAT_00039,교육>전근대교육기관,교육>전근대교육기관
2034,CAT_00203,사회·생활>보건·복지>의료,사회·생활>보건·복지>의료
2035,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
2037,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
2038,CAT_00006,문화재,문화재
2042,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
2043,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
2044,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
3723,CAT_00229,사회운동·독립운동>사회운동>계몽운동,사회운동·독립운동>사회운동>계몽운동
3724,CAT_00104,외교·국제관계>외교분쟁,외교·국제관계>외교분쟁
3728,CAT_00006,문화재,문화재
3730,CAT_00104,외교·국제관계>외교분쟁,외교·국제관계>외교분쟁
3731,CAT_00066,문화·예술>미술,문화·예술>미술
3732,CAT_00165,경제·산업>상업·유통·서비스업>상업·유통·서비스업단체,경제·산업>상업·유통·서비스업>상업·유통·서비스업단체
3733,CAT_00160,경제·산업>농업>농업시설,경제·산업>농업>농업시설
3734,CAT_00141,학술·과학기술>인문과학,학술·과학기술>인문과학
3735,CAT_00067,문화·예술>언론·출판,문화·예술>언론·출판
3736,CAT_00067,문화·예술>언론·출판,문화·예술>언론·출판
3737,CAT_00216,사회·생활>풍속·의례>국가의례,사회·생활>풍속·의례>국가의례
3738,CAT_00135,정치·행정·법제>정치사상·정책,정치·행정·법제>정치사상·정책
3739,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
3741,CAT_00070,문화·예술>음악,문화·예술>음악
3742,CAT_00253,역사일반>국가>일제시대국가,역사일반>국가>일제시대국가
3743,CAT_00288,외교·국제관계>일본>국방·군사(일본),외교·국제관계>일본>국방·군사(일본)
3744,CAT_00265,외교·국제관계>러시아>국방·군사(러시아),외교·국제관계>러시아>국방·군사(러시아)
3745,CAT_00057,국방·군사>군직,국방·군사>군직
3746,CAT_00050,국방·군사>군사기구,국방·군사>군사기구
3747,CAT_00057,국방·군사>군직,국방·군사>군직
3748,CAT_00070,문화·예술>음악,문화·예술>음악
4200,CAT_00331,전통사상·종교>동학(천도교)>동학종파·용어,전통사상·종교>동학(천도교)>동학종파·용어
4201,CAT_00168,경제·산업>상업·유통·서비스업>상점,경제·산업>상업·유통·서비스업>상점
4203,CAT_00196,국방·군사>군수품>표신,국방·군사>군수품>표신
4205,CAT_00070,문화·예술>음악,문화·예술>음악
4206,CAT_00052,국방·군사>군사방어시설,국방·군사>군사방어시설
4207,CAT_00333,전통사상·종교>불교>불교관련시설,전통사상·종교>불교>불교관련시설
4208,CAT_00006,문화재,문화재
4212,CAT_00079,사회·생활>신분·계급,사회·생활>신분·계급
4213,CAT_00079,사회·생활>신분·계급,사회·생활>신분·계급
4215,CAT_00250,역사일반>국가>고대국가,역사일반>국가>고대국가
4217,CAT_00250,역사일반>국가>고대국가,역사일반>국가>고대국가
4218,CAT_00070,문화·예술>음악,문화·예술>음악
4220,CAT_00006,문화재,문화재
4221,CAT_00059,국방·군사>전쟁·전투,국방·군사>전쟁·전투
4223,CAT_00070,문화·예술>음악,문화·예술>음악
4225,CAT_00292,외교·국제관계>일본>종교·문화(일본),외교·국제관계>일본>종교·문화(일본)
4226,CAT_00009,서명,서명
4228,CAT_00313,재정·금융>재정>조세제도,재정·금융>재정>조세제도
6125,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
6126,CAT_00083,사회·생활>직업,사회·생활>직업
6128,CAT_00083,사회·생활>직업,사회·생활>직업
6130,CAT_00070,문화·예술>음악,문화·예술>음악
6131,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
6133,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
6111,CAT_00295,외교·국제관계>중국>국방·군사(중국),외교·국제관계>중국>국방·군사(중국)
6112,CAT_00297,외교·국제관계>중국>외교·국제관계(중국),외교·국제관계>중국>외교·국제관계(중국)
6113,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
6114,CAT_00083,사회·생활>직업,사회·생활>직업
6116,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
6118,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
6120,CAT_00083,사회·생활>직업,사회·생활>직업
6122,CAT_00083,사회·생활>직업,사회·생활>직업
8066,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
8067,CAT_00346,정치·행정·법제>사법>사법제도,정치·행정·법제>사법>사법제도
8070,CAT_00335,전통사상·종교>불교>불교종파·용어,전통사상·종교>불교>불교종파·용어
8071,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
8073,CAT_00242,사회운동·독립운동>일본제국주의>친일세력,사회운동·독립운동>일본제국주의>친일세력
8074,CAT_00143,학술·과학기술>학술기구·단체,학술·과학기술>학술기구·단체
8075,CAT_00222,사회운동·독립운동>독립운동>민족주의운동(독립),사회운동·독립운동>독립운동>민족주의운동(독립)
8076,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
8077,CAT_00158,경제·산업>농업>농업기술,경제·산업>농업>농업기술
8078,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
8079,CAT_00222,사회운동·독립운동>독립운동>민족주의운동(독립),사회운동·독립운동>독립운동>민족주의운동(독립)
8080,CAT_00128,전통사상·종교>풍수·도참,전통사상·종교>풍수·도참
8081,CAT_00216,사회·생활>풍속·의례>국가의례,사회·생활>풍속·의례>국가의례
8082,CAT_00103,외교·국제관계>외교기관·사절,외교·국제관계>외교기관·사절
8083,CAT_00012,인명,인명
8084,CAT_00250,역사일반>국가>고대국가,역사일반>국가>고대국가
8085,CAT_00012,인명,인명
8086,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
8087,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
8089,CAT_00006,문화재,문화재
8091,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
8092,CAT_00066,문화·예술>미술,문화·예술>미술
8093,CAT_00009,서명,서명
8094,CAT_00217,사회·생활>풍속·의례>매장,사회·생활>풍속·의례>매장
8095,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
8096,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
8100,CAT_00210,사회·생활>일상생활>의생활,사회·생활>일상생활>의생활
8101,CAT_00217,사회·생활>풍속·의례>매장,사회·생활>풍속·의례>매장
8103,CAT_00103,외교·국제관계>외교기관·사절,외교·국제관계>외교기관·사절
8104,CAT_00297,외교·국제관계>중국>외교·국제관계(중국),외교·국제관계>중국>외교·국제관계(중국)
8105,CAT_00043,교통·통신>교통로,교통·통신>교통로
8106,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
8107,CAT_00070,문화·예술>음악,문화·예술>음악
13746,CAT_00354,정치·행정·법제>행정>지방행정기구,정치·행정·법제>행정>지방행정기구
13747,CAT_00172,경제·산업>상업·유통·서비스업>운송·운수,경제·산업>상업·유통·서비스업>운송·운수
13748,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
13749,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
13750,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
13752,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
13753,CAT_00006,문화재,문화재
13754,CAT_00211,사회·생활>일상생활>일상생활용어,사회·생활>일상생활>일상생활용어
13755,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
13756,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
13757,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
13758,CAT_00212,사회·생활>일상생활>주생활,사회·생활>일상생활>주생활
13759,CAT_00212,사회·생활>일상생활>주생활,사회·생활>일상생활>주생활
13760,CAT_00317,재정·금융>화폐·금융>금융정책·제도,재정·금융>화폐·금융>금융정책·제도
13761,CAT_00196,국방·군사>군수품>표신,국방·군사>군수품>표신
13762,CAT_00006,문화재,문화재
13763,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
13764,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
13765,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
13766,CAT_00058,국방·군사>전략·전술,국방·군사>전략·전술
13767,CAT_00216,사회·생활>풍속·의례>국가의례,사회·생활>풍속·의례>국가의례
13768,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
13769,CAT_00059,국방·군사>전쟁·전투,국방·군사>전쟁·전투
13773,CAT_00212,사회·생활>일상생활>주생활,사회·생활>일상생활>주생활
13774,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
13776,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
13777,CAT_00069,문화·예술>유적,문화·예술>유적
13779,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
13780,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
13781,CAT_00216,사회·생활>풍속·의례>국가의례,사회·생활>풍속·의례>국가의례
13782,CAT_00212,사회·생활>일상생활>주생활,사회·생활>일상생활>주생활
13783,CAT_00215,사회·생활>풍속·의례>가정의례,사회·생활>풍속·의례>가정의례
13784,CAT_00069,문화·예술>유적,문화·예술>유적
13785,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
13786,CAT_00164,경제·산업>농업>토지제도,경제·산업>농업>토지제도
13787,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
13788,CAT_00044,교통·통신>교통수단,교통·통신>교통수단
13789,CAT_00212,사회·생활>일상생활>주생활,사회·생활>일상생활>주생활
13791,CAT_00030,경제·산업>수공업,경제·산업>수공업
2103016,CAT_00006,문화재,문화재
2103044,CAT_00195,국방·군사>군수품>무기류,국방·군사>군수품>무기류
2103050,CAT_00006,문화재,문화재
2103069,CAT_00006,문화재,문화재
2103081,CAT_00006,문화재,문화재
2103090,CAT_00006,문화재,문화재
2103093,CAT_00061,문화·예술>문학,문화·예술>문학
2103095,CAT_00061,문화·예술>문학,문화·예술>문학
2103099,CAT_00061,문화·예술>문학,문화·예술>문학
2103104,CAT_00006,문화재,문화재
2103106,CAT_00006,문화재,문화재
2103114,CAT_00006,문화재,문화재
2103154,CAT_00061,문화·예술>문학,문화·예술>문학
2103163,CAT_00061,문화·예술>문학,문화·예술>문학
2103175,CAT_00061,문화·예술>문학,문화·예술>문학
2103184,CAT_00061,문화·예술>문학,문화·예술>문학
2103198,CAT_00061,문화·예술>문학,문화·예술>문학
2103213,CAT_00061,문화·예술>문학,문화·예술>문학
2103266,CAT_00006,문화재,문화재
2103285,CAT_00006,문화재,문화재
2103296,CAT_00006,문화재,문화재
2103767,CAT_00009,서명,서명
2103770,CAT_00009,서명,서명
2103775,CAT_00006,문화재,문화재
2103778,CAT_00006,문화재,문화재
2103782,CAT_00006,문화재,문화재
2103785,CAT_00006,문화재,문화재
2103788,CAT_00006,문화재,문화재
2103791,CAT_00006,문화재,문화재
2103796,CAT_00006,문화재,문화재
2103801,CAT_00006,문화재,문화재
2103805,CAT_00006,문화재,문화재
2103809,CAT_00006,문화재,문화재
2103818,CAT_00006,문화재,문화재
2103822,CAT_00006,문화재,문화재
2103826,CAT_00006,문화재,문화재
2103831,CAT_00006,문화재,문화재
2103836,CAT_00009,서명,서명
2103839,CAT_00334,전통사상·종교>불교>불교사상·신앙,전통사상·종교>불교>불교사상·신앙
2103841,CAT_00334,전통사상·종교>불교>불교사상·신앙,전통사상·종교>불교>불교사상·신앙
2103844,CAT_00006,문화재,문화재
4202893,CAT_00066,문화·예술>미술,문화·예술>미술
4202895,CAT_00079,사회·생활>신분·계급,사회·생활>신분·계급
4202897,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
4202899,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
4202901,CAT_00356,정치·행정·법제>행정>행정제도,정치·행정·법제>행정>행정제도
4202903,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
4202905,CAT_00217,사회·생활>풍속·의례>매장,사회·생활>풍속·의례>매장
4202907,CAT_00083,사회·생활>직업,사회·생활>직업
4202909,CAT_00105,외교·국제관계>외교사상·정책,외교·국제관계>외교사상·정책
4202911,CAT_00030,경제·산업>수공업,경제·산업>수공업
4202913,CAT_00030,경제·산업>수공업,경제·산업>수공업
4202915,CAT_00030,경제·산업>수공업,경제·산업>수공업
4202917,CAT_00030,경제·산업>수공업,경제·산업>수공업
4202920,CAT_00194,국방·군사>군수품>군수품일반,국방·군사>군수품>군수품일반
4202922,CAT_00197,국방·군사>군수품>함선·전투기·군사차량,국방·군사>군수품>함선·전투기·군사차량
4202924,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
4202926,CAT_00208,사회·생활>일상생활>생활용품,사회·생활>일상생활>생활용품
4202928,CAT_00208,사회·생활>일상생활>생활용품,사회·생활>일상생활>생활용품
4202930,CAT_00066,문화·예술>미술,문화·예술>미술
4202932,CAT_00066,문화·예술>미술,문화·예술>미술
4202934,CAT_00066,문화·예술>미술,문화·예술>미술
4202936,CAT_00066,문화·예술>미술,문화·예술>미술
4202938,CAT_00066,문화·예술>미술,문화·예술>미술
4202940,CAT_00066,문화·예술>미술,문화·예술>미술
4202942,CAT_00044,교통·통신>교통수단,교통·통신>교통수단
4202944,CAT_00066,문화·예술>미술,문화·예술>미술
4202946,CAT_00353,정치·행정·법제>행정>중앙행정기구,정치·행정·법제>행정>중앙행정기구
4202948,CAT_00312,재정·금융>재정>재정정책·법령,재정·금융>재정>재정정책·법령
4202950,CAT_00206,사회·생활>사회단체>자치조직·단체,사회·생활>사회단체>자치조직·단체
4202952,CAT_00079,사회·생활>신분·계급,사회·생활>신분·계급
4202956,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
4202958,CAT_00210,사회·생활>일상생활>의생활,사회·생활>일상생활>의생활
4202960,CAT_00210,사회·생활>일상생활>의생활,사회·생활>일상생활>의생활
4202962,CAT_00208,사회·생활>일상생활>생활용품,사회·생활>일상생활>생활용품
4202964,CAT_00208,사회·생활>일상생활>생활용품,사회·생활>일상생활>생활용품
4202966,CAT_00208,사회·생활>일상생활>생활용품,사회·생활>일상생활>생활용품
4202968,CAT_00208,사회·생활>일상생활>생활용품,사회·생활>일상생활>생활용품
4202970,CAT_00208,사회·생활>일상생활>생활용품,사회·생활>일상생활>생활용품
4202972,CAT_00208,사회·생활>일상생활>생활용품,사회·생활>일상생활>생활용품
4202974,CAT_00311,재정·금융>재정>재정기구·단체,재정·금융>재정>재정기구·단체
4202976,CAT_00210,사회·생활>일상생활>의생활,사회·생활>일상생활>의생활
4202978,CAT_00210,사회·생활>일상생활>의생활,사회·생활>일상생활>의생활
6298789,CAT_00006,문화재,문화재
6298792,CAT_00006,문화재,문화재
6298795,CAT_00006,문화재,문화재
6298798,CAT_00006,문화재,문화재
6298801,CAT_00006,문화재,문화재
6298804,CAT_00006,문화재,문화재
6298806,CAT_00006,문화재,문화재
6298809,CAT_00006,문화재,문화재
6298812,CAT_00006,문화재,문화재
6298815,CAT_00006,문화재,문화재
6298818,CAT_00006,문화재,문화재
6298821,CAT_00006,문화재,문화재
6298824,CAT_00006,문화재,문화재
6298827,CAT_00006,문화재,문화재
6298830,CAT_00006,문화재,문화재
6298833,CAT_00006,문화재,문화재
6298836,CAT_00006,문화재,문화재
6298839,CAT_00006,문화재,문화재
6298842,CAT_00006,문화재,문화재
6298845,CAT_00006,문화재,문화재
6298848,CAT_00006,문화재,문화재
6298851,CAT_00006,문화재,문화재
6298854,CAT_00061,문화·예술>문학,문화·예술>문학
6298856,CAT_00006,문화재,문화재
6298862,CAT_00006,문화재,문화재
6298865,CAT_00006,문화재,문화재
6298868,CAT_00006,문화재,문화재
6298871,CAT_00006,문화재,문화재
6298874,CAT_00006,문화재,문화재
6298877,CAT_00006,문화재,문화재
6298880,CAT_00006,문화재,문화재
6298883,CAT_00006,문화재,문화재
6298886,CAT_00006,문화재,문화재
10489752,CAT_00316,재정·금융>화폐·금융>금융기관·단체,재정·금융>화폐·금융>금융기관·단체
10489754,CAT_00146,경제·산업>경제단체·기구>회사·기업,경제·산업>경제단체·기구>회사·기업
10489756,CAT_00316,재정·금융>화폐·금융>금융기관·단체,재정·금융>화폐·금융>금융기관·단체
10489760,CAT_00143,학술·과학기술>학술기구·단체,학술·과학기술>학술기구·단체
10489762,CAT_00149,경제·산업>광공업>광공업도구·시설,경제·산업>광공업>광공업도구·시설
10489764,CAT_00146,경제·산업>경제단체·기구>회사·기업,경제·산업>경제단체·기구>회사·기업
10489766,CAT_00078,사회·생활>사회사건·사고,사회·생활>사회사건·사고
10489768,CAT_00280,외교·국제관계>북한>종교·문화(북한),외교·국제관계>북한>종교·문화(북한)
10489771,CAT_00006,문화재,문화재
10489773,CAT_00006,문화재,문화재
10489775,CAT_00280,외교·국제관계>북한>종교·문화(북한),외교·국제관계>북한>종교·문화(북한)
10489778,CAT_00280,외교·국제관계>북한>종교·문화(북한),외교·국제관계>북한>종교·문화(북한)
10489780,CAT_00280,외교·국제관계>북한>종교·문화(북한),외교·국제관계>북한>종교·문화(북한)
10489782,CAT_00280,외교·국제관계>북한>종교·문화(북한),외교·국제관계>북한>종교·문화(북한)
10489785,CAT_00280,외교·국제관계>북한>종교·문화(북한),외교·국제관계>북한>종교·문화(북한)
10489787,CAT_00067,문화·예술>언론·출판,문화·예술>언론·출판
10489790,CAT_00139,학술·과학기술>사회과학,학술·과학기술>사회과학
10489792,CAT_00139,학술·과학기술>사회과학,학술·과학기술>사회과학
10489794,CAT_00021,경제·산업>경제법령·조치,경제·산업>경제법령·조치
10489796,CAT_00021,경제·산업>경제법령·조치,경제·산업>경제법령·조치
10489798,CAT_00317,재정·금융>화폐·금융>금융정책·제도,재정·금융>화폐·금융>금융정책·제도
10489800,CAT_00317,재정·금융>화폐·금융>금융정책·제도,재정·금융>화폐·금융>금융정책·제도
10489802,CAT_00274,외교·국제관계>북한>경제·산업(북한),외교·국제관계>북한>경제·산업(북한)
10489804,CAT_00319,재정·금융>화폐·금융>수표·어음·채권,재정·금융>화폐·금융>수표·어음·채권
10489806,CAT_00067,문화·예술>언론·출판,문화·예술>언론·출판
10489814,CAT_00067,문화·예술>언론·출판,문화·예술>언론·출판
10489817,CAT_00067,문화·예술>언론·출판,문화·예술>언론·출판
10490276,CAT_00065,문화·예술>문화행사,문화·예술>문화행사
10490285,CAT_00065,문화·예술>문화행사,문화·예술>문화행사
10490291,CAT_00065,문화·예술>문화행사,문화·예술>문화행사
10490295,CAT_00065,문화·예술>문화행사,문화·예술>문화행사
10490297,CAT_00065,문화·예술>문화행사,문화·예술>문화행사
10490300,CAT_00065,문화·예술>문화행사,문화·예술>문화행사
10490304,CAT_00065,문화·예술>문화행사,문화·예술>문화행사
10490309,CAT_00065,문화·예술>문화행사,문화·예술>문화행사
10490312,CAT_00065,문화·예술>문화행사,문화·예술>문화행사
10490316,CAT_00074,사회·생활>관광지,사회·생활>관광지
10490319,CAT_00074,사회·생활>관광지,사회·생활>관광지
10490323,CAT_00184,교육>근대교육기관>중등교육기관,교육>근대교육기관>중등교육기관
10490326,CAT_00184,교육>근대교육기관>중등교육기관,교육>근대교육기관>중등교육기관
10490328,CAT_00184,교육>근대교육기관>중등교육기관,교육>근대교육기관>중등교육기관
10490330,CAT_00184,교육>근대교육기관>중등교육기관,교육>근대교육기관>중등교육기관
10490524,CAT_00045,교통·통신>교통시설,교통·통신>교통시설
10490527,CAT_00184,교육>근대교육기관>중등교육기관,교육>근대교육기관>중등교육기관
10490530,CAT_00131,정치·행정·법제>선거,정치·행정·법제>선거
10490532,CAT_00132,정치·행정·법제>인사,정치·행정·법제>인사
10490535,CAT_00149,경제·산업>광공업>광공업도구·시설,경제·산업>광공업>광공업도구·시설
10490537,CAT_00149,경제·산업>광공업>광공업도구·시설,경제·산업>광공업>광공업도구·시설
10490539,CAT_00149,경제·산업>광공업>광공업도구·시설,경제·산업>광공업>광공업도구·시설
10490541,CAT_00149,경제·산업>광공업>광공업도구·시설,경제·산업>광공업>광공업도구·시설
10490543,CAT_00149,경제·산업>광공업>광공업도구·시설,경제·산업>광공업>광공업도구·시설
10490545,CAT_00149,경제·산업>광공업>광공업도구·시설,경제·산업>광공업>광공업도구·시설
10490547,CAT_00149,경제·산업>광공업>광공업도구·시설,경제·산업>광공업>광공업도구·시설
10490549,CAT_00149,경제·산업>광공업>광공업도구·시설,경제·산업>광공업>광공업도구·시설
10490552,CAT_00149,경제·산업>광공업>광공업도구·시설,경제·산업>광공업>광공업도구·시설
10490554,CAT_00149,경제·산업>광공업>광공업도구·시설,경제·산업>광공업>광공업도구·시설
10490557,CAT_00149,경제·산업>광공업>광공업도구·시설,경제·산업>광공업>광공업도구·시설
10490559,CAT_00149,경제·산업>광공업>광공업도구·시설,경제·산업>광공업>광공업도구·시설
10490562,CAT_00149,경제·산업>광공업>광공업도구·시설,경제·산업>광공업>광공업도구·시설
10490565,CAT_00152,경제·산업>광공업>광업,경제·산업>광공업>광업
10490567,CAT_00274,외교·국제관계>북한>경제·산업(북한),외교·국제관계>북한>경제·산업(북한)
10490571,CAT_00274,외교·국제관계>북한>경제·산업(북한),외교·국제관계>북한>경제·산업(북한)
10490575,CAT_00274,외교·국제관계>북한>경제·산업(북한),외교·국제관계>북한>경제·산업(북한)
10490577,CAT_00149,경제·산업>광공업>광공업도구·시설,경제·산업>광공업>광공업도구·시설
10490579,CAT_00280,외교·국제관계>북한>종교·문화(북한),외교·국제관계>북한>종교·문화(북한)
10490582,CAT_00143,학술·과학기술>학술기구·단체,학술·과학기술>학술기구·단체
10490584,CAT_00143,학술·과학기술>학술기구·단체,학술·과학기술>학술기구·단체
10490586,CAT_00143,학술·과학기술>학술기구·단체,학술·과학기술>학술기구·단체
10490588,CAT_00143,학술·과학기술>학술기구·단체,학술·과학기술>학술기구·단체
10490591,CAT_00139,학술·과학기술>사회과학,학술·과학기술>사회과학
10490593,CAT_00139,학술·과학기술>사회과학,학술·과학기술>사회과학
10490597,CAT_00105,외교·국제관계>외교사상·정책,외교·국제관계>외교사상·정책
10490761,CAT_00223,사회운동·독립운동>독립운동>사회주의운동(독립),사회운동·독립운동>독립운동>사회주의운동(독립)
10490764,CAT_00222,사회운동·독립운동>독립운동>민족주의운동(독립),사회운동·독립운동>독립운동>민족주의운동(독립)
10490768,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490770,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490772,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490774,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490776,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490778,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490780,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490782,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490784,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490786,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490788,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490790,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490792,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490794,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490796,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490798,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490800,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490802,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490804,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490806,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490809,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490812,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490815,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490817,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490819,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490821,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490823,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
10490825,CAT_00226,사회운동·독립운동>독립운동>통일전선운동,사회운동·독립운동>독립운동>통일전선운동
