canonical_id,era_id,verification_status,method,evidence_json,version,graph_release_id
canonical:work:921453c6-a4c7-42f4-852f-5dfeb68a7699,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0031945:sha256-7515b6340166226d"", ""value"": ""조선/조선 후기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:25806:sha256-1022516a18f91e61"", ""value"": ""조선후기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:work:af57868c-3c9b-4b5d-a10b-d1a98644414c,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0002792:sha256-7515b6340166226d"", ""value"": ""조선/조선 전기 | 조선/조선 후기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:25207:sha256-1022516a18f91e61"", ""value"": ""조선전기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:1f8deeea-9c25-4708-aa66-57a7e7404205,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0041256:sha256-7515b6340166226d"", ""value"": ""조선/조선 후기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:22971:sha256-1022516a18f91e61"", ""value"": ""조선후기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:place:8ac090a4-9448-4564-a2ef-c9f94f21a9b9,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0058553:sha256-7515b6340166226d"", ""value"": ""조선/조선 전기 | 조선/조선 후기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:37757926:sha256-1022516a18f91e61"", ""value"": ""조선후기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:work:f778478d-404b-4ce5-b32a-651afec95e4a,era:modern,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0048028:sha256-7515b6340166226d"", ""value"": ""현대""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:18827:sha256-1022516a18f91e61"", ""value"": ""현대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:work:2f6551c3-309d-4e25-ab4e-bc94127efc08,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0044643:sha256-7515b6340166226d"", ""value"": ""조선/조선 전기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:25957:sha256-1022516a18f91e61"", ""value"": ""조선전기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:3718841a-ab4e-42f6-bf57-dd99d8cf021c,era:goryeo,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0063859:sha256-7515b6340166226d"", ""value"": ""고대/남북국/통일신라 | 고려/고려 전기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:9029:sha256-1022516a18f91e61"", ""value"": ""남북국시대-고려전기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:3718841a-ab4e-42f6-bf57-dd99d8cf021c,era:north_south_states,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0063859:sha256-7515b6340166226d"", ""value"": ""고대/남북국/통일신라 | 고려/고려 전기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:9029:sha256-1022516a18f91e61"", ""value"": ""남북국시대-고려전기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:9925b091-241c-48c1-bdca-7a378904c195,era:north_south_states,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21087:sha256-1022516a18f91e61"", ""value"": ""남북국시대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:0a371920-b095-4f58-8370-e8accee5a467,era:early_states,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0043063:sha256-7515b6340166226d"", ""value"": ""고대/초기국가""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:heritage:b332ed46-2282-4493-a144-1b07ce5408e8,era:three_kingdoms,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0053223:sha256-7515b6340166226d"", ""value"": ""고대/삼국/백제""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:20010:sha256-1022516a18f91e61"", ""value"": ""삼국시대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:work:d845c7b5-925a-49ab-a669-8fbf4b0a4c1e,era:goryeo,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:2306:sha256-1022516a18f91e61"", ""value"": ""고려시대-조선시대""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:4195016:sha256-1022516a18f91e61"", ""value"": ""고려시대-조선시대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:work:d845c7b5-925a-49ab-a669-8fbf4b0a4c1e,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:2306:sha256-1022516a18f91e61"", ""value"": ""고려시대-조선시대""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:4195016:sha256-1022516a18f91e61"", ""value"": ""고려시대-조선시대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:239df216-5291-4613-9ed6-0f9907c0422f,era:north_south_states,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0037189:sha256-7515b6340166226d"", ""value"": ""고대/남북국/통일신라 | 고대/남북국/후백제""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:16797942:sha256-1022516a18f91e61"", ""value"": ""남북국시대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:239df216-5291-4613-9ed6-0f9907c0422f,era:three_kingdoms,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0037189:sha256-7515b6340166226d"", ""value"": ""고대/남북국/통일신라 | 고대/남북국/후백제""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:ed307dc0-54c0-438c-adf1-50511a765d52,era:modern,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0059210:sha256-7515b6340166226d"", ""value"": ""현대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:c3f6f24a-18f2-436c-a8a8-023cdaa2e8ac,era:north_south_states,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:8786:sha256-1022516a18f91e61"", ""value"": ""남북국시대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:4c03cc33-f85c-4453-a839-b2b9d0bf381b,era:early_states,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:5742:sha256-1022516a18f91e61"", ""value"": ""초기철기시대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:4c03cc33-f85c-4453-a839-b2b9d0bf381b,era:three_kingdoms,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0031936:sha256-7515b6340166226d"", ""value"": ""고대/삼국""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:a30d0f98-18b6-41d3-9e45-0125d4ea3381,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0002076:sha256-7515b6340166226d"", ""value"": ""조선/조선 후기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:1327:sha256-1022516a18f91e61"", ""value"": ""조선후기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:event:7280ad6d-9650-4133-9e79-73e844cdfc17,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0003220:sha256-7515b6340166226d"", ""value"": ""조선/조선 전기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:1634:sha256-1022516a18f91e61"", ""value"": ""조선전기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:4bb3f5f7-5fee-4689-81f4-027f04a42461,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0025966:sha256-7515b6340166226d"", ""value"": ""조선/조선 전기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:4959:sha256-1022516a18f91e61"", ""value"": ""조선시대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:place:abac7b7c-2165-4a55-a5db-9f9d5434038b,era:goryeo,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:2098323:sha256-1022516a18f91e61"", ""value"": ""고려시대""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:24295:sha256-1022516a18f91e61"", ""value"": ""고려시대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:552d7623-7b7a-4aae-87ce-a3d81ec66a13,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0033258:sha256-7515b6340166226d"", ""value"": ""조선/조선 후기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21179:sha256-1022516a18f91e61"", ""value"": ""조선후기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:8d1f55d7-358a-4182-b92a-a5cf32e16f9f,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:4343:sha256-1022516a18f91e61"", ""value"": ""조선시대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:8d1f55d7-358a-4182-b92a-a5cf32e16f9f,era:three_kingdoms,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0049794:sha256-7515b6340166226d"", ""value"": ""고대/삼국/신라""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:d522c001-c40f-4b1b-aa5a-d470b162d56d,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0050304:sha256-7515b6340166226d"", ""value"": ""조선/조선 후기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:7330:sha256-1022516a18f91e61"", ""value"": ""조선후기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:895e7b62-ac49-4eb3-bd1f-a88fd390baa8,era:opening_ports,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0042790:sha256-7515b6340166226d"", ""value"": ""근대/대한제국기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:organization:a1d43756-c611-46df-a60d-ac00da3967c1,era:modern,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0020294:sha256-7515b6340166226d"", ""value"": ""현대""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:48239776:sha256-1022516a18f91e61"", ""value"": ""현대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:institution:c078892f-02c4-4a85-923f-740bcf6037ea,era:opening_ports,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:20997504:sha256-1022516a18f91e61"", ""value"": ""개항기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:3569:sha256-1022516a18f91e61"", ""value"": ""개항기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:3e6ade15-e403-4f82-90a7-67dfd8d605b9,era:goryeo,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0018634:sha256-7515b6340166226d"", ""value"": ""고려/고려 전기 | 조선""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:3e6ade15-e403-4f82-90a7-67dfd8d605b9,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0018634:sha256-7515b6340166226d"", ""value"": ""고려/고려 전기 | 조선""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:20994335:sha256-1022516a18f91e61"", ""value"": ""조선시대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:work:0564dbdb-287d-434d-ab24-77161e4ca673,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0032244:sha256-7515b6340166226d"", ""value"": ""조선/조선 전기 | 조선/조선 후기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:work:0564dbdb-287d-434d-ab24-77161e4ca673,era:opening_ports,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:25357:sha256-1022516a18f91e61"", ""value"": ""대한제국기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:work:5aee468f-45c0-4b64-b11c-941638cfb9df,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0035522:sha256-7515b6340166226d"", ""value"": ""조선/조선 후기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:work:63e6191b-b2f1-43d5-b934-9917df209453,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0058564:sha256-7515b6340166226d"", ""value"": ""조선/조선 후기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:26084:sha256-1022516a18f91e61"", ""value"": ""조선후기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:5ba12268-9e0d-4b90-be48-48f8fcbf3d8a,era:japanese_colonial,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0061502:sha256-7515b6340166226d"", ""value"": ""조선/조선 후기 | 근대/일제강점기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:22394:sha256-1022516a18f91e61"", ""value"": ""일제시기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:5ba12268-9e0d-4b90-be48-48f8fcbf3d8a,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0061502:sha256-7515b6340166226d"", ""value"": ""조선/조선 후기 | 근대/일제강점기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:work:fa1519bb-8eec-40ba-a324-4f6b0bb9a125,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0007904:sha256-7515b6340166226d"", ""value"": ""조선/조선 후기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:4200645:sha256-1022516a18f91e61"", ""value"": ""조선후기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:work:49d26e22-52e9-4cc7-aa9b-f79bce906ef8,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0052685:sha256-7515b6340166226d"", ""value"": ""조선/조선 후기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:8402234:sha256-1022516a18f91e61"", ""value"": ""조선후기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:95920b39-0a19-4193-9efe-d70489eb82c5,era:modern,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0009362:sha256-7515b6340166226d"", ""value"": ""근대/대한제국기 | 현대""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21825:sha256-1022516a18f91e61"", ""value"": ""현대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:95920b39-0a19-4193-9efe-d70489eb82c5,era:opening_ports,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0009362:sha256-7515b6340166226d"", ""value"": ""근대/대한제국기 | 현대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:7c1f6ab9-3703-43b0-85c9-89afd5304eb1,era:modern,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0050028:sha256-7515b6340166226d"", ""value"": ""근대/대한제국기 | 현대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:7c1f6ab9-3703-43b0-85c9-89afd5304eb1,era:opening_ports,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0050028:sha256-7515b6340166226d"", ""value"": ""근대/대한제국기 | 현대""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:cbeb6954-d6e1-45de-8f6b-cb6ad7608bab,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0061508:sha256-7515b6340166226d"", ""value"": ""조선/조선 전기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:8692:sha256-1022516a18f91e61"", ""value"": ""조선전기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:work:207cdf7a-df9b-4626-a662-268eb10276a6,era:three_kingdoms,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0058032:sha256-7515b6340166226d"", ""value"": ""고대/삼국""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:work:92a5b6a5-fc44-40d3-9b52-bee1b8bb10b5,era:opening_ports,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:6731:sha256-1022516a18f91e61"", ""value"": ""대한제국기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:6732:sha256-1022516a18f91e61"", ""value"": ""대한제국기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:4cfaf0fb-0892-4ab5-be1c-b847cc9d1a5d,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0010423:sha256-7515b6340166226d"", ""value"": ""조선/조선 후기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21079:sha256-1022516a18f91e61"", ""value"": ""조선후기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:c0808b61-4ef6-4e9b-9fff-458c428ad453,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0008779:sha256-7515b6340166226d"", ""value"": ""조선/조선 후기 | 근대/개항기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:c0808b61-4ef6-4e9b-9fff-458c428ad453,era:opening_ports,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0008779:sha256-7515b6340166226d"", ""value"": ""조선/조선 후기 | 근대/개항기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:f24befe7-76c4-4039-9a8f-1d24f971c537,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0022915:sha256-7515b6340166226d"", ""value"": ""조선/조선 후기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:6310059:sha256-1022516a18f91e61"", ""value"": ""조선후기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:event:b8246720-2e7b-44dc-9ba9-e3f2892558f5,era:joseon,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0000935:sha256-7515b6340166226d"", ""value"": ""조선/조선 전기""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""era"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:1164:sha256-1022516a18f91e61"", ""value"": ""조선전기""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
