entity_id,entity_kind,display_name,normalized_search_text,entity_type,resolution_status,retrieval_eligible,anchor_eligible,multi_hop_eligible,source_node_kind,source_node_id,source_node_ids_json,source_node_kinds_json,source_member_count,merge_scope,context_anchor_id,context_direction,lifecycle_status,identity_confidence,source_support_count,graph_release_id
provisional:source_record:ITKC:PERSON:P000612:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강은(姜隱),강은姜隱,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000612:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000612:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000613:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강은(姜誾),강은姜誾,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000613:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000613:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000614:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강은(姜㶏),강은姜㶏,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000614:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000614:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000620:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강응두(姜應斗),강응두姜應斗,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000620:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000620:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000633:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강응황(姜應璜),강응황姜應璜,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000633:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000633:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000651:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강이천(姜彝天),강이천姜彝天,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000651:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000651:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000653:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강이행(姜利行),강이행姜利行,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000653:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000653:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000656:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강익(姜益),강익姜益,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000656:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000656:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000657:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강익(姜翼),강익姜翼,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000657:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000657:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000669:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강익지(姜益志),강익지姜益志,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000669:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000669:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000675:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강인범(姜仁範),강인범姜仁範,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000675:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000675:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000676:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강인서(姜仁恕),강인서姜仁恕,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000676:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000676:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000692:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강자(姜鄑),강자姜鄑,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000692:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000692:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000694:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강자순(姜子順),강자순姜子順,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000694:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000694:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000695:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강자신(姜子愼),강자신姜子愼,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000695:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000695:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000699:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강자평(姜子平),강자평姜子平,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000699:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000699:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000705:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강재기(姜在紀),강재기姜在紀,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000705:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000705:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000708:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강재망(姜宰望),강재망姜宰望,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000708:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000708:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000713:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강재수(姜再脩),강재수姜再脩,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000713:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000713:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000725:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강재항(姜再恒),강재항姜再恒,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000725:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000725:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000738:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강정환(姜鼎煥),강정환姜鼎煥,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000738:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000738:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000748:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강종경(姜宗慶),강종경姜宗慶,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000748:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000748:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000749:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강종덕(姜宗德),강종덕姜宗德,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000749:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000749:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000753:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강종윤(姜宗胤),강종윤姜宗胤,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000753:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000753:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000755:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강주(姜籀),강주姜籀,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000755:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000755:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000760:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강주립(姜柱立),강주립姜柱立,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000760:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000760:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000763:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강주제(姜柱齊),강주제姜柱齊,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000763:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000763:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000766:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강주현(姜周炫),강주현姜周炫,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000766:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000766:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000770:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강준(姜濬),강준姜濬,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000770:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000770:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000775:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강준흠(姜浚欽),강준흠姜浚欽,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000775:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000775:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000778:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강중진(康仲珍),강중진康仲珍,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000778:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000778:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000799:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강진(姜璡),강진姜璡,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000799:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000799:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000807:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강진덕(姜進德),강진덕姜進德,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000807:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000807:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000811:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강진소(姜晉昭),강진소姜晉昭,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000811:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000811:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000813:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강진승(姜晉昇),강진승姜晉昇,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000813:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000813:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000814:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강진화(姜鎭華),강진화姜鎭華,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000814:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000814:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000816:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강진휘(姜晉暉),강진휘姜晉暉,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000816:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000816:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000817:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강진흔(姜晉昕),강진흔姜晉昕,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000817:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000817:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000825:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강찬(姜酇),강찬姜酇,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000825:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000825:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000829:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강창귀(姜昌貴),강창귀姜昌貴,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000829:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000829:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000838:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강천명(姜天命),강천명姜天命,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000838:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000838:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000854:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강칙(姜恜),강칙姜恜,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000854:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000854:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000862:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강태복(姜泰復),강태복姜泰復,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000862:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000862:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000864:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강태수(姜台壽),강태수姜台壽,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000864:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000864:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000875:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강택규(姜宅揆),강택규姜宅揆,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000875:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000875:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000889:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강필득(姜必得),강필득姜必得,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000889:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000889:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000896:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강필보(姜必輔),강필보姜必輔,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000896:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000896:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000901:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강필시(姜必詩),강필시姜必詩,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000901:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000901:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000902:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강필신(姜必愼),강필신姜必愼,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000902:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000902:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000903:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강필악(姜必岳),강필악姜必岳,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000903:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000903:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000918:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강필효(姜必孝),강필효姜必孝,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000918:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000918:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000923:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강학손(姜鶴孫),강학손姜鶴孫,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000923:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000923:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000924:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강한(姜漢),강한姜漢,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000924:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000924:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000931:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강항(姜沆),강항姜沆,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000931:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000931:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000933:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강해(姜瀣),강해姜瀣,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000933:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000933:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000934:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강해(姜楷),강해姜楷,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000934:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000934:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000936:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강해(姜諧),강해姜諧,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000936:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000936:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000944:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강헌규(姜獻圭),강헌규姜獻圭,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000944:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000944:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000954:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강현승(姜顯昇),강현승姜顯昇,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000954:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000954:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P000959:sha256-2bfbf7f8ab4b1538,PROVISIONAL,강형(姜詗),강형姜詗,Person,UNRESOLVED,false,false,false,SOURCE_RECORD,ITKC:PERSON:P000959:sha256-2bfbf7f8ab4b1538,"[""ITKC:PERSON:P000959:sha256-2bfbf7f8ab4b1538""]","[""SOURCE_RECORD""]",1,NONE,,,PROVISIONAL,,,korean-history-fact-graph-2026-07-27-contextual-v1
