exam_term_id,canonical_id,match_status,method,version,term_decision_id,graph_release_id
exam-term:2beeed248e5a11e91c2a,canonical:heritage:0e9e828a-255e-4dba-8210-c95b550468b6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ea0a466f0f06e1b8d2b4,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:3140c46bdf4d42718a3b,canonical:concept:10686979-5c6c-4904-bd80-43b37de4cfab,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cd6865cbb7c3d528a1f5,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:90e08a6ea528e9bfa2d2,canonical:person:8234bbcc-44b3-41ab-bae4-fde9603f42f1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d7a69fc7840ba4beea0b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:40e64fda6713b54a83ee,canonical:heritage:1d64f800-5132-4d4b-966f-a60b510404da,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d03d62555244fc7c695f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ab858fc5fbaec866f3da,canonical:person:6143cf2c-0a33-4ca9-bab4-f2db829d3a38,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b2fe0f6288895b3eaaf8,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:40ba66b082420ca5fba2,canonical:heritage:52a0681c-b925-4519-8c78-7cc1c7e4923e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0bf71dde137aafdde105,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:4f28ad0635a843065406,canonical:heritage:83664c75-8037-4a55-9197-3a4b4d779661,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:570615133ba1a6745a70,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:288c7afc5db57c14ae03,canonical:heritage:e221ca0f-170c-4d55-9eb7-559f91c97257,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b71d080ec38b4c52e923,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f617ba9d5c8330190e98,canonical:work:c0e5de43-97d7-4785-84d7-e57d58f8c553,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c1b22d846a67a856eda1,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:53a1ec17e2bbfa337e37,canonical:concept:bb1a83a6-123b-4a3d-be9c-43646b07d2fe,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6e7d3f7869d13d298164,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ba77178375dd7333ae23,canonical:institution:fec83919-f68a-4288-ad61-7e12ce2ff7d6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:447a93e50f7f8f4d7520,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:7d2ecf08e1a3bf418349,canonical:concept:0407f546-5478-4224-800c-a177ab6cda54,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f4fd48a7eca4b2750c3a,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b1cc737d4d826ef91f6b,canonical:heritage:c0f5f7b2-5ef7-48d6-b8cb-1be24d80e921,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:58bf303c194144c4c683,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:10a6e83515176a83f268,canonical:place:2f630282-759c-4053-8673-e980a1291a78,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:94c60267a07f8b7ffaf5,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b559d2508f442f6f662d,canonical:place:3e7420a9-46d0-4f1b-b3c5-9b3a47e62dbd,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6a21a4e522b7ddd7ba1b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e83c217feb7561208237,canonical:concept:f4060753-aeff-4546-adba-ce0a6eb9c71d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:fc2550c29a8398f09a9f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:63dfa80bb3d2c6b040c4,canonical:place:3a670298-fb0c-40dc-9626-9137444460a1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:541003c209e7a132925b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b68e0f14836468680e1f,canonical:organization:b97cc7d4-e235-4505-ac31-097237dbee15,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:8c26130a39a5b7870d97,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:14dab5eb08e77a37b1e2,canonical:polity:ec2531be-715b-450b-83ce-aee19f3984ac,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:eabe515a8edf7f4bab2f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b185b487a4d6de50445c,canonical:event:3c7802d8-c6f1-4bdc-a202-a9830a2c37f5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:beeffef07d4a39f9ebe1,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:62887b8eec350a30f2c6,canonical:institution:a3b1df56-895c-4bff-9ee7-15c5fc185fc7,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c22b6131dec133f16e90,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0bcf092c2f26c3e46fac,canonical:event:d367e072-fcd2-435b-b770-35a26129a041,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5199d3006a2b867dfe98,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:afb4efe9527842e71c06,canonical:polity:257713e3-62ec-44fd-9cc4-ffca01f341b5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:647c0dc520cf50c2642b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:086414adf21db350c644,canonical:concept:d7451cf9-dfc2-494a-a143-5ebe23f01755,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6ffd0def61ee65b1e674,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:5d831ce01c2549252d02,canonical:organization:8d28c70f-e522-40e4-9b30-f25c97249da5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ceaa7403c1d7d8c36502,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:5e2d9ce1e2757baa952c,canonical:place:7392abc8-6c25-4399-b2e9-3abe99ab4518,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f519f1181163fc3d4e3d,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:57e8e59b1835018f9f68,canonical:heritage:91e46c13-9cd4-4f05-b625-1909a94cf257,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a2a74d06823d5711cfb9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:6f17af86a9f0523aa67e,canonical:place:1635b0bb-e083-41d4-b320-f39c88cc7868,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1092a5b7b25bc642c62d,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e176b4929cbb37543826,canonical:heritage:51c451ad-daae-49e7-b315-a010ae2a42ed,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2da44a60373ddfa1bec9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:714547c4a0ccbc491f0c,canonical:institution:0dfe61db-f5a6-43fe-94a9-d99f28538909,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:27e327f6aa2b95914f8e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:1d504293d464d91269a1,canonical:place:289c7b52-43eb-4fc2-b847-c9ebbd51e509,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c78357ecda2efd8997b6,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c438a42290ebfe2ad5f1,canonical:person:d9b28cfa-34cd-4718-a8b3-f24a598abcca,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a7055a70afb6a9c3ecb3,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:5460760f7eba978d2cfb,canonical:heritage:f54e55cb-1e66-4b72-b702-dac571a38e05,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9dc9605053091ef01256,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ba119538f5d0308d2d17,canonical:institution:43d2fd5e-af00-4b24-99de-b025728a0e8d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:afad739ea4e3b1f22af9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:2190148770c58f7144fc,canonical:concept:e38ce15a-c635-4503-bac6-3a98bb7e7217,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a2594dc94faac8a2c806,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:61966c078bd39a598a5d,canonical:place:cb41fea7-30f4-4d22-94f2-f4bb0c99f4a2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b3441558e03789cef2ca,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:6f5210ae59d3a3bc0400,canonical:polity:3ea73304-347b-4cda-81be-cebca42677ff,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5625e8cfd5e0959fc40c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:95271dcb46727be6f159,canonical:organization:92214df2-9f74-4596-a430-8060aaea9396,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:bdd86c5ac65b21e42566,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ad86041bfb042744d769,canonical:concept:e3825c76-4c8c-4cf1-8f45-9531a0b2f256,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d0054f9ce6e252aef3da,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:8ea2698cc999f8a2af7f,canonical:polity:6c467864-7b14-47aa-865a-6dcaebc2e051,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:fe26755e82e77cd8286e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:7344a0a628a102899b26,canonical:concept:8bfbf882-4687-4999-8926-796a93398154,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a7f08ea8b92caf845594,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:6c196ff0d1671d1cf7cd,canonical:heritage:f23ce54e-6d14-4d3e-bcd5-1e381f024850,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:28212e03d410c4c79727,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:939585161afed840a368,canonical:heritage:be8f4094-2cca-4502-8cb0-5ab8efab0ac2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:28ba96bb405d2377a1e1,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:0be28c82ec19951be7b4,canonical:heritage:d65e23aa-674d-4e5a-8a96-7136009d2635,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b09ecc0a92a7ac82ecbe,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:fa8a5f8430c82968f201,canonical:person:83120f6b-39a9-432f-8fed-38ce2123eaa6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3de73fb65c8333c722f2,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:bf10e3d6aab0ea407239,canonical:concept:c2d6b9b5-414b-4a44-9c1e-e0ac5b4d4cb7,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:dffcd0281d21a0290c34,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:4d2b4a554c8bd05f29b0,canonical:heritage:8e4170ed-9b27-4c0e-a63f-a88c0e656c07,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:814355453ef3ceba62a8,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:4125bfbee8112d215cf2,canonical:concept:8304dbf7-526a-4acf-ab83-a95cc943499f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f38c7aa38bfad4b19213,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e907dcf1282f747d4bf8,canonical:institution:14e229df-8986-439c-88ca-2b65de2ac753,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c6c330e5ffc1e890f142,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:3a3686bf4a68f0fa5ab5,canonical:person:abd4e176-f544-48a6-80e9-49f4263ebe26,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6a01f5aea6be04aaf51e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:c11b5134f7729ac09f57,canonical:person:4014cc44-7a5a-4ed8-9142-acdef46c98ad,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d83eabbb4de99058f98f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:22551c845679975545bd,canonical:institution:c2e8cfbf-1d44-4adb-a6cf-b4f6198d1989,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0f709c74168eda25d2c6,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:cef38b5d972b2b8a1a3c,canonical:concept:4999625f-aa4e-4534-86a5-106a6f331dac,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b5de89c09240ea364ebf,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:18473753e731fe033d25,canonical:heritage:51b496b6-271a-4f47-a039-c31ee8d2ecd2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:23d328e52dd29f9dab64,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b92359883b7c87bd6851,canonical:place:5e56d550-33d9-4400-a892-d7ef5607f641,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7e10a07f6a39a9439c85,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:75e92d3726e73c343281,canonical:place:ca67a10e-2c96-41bd-ac6f-ea3769dac038,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:db4e5e5d99137b97ddd2,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:618bf93c1c0178650a36,canonical:heritage:cc11a1e8-4dff-4ea2-923d-7c6eb13fbada,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:dc240ccf5cc59a87740b,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:aadee09667e76b41df1e,canonical:concept:1fbbf39c-e901-48bd-9eb4-b25154ed4eea,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:94f7ccf097db9f18f33f,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f21903d520503a61dffd,canonical:heritage:2ffc26bb-865d-4f29-b5a4-82231a22a067,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:fa387ceee302eccb7b03,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:6b9880fa9c0163b21203,canonical:person:cddfba84-6c96-4ba4-9cf7-af88776ba964,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c174c507e5213785b0ea,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:43feda8b5d125ef5eb62,canonical:institution:981df032-f1d6-4a10-a13a-14a448e9516c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:36968d62c07dbb1692d6,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b32b3c987dcbf3f0c8f9,canonical:institution:7e91847f-46b3-49ad-9678-7a0a5aa8d634,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cc0136f2dd81dc39f838,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:9b296bfdb73db21c086d,canonical:polity:9bc31a31-746f-4cf6-831f-d2b1f6cfc316,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2c796cc9b406996d668c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:39f05f73cc7a8ba3ae67,canonical:event:30ba6618-f194-44df-bb6e-cb73733ea7cf,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:08a46e5f6f0b412eb7b1,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:04cc7567a03533d3bf2e,canonical:heritage:d4f55c73-6c70-483f-abdb-a8b8df495cee,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9a8710552421d748c7ad,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:1ac71a52e8ea6a751a9a,canonical:concept:5dfce816-541e-4b9b-8886-a1c8bdc7b4e3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:64568a9d3051502ed5e2,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e37d4c6a3c95cda67b91,canonical:heritage:718cc954-1317-4cfe-827b-0fe839829658,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9b59e148e3c08d3f4e4d,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b92359883b7c87bd6851,canonical:concept:78f6857b-7950-4fa4-93ec-7fb1aa19491e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9cb52428fe3df51ba2b0,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:538926d66e509d71a751,canonical:institution:2bb56a38-95da-4c0e-9ea9-70dfcae66224,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a0fdf2ad00776bbd05de,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:102af21a193aa60f5d1c,canonical:event:655341d4-3620-42fc-897b-09f68664bed9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1ce353956e2d4b893fa6,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:2f7acfa32fda2f284984,canonical:concept:a7b42d7d-0e0c-426d-835c-df09dc8b0b4d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:55046454b240052823e1,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f50c8f071aad3b4935ed,canonical:concept:1a3a6584-95bf-4c16-b73d-d23335126fd8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d57a16d21d587202e412,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:a8d5191cc8a016f3e04f,canonical:concept:2e8bce89-a79e-43fd-8e9e-e57eacd2e7d3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3d3284c7fa54ceb7dd1c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:128a3d9f88b1054d2d6e,canonical:organization:51f33e5e-407b-4fbe-ae92-85800f3b5e36,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:fa63ed8afeb4921b796d,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:3b0362defb7466e26740,canonical:person:9a34af4f-dae2-45f2-9443-e6f3f346923a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7684e2c441a10ec75e59,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:9ca4222bc6f1f4d29951,canonical:heritage:1b5449b0-66ca-4533-9adc-53842b26653c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:6e8012e409b48df42fc8,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ff2d521acf01ef79dfd8,canonical:concept:768b5f0f-c999-4daa-b424-aac463e52731,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:34f5273aed91aee4a2b2,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:986c2f2f963aed1a3b93,canonical:institution:ff0cca07-bb2d-4016-be2d-17bd02b6bc00,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:819b34f56ab989578a73,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:75296de7f1a349d25ad7,canonical:heritage:4f3af525-bf3b-4bda-9f4e-2ae439d79a5d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:804a87f749c6f6873f1d,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:5fa3901e6887de58d848,canonical:place:320307e7-0d30-4ecc-8043-fe595898ca5f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f85fd9626dabeaefcc98,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:fad6ad01034a5708e055,canonical:concept:cd70b4c9-a553-4312-9b89-ee699810cfd6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:4c6c181609c4639ce458,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:e280c03b3a66a408b42f,canonical:concept:508f34c9-af68-433d-870f-a64381813f66,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:31723d695e0488f7112e,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:2ccdffa2d99e442cf599,canonical:heritage:c8dd51a0-dd07-4ce3-8ead-e7b9fb95f6ec,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:34769e1f6804be18f647,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:a381f14358088f2e15f3,canonical:polity:e53fd744-bc49-4688-96a0-910e80ea97ec,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:02c4bfdf62e30ebd2e77,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:97906cf53b93b58b45ac,canonical:event:10226126-dfad-4a58-b567-8f6e872d9081,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e5e43986b9a7cb97fde7,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:b6a2bacdbe5d79addd60,canonical:work:4274b605-ef75-4b07-a83f-a263c4a92535,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b0976452d7bd2e8153e8,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:7f70dce248dd936dd7e9,canonical:work:14525716-8ea7-4e8f-80f9-2baf0ef351be,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7c85db17fffc1e86f835,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:541e025a5eb4b6dfd1af,canonical:organization:8b31fa06-a328-4b13-85d4-a1ce501288df,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:80e013b67131b06dd481,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:5db7c491cb2a2099ee6d,canonical:work:03cd486f-d6f9-40b1-a5cb-a0b836703c16,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:26116ba041630e880c65,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:8d0aecc52366a2ab5f93,canonical:concept:21f2f0f8-bfd7-4000-912f-1d4d5419c3ed,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1705cd616bc08c4b082a,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:2e302006909814171ee5,canonical:event:dfa93c02-4fff-4f56-950c-33fda9fc231e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9b90bb780e4df3b2f64c,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f217d4268508c5d05b90,canonical:person:a461e14a-1e6c-4cd6-92a8-4b183a6b8e3b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a2910bb7b562ade21030,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:6913aed13fefebc7cfd3,canonical:heritage:de7a1676-02af-4c5d-a19e-35f83ac0a486,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7de5f336ac45e24b5558,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:fde7983a4d026b7fdbd6,canonical:polity:43d0daa6-0b18-4a9d-a258-c816fadbd6e8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:011c44ae6b9e131378e5,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:86e97a615707e8a23022,canonical:heritage:095ce4d3-397c-44e6-95a2-034e09eaa064,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1c8a73d455a921938a42,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:380e86eb0c15cf89000f,canonical:work:616a2e1d-57d6-4621-a2dd-038e910632f4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:469e20c17dd99153ffaa,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:6e8079f92735514fda49,canonical:heritage:b11b8af8-30c9-402b-b921-0906c827e6fe,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:37fd0ecdd04527697c51,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:37d1f8a132e02f0104ae,canonical:concept:5323bc7a-0d0e-4fd3-8d45-b1e76201f909,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:784c5a4503fa852ff702,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:fa94fffede9fcef3540a,canonical:event:af51c465-8188-4d1b-abd6-d9f2fd89967b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:eeda82dab9dded01a0c2,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:4a45dbe1d9595471bbfe,canonical:concept:b291aa23-e977-4036-be42-76291fd9f8c7,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:59a8b1af8124031b34a0,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:511fee7ca80558187ce0,canonical:place:f3470207-d516-40f4-a170-e0a2c5b78f5d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d5ffb77660241ab2c7ae,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:f8f894936461b34eef6f,canonical:heritage:d8d6b0bd-b8b5-4fd8-9ddf-92c3304a216a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ed0e7eddf727e0338a41,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:ef9d1a0f02232adcb0a0,canonical:concept:51a1bd2c-a2bf-4657-8cf0-9808ee737110,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:adde1dad5e67ffbdf3a9,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:a33e81ed988ce9d257a2,canonical:institution:4792c975-1d28-4aaa-9bc0-623f7e8ef0b1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9a6330ac05507fc35acb,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:96b3eb5670f20bc58511,canonical:concept:071e1b7d-e356-4637-b934-ce2f3851d804,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:fc53a4e47b5b9ca04bcc,korean-history-fact-graph-2026-07-28-contextual-v7
exam-term:76d6a82a9e4cb3866301,canonical:concept:516e7b6c-94cd-44c9-b30d-cd2e7941dec1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5664d491a3e1b404306b,korean-history-fact-graph-2026-07-28-contextual-v7
