source_record_id,source,source_key,source_release,source_metadata_json,graph_release_id
ITKC:PERSON:P057935:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P057935:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P057939:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P057939:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P057942:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P057942:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P057944:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P057944:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1402_000164""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P057953:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P057953:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P057958:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P057958:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1447_000864""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P057961:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P057961:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P057966:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P057966:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P057972:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P057972:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_Z1_6JOc_1819_002069""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P057980:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P057980:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=860""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P057981:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P057981:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_KM_5COb_1160_000356""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P057987:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P057987:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=6325""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P057990:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P057990:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?itemId=BT""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P057992:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P057992:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P057994:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P057994:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058008:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058008:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058019:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P058019:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058034:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058034:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1800_011342""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058039:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058039:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0052643""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058040:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058040:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1480_001705""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058050:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058050:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058051:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058051:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058061:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P058061:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058065:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058065:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0052525""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058066:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P058066:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058076:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058076:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0052378""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058092:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P058092:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058093:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058093:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058097:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058097:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058100:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058100:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058101:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058101:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=6327""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058107:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058107:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOc_1843_031412""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058110:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058110:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058115:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058115:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058120:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058120:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058137:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058137:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_SA_6JOc_1843_031412""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058151:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058151:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058162:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058162:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058171:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058171:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058179:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058179:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058199:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058199:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?itemId=BT""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058201:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058201:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058202:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058202:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058203:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058203:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058204:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058204:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058213:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058213:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058218:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058218:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058219:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058219:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?itemId=BT""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058230:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058230:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/ppl/pplView.aks?pplId=PPL_7HIL_A1879_1_0022463""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058233:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058233:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058236:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058236:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058241:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058241:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=2313""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058248:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058248:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=6529""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058265:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058265:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058267:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058267:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_UN_6JOc_9999_003400""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058273:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058273:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058281:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058281:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058283:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058283:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""https://encykorea.aks.ac.kr/Article/E0052622""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058288:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058288:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=865""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058290:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058290:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://thesaurus.itkc.or.kr/search/view?dataId=900""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058300:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058300:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058302:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P058302:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058304:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058304:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1546_003170""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058307:sha256-2bfbf7f8ab4b1538,SOURCE_RECORD,ITKC:PERSON:P058307:sha256-2bfbf7f8ab4b1538,,{},korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058311:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058311:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1735_008751""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058321:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058321:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?itemId=BT""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058330:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058330:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?itemId=BT""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058337:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058337:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058341:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058341:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058345:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058345:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058354:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058354:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058365:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058365:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://people.aks.ac.kr/front/dirSer/ppl/pplView.aks?pplId=PPL_6JOc_A1655_1_0019155""}",korean-history-fact-graph-2026-07-27-contextual-v1
ITKC:PERSON:P058380:sha256-2bfbf7f8ab4b1538,ITKC_PERSON_RELATION,ITKC:PERSON:P058380:sha256-2bfbf7f8ab4b1538,sha256-b28c4fc27fdacede,"{""evidence_kind"": ""STRUCTURED_SOURCE_ASSERTION"", ""source_url"": ""http://db.itkc.or.kr/dir/item?grpId=hj""}",korean-history-fact-graph-2026-07-27-contextual-v1
