entity_id,source_record_id,graph_release_id
provisional:source_record:ITKC:PERSON:P007046:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007046:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P009317:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P009317:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055982:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P055982:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006357:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006357:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P008066:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P008066:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P041507:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P041507:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006850:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006850:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P031052:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P031052:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P028689:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P028689:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P065074:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P065074:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P041979:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P041979:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P054444:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P054444:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P008879:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P008879:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P009702:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P009702:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P009963:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P009963:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007114:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007114:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006066:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006066:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006047:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006047:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P014615:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P014615:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006055:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006055:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006060:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006060:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006069:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006069:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P009673:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P009673:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P009214:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P009214:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007306:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007306:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P035336:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P035336:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P048789:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P048789:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P011160:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P011160:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P009716:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P009716:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006212:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006212:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P009646:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P009646:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P009914:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P009914:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P011890:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P011890:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P017422:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P017422:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021056:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P021056:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P036821:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P036821:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P041383:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P041383:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006075:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006075:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006083:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006083:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007797:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007797:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007265:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007265:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006085:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006085:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006116:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006116:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007543:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007543:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007454:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007454:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P062130:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P062130:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P009542:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P009542:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P011129:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P011129:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P012677:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P012677:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P035334:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P035334:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P060191:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P060191:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P012606:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P012606:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006136:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006136:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006944:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006944:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007288:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007288:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P025532:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P025532:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006375:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006375:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006150:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006150:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006156:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006156:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006183:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006183:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P018871:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P018871:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046945:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046945:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006196:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006196:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P010911:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P010911:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006201:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006201:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006204:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006204:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006208:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006208:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P024513:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P024513:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006216:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006216:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057400:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P057400:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006217:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006217:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P043254:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P043254:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006234:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006234:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006253:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006253:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P011944:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P011944:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007951:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007951:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007610:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007610:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P005930:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P005930:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007510:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007510:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006254:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006254:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006265:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006265:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P011950:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P011950:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006268:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006268:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006271:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006271:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006278:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006278:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P043915:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P043915:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P050681:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P050681:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006285:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006285:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P059764:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P059764:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006289:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006289:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006293:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006293:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006294:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006294:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006295:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006295:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007360:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007360:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006296:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006296:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006298:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006298:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006301:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006301:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006304:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006304:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P010210:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P010210:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006311:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006311:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006312:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006312:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006316:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006316:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006317:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006317:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006319:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006319:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P016864:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P016864:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006320:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006320:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P011227:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P011227:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P010745:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P010745:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P009112:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P009112:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046318:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P046318:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P010409:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P010409:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P010893:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P010893:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P014879:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P014879:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P019460:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P019460:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006344:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006344:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006356:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006356:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P011577:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P011577:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P008953:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P008953:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P010007:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P010007:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006921:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006921:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P007074:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P007074:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P050481:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P050481:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006379:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006379:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P009367:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P009367:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P044042:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P044042:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006387:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006387:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P008380:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P008380:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P008613:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P008613:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P010340:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P010340:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P012476:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P012476:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P012880:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P012880:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006392:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006392:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P008813:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P008813:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006418:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006418:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006400:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006400:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006424:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006424:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006413:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006413:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P008908:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P008908:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006415:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006415:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P035878:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P035878:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P006943:sha256-2bfbf7f8ab4b1538,ITKC:PERSON:P006943:sha256-2bfbf7f8ab4b1538,korean-history-fact-graph-2026-07-27-contextual-v1
