exam_term_id,term,normalized_term,term_variants_json,resolution_case_ids_json,categories_json,entity_type_proposals_json,problem_count,problem_ids_json,source_link_status,normalization_policy_version,resolution_policy_version,search_text,resolution_status,target_count,target_resolution_status,exact_search_eligible,retrieval_eligible,fact_retrieval_eligible,terminal_fact_retrieval_eligible,graph_release_id
exam-term:d370d89c6172a34f4e36,척경입비도,척경입비도,"[""척경입비도""]","[""resolution-case:434cad9e046391128087""]","[""문화재""]","[""Heritage""]",1,"[""cj_v41_0202""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,척경입비도,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d37cb323d1f17cbddbf0,의장고,의장고,"[""의장고""]","[""resolution-case:28ab05e5006150f8515c""]","[""문헌""]","[""Work""]",1,"[""cj_v41_0927""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,의장고,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d383dba8329714b2595d,대원군,대원군,"[""대원군""]","[""resolution-case:dceabe6f6b59b182b55e""]","[""인물""]","[""Person""]",1,"[""cj_v41_0125""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,대원군,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d3886780cb9e48a5fce7,선종,선종,"[""선종""]","[""resolution-case:abab6db719d112b389f5""]","[""사상""]","[""Concept""]",5,"[""cj_v41_0529"", ""cj_v41_0773"", ""cj_v41_1202"", ""cj_v41_1442"", ""cj_v41_1496""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,선종,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d389740b78df77c3e458,한글,한글,"[""한글""]","[""resolution-case:889cf7c5350e10f86db9"", ""resolution-case:8f4609da65365078b526"", ""resolution-case:afcc7bc1374d14a8f694""]","[""문헌"", ""사상"", ""제도""]","[""Concept"", ""Work""]",4,"[""cj_v41_0418"", ""cj_v41_0778"", ""cj_v41_1259"", ""cj_v41_1377""]",MULTIPLE_ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,한글,AMBIGUOUS,2,AMBIGUOUS,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d3902f561eea230556f5,사병,사병,"[""사병""]","[""resolution-case:50f195c5f2c68e578c37""]","[""기관""]","[""Institution""]",1,"[""cj_v41_0916""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,사병,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d39d1fe3409c46a9420d,이찬,이찬,"[""이찬""]","[""resolution-case:37774feb9c081aaa3944""]","[""제도""]","[""Concept""]",3,"[""cj_v41_0479"", ""cj_v41_0523"", ""cj_v41_1488""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,이찬,RESOLVED,1,UNIQUE,true,true,false,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d3a46d488504232ec1b0,복응재,복응재,"[""복응재""]","[""resolution-case:292f1468b4d11eddf88b"", ""resolution-case:6a78829e31edb02fae8d""]","[""기관"", ""제도""]","[""Concept"", ""Institution""]",2,"[""cj_v41_0642"", ""cj_v41_1301""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,복응재,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d3b20a8c4ca3ba5d5050,홍봉한,홍봉한,"[""홍봉한""]","[""resolution-case:23a5f2a3a0759b702834""]","[""인물""]","[""Person""]",1,"[""cj_v41_0776""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,홍봉한,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d3b5837f79f958b4dc77,사서,사서,"[""사서""]","[""resolution-case:13b58fd52c19e4d102f1""]","[""문헌""]","[""Work""]",1,"[""cj_v41_0506""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,사서,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d3b665465e26974c095c,아관파천,아관파천,"[""아관파천""]","[""resolution-case:4d9e54e8854ce1c4e05a""]","[""사건""]","[""Event""]",6,"[""cj_v41_0063"", ""cj_v41_0227"", ""cj_v41_0497"", ""cj_v41_0649"", ""cj_v41_0737"", ""cj_v41_1366""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,아관파천,RESOLVED,1,UNIQUE,true,true,false,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d3bf37fdfb318ba21795,행려풍속도병,행려풍속도병,"[""행려풍속도병""]","[""resolution-case:8e11acd34c96f5d8e5a6""]","[""문화재""]","[""Heritage""]",1,"[""cj_v41_img_70_27""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,행려풍속도병,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d3c06fe85e00718a185d,미속습유,미속습유,"[""미속습유""]","[""resolution-case:d2cf49df0e08b18308d5""]","[""문헌""]","[""Work""]",2,"[""cj_v41_0075"", ""cj_v41_0980""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,미속습유,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d3d1f19ddce201c2c5f1,청자 모자원숭이모양 연적,청자모자원숭이모양연적,"[""청자 모자원숭이모양 연적""]","[""resolution-case:a1e468d99467d0cdd089""]","[""문화재""]","[""Heritage""]",1,"[""cj_v41_1299""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,청자 모자원숭이모양 연적,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d3d710933da5987ea1fb,건국 강령,건국강령,"[""건국 강령""]","[""resolution-case:a6513e125d18908b68d4""]","[""문헌""]","[""Work""]",13,"[""cj_v41_0187"", ""cj_v41_0228"", ""cj_v41_0372"", ""cj_v41_0468"", ""cj_v41_0554"", ""cj_v41_0751"", ""cj_v41_0835"", ""cj_v41_0936"", ""cj_v41_1034"", ""cj_v41_1081"", ""cj_v41_1134"", ""cj_v41_1368"", ""cj_v41_1424""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,건국 강령,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d3de74b9ae1441e89ac2,보은 집회,보은집회,"[""보은 집회""]","[""resolution-case:08935567ae5ab4a8b98e""]","[""사건""]","[""Event""]",4,"[""cj_v41_0603"", ""cj_v41_0881"", ""cj_v41_0978"", ""cj_v41_1460""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,보은 집회,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d3df86b0a2d0026311a6,이소응,이소응,"[""이소응""]","[""resolution-case:58ff50596eb0019af737""]","[""인물""]","[""Person""]",2,"[""cj_v41_0175"", ""cj_v41_0411""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,이소응,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d3f6a88759fe2b786baf,서울 암사동 유적,서울암사동유적,"[""서울 암사동 유적""]","[""resolution-case:caa2b54dbc6743e42c36""]","[""유적""]","[""Heritage""]",1,"[""cj_v41_1287""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,서울 암사동 유적,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d4162ca0c13e875136d6,황산,황산,"[""황산""]","[""resolution-case:db4a680bb8dd7b3f4542""]","[""지명""]","[""Place""]",5,"[""cj_v41_0205"", ""cj_v41_0431"", ""cj_v41_0443"", ""cj_v41_0716"", ""cj_v41_1160""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,황산,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d41b9fc482d0050a0776,안찰사,안찰사,"[""안찰사""]","[""resolution-case:2d7f9c9faad445ed7a8f""]","[""제도""]","[""Concept""]",2,"[""cj_v41_0007"", ""cj_v41_1251""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,안찰사,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d4306802db899104382f,우별초,우별초,"[""우별초""]","[""resolution-case:a45200c3e8313506b8bb""]","[""기관""]","[""Institution""]",2,"[""cj_v41_0532"", ""cj_v41_1011""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,우별초,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d448a55af65de27d6aee,부용정,부용정,"[""부용정""]","[""resolution-case:e785a978e7abddbce1d6""]","[""문화재""]","[""Heritage""]",1,"[""cj_v41_0306""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,부용정,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d453b90b461df66e97ee,권문세족,권문세족,"[""권문세족""]","[""resolution-case:4344bf5431addef027a9"", ""resolution-case:acf1ce90b0411bb734fc""]","[""단체"", ""제도""]","[""Concept"", ""Organization""]",5,"[""cj_v41_0014"", ""cj_v41_0157"", ""cj_v41_0818"", ""cj_v41_1207"", ""cj_v41_1303""]",MULTIPLE_ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,권문세족,AMBIGUOUS,2,AMBIGUOUS,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d457b38863c68e061188,사소문,사소문,"[""사소문""]","[""resolution-case:e1d8995dcfbd8a134afe""]","[""문화재""]","[""Heritage""]",1,"[""cj_v41_0734""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,사소문,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d464cddb561a43b0e7e4,심향사,심향사,"[""심향사""]","[""resolution-case:d4b2caf00ac30bd3ba9a""]","[""유적""]","[""Heritage""]",1,"[""cj_v41_0864""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,심향사,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d4780304168450775f22,연무당 옛터,연무당옛터,"[""연무당 옛터""]","[""resolution-case:f177087e173019cef36d""]","[""유적""]","[""Heritage""]",1,"[""cj_v41_0218""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,연무당 옛터,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d483e185259520005624,영류왕,영류왕,"[""영류왕""]","[""resolution-case:c9af343a0089ae9565e5""]","[""인물""]","[""Person""]",4,"[""cj_v41_0244"", ""cj_v41_0572"", ""cj_v41_1151"", ""cj_v41_1438""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,영류왕,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d4ae9173a628bf9577ed,김굉필,김굉필,"[""김굉필""]","[""resolution-case:e924c9848f0b0e3fe89b""]","[""인물""]","[""Person""]",6,"[""cj_v41_0255"", ""cj_v41_0489"", ""cj_v41_0736"", ""cj_v41_0872"", ""cj_v41_0918"", ""cj_v41_1358""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,김굉필,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d4c3b72adf4c4326895c,이완,이완,"[""이완""]","[""resolution-case:1ea2de62e9b2a7bacee2""]","[""인물""]","[""Person""]",3,"[""cj_v41_1068"", ""cj_v41_1115"", ""cj_v41_1453""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,이완,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d4c8580e4551b5379a08,보력,보력,"[""보력""]","[""resolution-case:6581d3ea5f4e0fb0a512""]","[""제도""]","[""Concept""]",1,"[""cj_v41_img_78_09""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,보력,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d4dc0e4d9f0d8ed0ec0e,대사간,대사간,"[""대사간""]","[""resolution-case:348cfb0968fca5b1aeb1""]","[""제도""]","[""Concept""]",1,"[""cj_v41_1450""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,대사간,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d4e25e50398ca577febf,문무 5품,문무오품,"[""문무 5품""]","[""resolution-case:6d20044cf97df4604b89""]","[""제도""]","[""Concept""]",1,"[""cj_v41_0382""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,문무 5품,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d5175143b020cd369476,죽찰,죽찰,"[""죽찰""]","[""resolution-case:1d14c61ccabdda387561""]","[""유물""]","[""Heritage""]",2,"[""cj_v41_0389"", ""cj_v41_1011""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,죽찰,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d53096bebd7d88f4933f,술정리,술정리,"[""술정리""]","[""resolution-case:f0588386200c47b6e8e7""]","[""지명""]","[""Place""]",1,"[""cj_v41_1241""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,술정리,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d537e1022f8958ee56d1,원돈성불론,원돈성불론,"[""원돈성불론""]","[""resolution-case:75428a6c620a16d991ab""]","[""문헌""]","[""Work""]",1,"[""cj_v41_0206""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,원돈성불론,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d53811a87af520c86157,향약,향약,"[""향약""]","[""resolution-case:26c739ee23bcd3ee2192""]","[""제도""]","[""Concept""]",1,"[""cj_v41_0822""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,향약,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d5450b4603b08c6832fb,헌의 6조,헌의육조,"[""헌의 6조""]","[""resolution-case:2e47fb2c584cdf52c922""]","[""문헌""]","[""Work""]",7,"[""cj_v41_0175"", ""cj_v41_0225"", ""cj_v41_0320"", ""cj_v41_0604"", ""cj_v41_0790"", ""cj_v41_1079"", ""cj_v41_1415""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,헌의 6조,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d546eae0fa05003afe2b,상왕,상왕,"[""상왕""]","[""resolution-case:9f6e3dd0b7efa8eb138a""]","[""제도""]","[""Concept""]",1,"[""cj_v41_0872""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,상왕,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d54b8afcb50c446a4d5e,청산리,청산리,"[""청산리""]","[""resolution-case:6b2c9e2b0eb82a922ee2""]","[""지명""]","[""Place""]",13,"[""cj_v41_0090"", ""cj_v41_0228"", ""cj_v41_0280"", ""cj_v41_0463"", ""cj_v41_0609"", ""cj_v41_0704"", ""cj_v41_0893"", ""cj_v41_0932"", ""cj_v41_0985"", ""cj_v41_1086"", ""cj_v41_1279"", ""cj_v41_1379"", ""cj_v41_1520""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,청산리,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d554495c404564f11202,상품 작물,상품작물,"[""상품 작물""]","[""resolution-case:a1dcdf4076572fd4517c"", ""resolution-case:e4e6754db2c5f3cb5047""]","[""정책"", ""제도""]","[""Concept""]",15,"[""cj_v41_0101"", ""cj_v41_0159"", ""cj_v41_0166"", ""cj_v41_0216"", ""cj_v41_0260"", ""cj_v41_0355"", ""cj_v41_0485"", ""cj_v41_0588"", ""cj_v41_0681"", ""cj_v41_0782"", ""cj_v41_0823"", ""cj_v41_0878"", ""cj_v41_1119"", ""cj_v41_1219"", ""cj_v41_1410""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,상품 작물,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d55771b44c467abb5d94,절두산 순교성지,절두산순교성지,"[""절두산 순교성지""]","[""resolution-case:1392017f50c79f9d3b2e""]","[""유적""]","[""Heritage""]",1,"[""cj_v41_0637""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,절두산 순교성지,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d55807fc07e81a0360f2,수신사,수신사,"[""수신사""]","[""resolution-case:7c170aba0c7367bf6e96"", ""resolution-case:c939a6132f674527fb63""]","[""기관"", ""제도""]","[""Concept"", ""Institution""]",16,"[""cj_v41_0076"", ""cj_v41_0124"", ""cj_v41_0169"", ""cj_v41_0220"", ""cj_v41_0268"", ""cj_v41_0313"", ""cj_v41_0361"", ""cj_v41_0456"", ""cj_v41_0497"", ""cj_v41_0598"", ""cj_v41_0645"", ""cj_v41_0694"", ""cj_v41_1075"", ""cj_v41_1123"", ""cj_v41_1364"", ""cj_v41_1412""]",MULTIPLE_ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,수신사,AMBIGUOUS,2,AMBIGUOUS,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d558c73f5507cf823fa8,국청사,국청사,"[""국청사""]","[""resolution-case:d52c21f2ff430a319aaf""]","[""유적""]","[""Heritage""]",5,"[""cj_v41_0060"", ""cj_v41_0301"", ""cj_v41_0680"", ""cj_v41_0865"", ""cj_v41_1402""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,국청사,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d562f76c3ed9dfa6703a,금 모으기 운동,금모으기운동,"[""금 모으기 운동""]","[""resolution-case:04bf024b85de5c591ac1"", ""resolution-case:b81c62e19c9f15925ca8""]","[""사건"", ""운동""]","[""Event""]",5,"[""cj_v41_0143"", ""cj_v41_0426"", ""cj_v41_0518"", ""cj_v41_1190"", ""cj_v41_1431""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,금 모으기 운동,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d567fff606d3b013b729,보문각,보문각,"[""보문각""]","[""resolution-case:7d6aac76bec108ead363""]","[""기관""]","[""Institution""]",5,"[""cj_v41_0342"", ""cj_v41_0955"", ""cj_v41_1250"", ""cj_v41_1347"", ""cj_v41_1396""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,보문각,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d57c373d51cbf2448a72,강희맹,강희맹,"[""강희맹""]","[""resolution-case:6e32e80ee0394899ce15""]","[""인물""]","[""Person""]",1,"[""cj_v41_0166""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,강희맹,RESOLVED,1,UNIQUE,true,true,true,true,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d58656bf4d9be9b1e8b3,태창,태창,"[""태창""]","[""resolution-case:321b1a29b81af22ccd09""]","[""제도""]","[""Concept""]",2,"[""cj_v41_0481"", ""cj_v41_1433""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,태창,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d58e27491a972a233ee5,진사,진사,"[""진사""]","[""resolution-case:d2c31a84913d4695f7c4""]","[""제도""]","[""Concept""]",4,"[""cj_v41_0450"", ""cj_v41_0577"", ""cj_v41_0642"", ""cj_v41_img_54_20""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,진사,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d58ff089d2922f448fe8,한일 국교 정상화,한일국교정상화,"[""한일 국교 정상화""]","[""resolution-case:06111593859aab1a56fc"", ""resolution-case:9f3963cc45573afbac4f""]","[""정책"", ""조약""]","[""Concept"", ""Work""]",9,"[""cj_v41_0190"", ""cj_v41_0331"", ""cj_v41_0424"", ""cj_v41_0658"", ""cj_v41_0709"", ""cj_v41_0801"", ""cj_v41_0849"", ""cj_v41_1238"", ""cj_v41_1384""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,한일 국교 정상화,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d59a0875d1a17e19d584,부산대 10·16 기념관,부산대십일육기념관,"[""부산대 10·16 기념관""]","[""resolution-case:7bc841fd275d9d1748d6""]","[""유적""]","[""Heritage""]",1,"[""cj_v41_1191""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,부산대 10·16 기념관,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d59e8e9f2e5fa4415790,응양군,응양군,"[""응양군""]","[""resolution-case:c47198d665dbbf8bdcda""]","[""기관""]","[""Institution""]",2,"[""cj_v41_1011"", ""cj_v41_1092""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,응양군,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d5cfd4ea0800aecf9f18,직전,직전,"[""직전""]","[""resolution-case:b652fcb3d02b637e9249""]","[""제도""]","[""Concept""]",2,"[""cj_v41_1069"", ""cj_v41_img_72_47""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,직전,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d5cfdea03deddf4af95d,동일방직,동일방직,"[""동일방직""]","[""resolution-case:da3caf53c7bd10edb53e""]","[""단체""]","[""Organization""]",1,"[""cj_v41_1383""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,동일방직,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d5ddf6f83add90031ffe,직관,직관,"[""직관""]","[""resolution-case:51f09e564447eab4c703""]","[""제도""]","[""Concept""]",1,"[""cj_v41_0577""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,직관,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d5e4649e63b662c143a0,3당 합당,삼당합당,"[""3당 합당""]","[""resolution-case:a88d43a3e36a96c00460""]","[""사건""]","[""Event""]",1,"[""cj_v41_1190""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,3당 합당,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d5f67668d50f956b4c2e,우드로 윌슨,우드로윌슨,"[""우드로 윌슨""]","[""resolution-case:01e20e5963b0fea8fa53""]","[""인물""]","[""Person""]",2,"[""cj_v41_0272"", ""cj_v41_1372""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,우드로 윌슨,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d605e98c914369878b5c,의정부찬성사,의정부찬성사,"[""의정부찬성사""]","[""resolution-case:f229457c1a48db0104ae""]","[""제도""]","[""Concept""]",1,"[""cj_v41_1450""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,의정부찬성사,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d62672adc92c1eb2c450,수송초등학교,수송초등학교,"[""수송초등학교""]","[""resolution-case:41f0170943015b2c7a57""]","[""기관""]","[""Institution""]",1,"[""cj_v41_0658""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,수송초등학교,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d62b9440f32da5b18dd3,계해약조,계해약조,"[""계해약조""]","[""resolution-case:9566051f836ab90056d5""]","[""조약""]","[""Work""]",15,"[""cj_v41_0027"", ""cj_v41_0209"", ""cj_v41_0260"", ""cj_v41_0312"", ""cj_v41_0389"", ""cj_v41_0436"", ""cj_v41_0536"", ""cj_v41_0689"", ""cj_v41_0775"", ""cj_v41_0852"", ""cj_v41_0868"", ""cj_v41_1115"", ""cj_v41_1165"", ""cj_v41_1352"", ""cj_v41_1454""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,계해약조,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d647cb393dd0c3c647b4,쌍성보,쌍성보,"[""쌍성보""]","[""resolution-case:b521362a199ca91edfc3""]","[""지명""]","[""Place""]",4,"[""cj_v41_0138"", ""cj_v41_0844"", ""cj_v41_1279"", ""cj_v41_1379""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,쌍성보,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d65ef54faa3a29d4b7a9,고려 국왕,고려국왕,"[""고려 국왕""]","[""resolution-case:045a145ba031e394420b""]","[""제도""]","[""Concept""]",1,"[""cj_v41_0151""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,고려 국왕,RESOLVED,1,UNIQUE,true,true,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d6b31fcc47e0a93415ad,제천 배론성지,제천배론성지,"[""제천 배론성지""]","[""resolution-case:5b60b459a4f727747fb7""]","[""유적""]","[""Heritage""]",1,"[""cj_v41_1311""]",PENDING,history-term-v2.0,entity-resolution-candidate-v2.4,제천 배론성지,UNRESOLVED,0,UNRESOLVED,false,false,false,false,korean-history-fact-graph-2026-07-27-contextual-v5
exam-term:d6c79dfb7e69802fc14e,타이완,타이완,"[""타이완""]","[""resolution-case:5a38284b277359208772""]","[""지명""]","[""Place""]",1,"[""cj_v41_0600""]",ACCEPTED,history-term-v2.0,entity-resolution-candidate-v2.4,타이완,RESOLVED,1,UNIQUE,true,true,false,true,korean-history-fact-graph-2026-07-27-contextual-v5
