event_id,event_name,person_id,person_name
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P010292,김종직(金宗直)
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P012461,남곤(南袞)
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P013281,노공필(盧公弼)
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P015175,박강(朴薑)
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P015215,박경(朴耕)
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P016756,박영(朴英)
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P016910,박원종(朴元宗)
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P017016,박은(朴訔)
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P021164,성희안(成希顔)
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P025770,심정(沈貞)
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P030972,유숭조(柳崇祖)
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P035770,이계맹(李繼孟)
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P038115,이말(李𡊉)
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P044748,이장길(李長吉)
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P049793,임사홍(任士洪)
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P052598,정붕(鄭鵬)
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P055738,조광보(趙廣輔)
ITKC_PH_1300A_0082,"김공저, 조광보의 옥〔金公著趙光輔之獄〕",P063236,한훈(韓訓)
ITKC_PH_1300A_0083,이과의 옥〔李顆之獄〕,P002649,권벌(權橃)
ITKC_PH_1300A_0083,이과의 옥〔李顆之獄〕,P013496,노영손(盧永孫)
ITKC_PH_1300A_0083,이과의 옥〔李顆之獄〕,P023612,신복의(辛服義)
ITKC_PH_1300A_0083,이과의 옥〔李顆之獄〕,P035930,이과(李顆)
ITKC_PH_1300A_0083,이과의 옥〔李顆之獄〕,P037448,이돈(李惇)
ITKC_PH_1300A_0083,이과의 옥〔李顆之獄〕,P064681,홍덕연(洪德演)
ITKC_PH_1300A_0083,이과의 옥〔李顆之獄〕,P065781,홍인우(洪仁祐)
ITKC_PH_1300A_0085,삼포왜변〔三浦倭變〕,P005200,김근사(金謹思)
ITKC_PH_1300A_0085,삼포왜변〔三浦倭變〕,P007289,김세균(金世鈞)
ITKC_PH_1300A_0085,삼포왜변〔三浦倭變〕,P022614,송천희(宋千喜)
ITKC_PH_1300A_0085,삼포왜변〔三浦倭變〕,P026781,안윤덕(安潤德)
ITKC_PH_1300A_0085,삼포왜변〔三浦倭變〕,P032823,윤금손(尹金孫)
ITKC_PH_1300A_0085,삼포왜변〔三浦倭變〕,P062301,한륜(韓倫)
ITKC_PH_1300A_0085,삼포왜변〔三浦倭變〕,P067316,황형(黃衡)
ITKC_PH_1300A_0084,유자광의 유배와 죽음〔柳子光竄死〕,P016910,박원종(朴元宗)
ITKC_PH_1300A_0084,유자광의 유배와 죽음〔柳子光竄死〕,P021164,성희안(成希顔)
ITKC_PH_1300A_0084,유자광의 유배와 죽음〔柳子光竄死〕,P030129,유규(柳規)
ITKC_PH_1300A_0084,유자광의 유배와 죽음〔柳子光竄死〕,P031549,유자광(柳子光)
ITKC_PH_1300A_0084,유자광의 유배와 죽음〔柳子光竄死〕,P051737,정광필(鄭光弼)
ITKC_PH_1300A_0084,유자광의 유배와 죽음〔柳子光竄死〕,P053741,정유길(鄭惟吉)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P002623,권민수(權敏手)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P002649,권벌(權橃)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P004975,김구(金絿)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P005145,김극뉴(金克忸)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P007828,김시습(金時習)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P008537,김오문(金五文)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P009622,김일손(金馹孫)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P009971,김정국(金正國)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P013225,남효온(南孝溫)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P020672,성삼문(成三問)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P021213,소세양(蘇世讓)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P022717,송현수(宋玹壽)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P031521,유인숙(柳仁淑)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P042246,이언호(李彦浩)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P042359,"이역(李懌)
중종(中宗)"
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P043969,이의무(李宜茂)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P044673,이자(李耔)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P044684,이자건(李自健)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P044707,이자화(李自華)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P044725,"이장(李暲)
덕종(德宗)"
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P045917,이주(李胄)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P048350,"이혈(李娎)
성종(成宗)"
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P048675,"이홍위(李弘暐)
단종(端宗)"
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P049793,임사홍(任士洪)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P052450,정미수(鄭眉壽)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P054368,정종(鄭悰)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P054705,정창손(鄭昌孫)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P057291,조원기(趙元紀)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P063236,한훈(韓訓)
ITKC_PH_1300A_0039,소릉의 폐위와 복위〔昭陵廢復〕,P064188,현덕왕후권씨(顯德王后權氏)
ITKC_PH_1300A_0086,"박영문, 신윤무의 옥〔朴永文辛允武之獄〕",P002649,권벌(權橃)
ITKC_PH_1300A_0086,"박영문, 신윤무의 옥〔朴永文辛允武之獄〕",P005175,김극핍(金克愊)
ITKC_PH_1300A_0086,"박영문, 신윤무의 옥〔朴永文辛允武之獄〕",P009106,김응기(金應箕)
ITKC_PH_1300A_0086,"박영문, 신윤무의 옥〔朴永文辛允武之獄〕",P011634,김협(金協)
ITKC_PH_1300A_0086,"박영문, 신윤무의 옥〔朴永文辛允武之獄〕",P013496,노영손(盧永孫)
ITKC_PH_1300A_0086,"박영문, 신윤무의 옥〔朴永文辛允武之獄〕",P016750,박열(朴說)
ITKC_PH_1300A_0086,"박영문, 신윤무의 옥〔朴永文辛允武之獄〕",P022390,송질(宋軼)
ITKC_PH_1300A_0086,"박영문, 신윤무의 옥〔朴永文辛允武之獄〕",P024145,신용개(申用漑)
ITKC_PH_1300A_0086,"박영문, 신윤무의 옥〔朴永文辛允武之獄〕",P031304,유운(柳雲)
ITKC_PH_1300A_0086,"박영문, 신윤무의 옥〔朴永文辛允武之獄〕",P035112,윤희인(尹希仁)
ITKC_PH_1300A_0086,"박영문, 신윤무의 옥〔朴永文辛允武之獄〕",P037448,이돈(李惇)
ITKC_PH_1300A_0086,"박영문, 신윤무의 옥〔朴永文辛允武之獄〕",P039387,이사균(李思鈞)
ITKC_PH_1300A_0086,"박영문, 신윤무의 옥〔朴永文辛允武之獄〕",P044747,이장곤(李長坤)
ITKC_PH_1300A_0086,"박영문, 신윤무의 옥〔朴永文辛允武之獄〕",P045020,이전(李恮)
ITKC_PH_1300A_0086,"박영문, 신윤무의 옥〔朴永文辛允武之獄〕",P048608,이홍간(李弘幹)
ITKC_PH_1300A_0086,"박영문, 신윤무의 옥〔朴永文辛允武之獄〕",P051737,정광필(鄭光弼)
ITKC_PH_1300A_0086,"박영문, 신윤무의 옥〔朴永文辛允武之獄〕",P065352,홍언필(洪彦弼)
ITKC_PH_1300A_0087,유담년의 무옥〔柳聃年誣獄〕,P009971,김정국(金正國)
ITKC_PH_1300A_0087,유담년의 무옥〔柳聃年誣獄〕,P044762,이장생(李長生)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P001482,고형산(高荊山)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P002649,권벌(權橃)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P004304,기준(奇遵)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P007938,김식(金湜)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P008002,김안국(金安國)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P009949,김정(金淨)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P009971,김정국(金正國)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P012461,남곤(南袞)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P016093,박상(朴祥)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P018384,박훈(朴薰)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P020714,성세창(成世昌)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P020739,성수침(成守琛)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P021528,손주(孫澍)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P023170,신광한(申光漢)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P024145,신용개(申用漑)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P025770,심정(沈貞)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P026301,안당(安瑭)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P030060,유관(柳灌)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P031521,유인숙(柳仁淑)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P031549,유자광(柳子光)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P040286,이성동(李成童)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P044673,이자(李耔)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P044747,이장곤(李長坤)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P051737,정광필(鄭光弼)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P055766,조광조(趙光祖)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P055767,조광좌(趙廣佐)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P064406,홍경주(洪景舟)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P064911,홍봉세(洪奉世)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P065206,홍숙(洪淑)
ITKC_PH_1300A_0089,기묘사화〔己卯士禍〕,P065352,홍언필(洪彦弼)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P000614,강은(姜㶏)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P001091,경세인(慶世仁)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P003510,권전(權磌)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P005573,김대유(金大有)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P006130,김명윤(金明胤)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P007938,김식(金湜)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P007972,김신동(金神童)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P008567,김옹(金顒)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P009417,김익(金釴)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P013818,도형(都衡)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P014669,민세정(閔世貞)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P015118,민회현(閔懷賢)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P015334,박공달(朴公達)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P018384,박훈(朴薰)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P018493,방귀온(房貴溫)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P022741,송호지(宋好智)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P024410,신잠(申潛)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P024589,신준미(申遵美)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P026301,안당(安瑭)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P026898,안정(安珽)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P027077,안처겸(安處謙)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P027082,안처근(安處謹)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P027101,안처함(安處諴)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P031619,유정(柳貞)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P037804,이령(李翎)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P039280,이부(李阜)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P042384,이연경(李延慶)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P053559,정완(鄭浣)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P055766,조광조(趙光祖)
ITKC_PH_1300A_0090,현량과의 파방과 복과〔賢良科罷復〕,P057226,조우(趙佑)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P001501,공서린(孔瑞麟)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P001939,구수복(具壽福)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P002649,권벌(權橃)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P004304,기준(奇遵)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P004975,김구(金絿)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P007376,김세필(金世弼)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P007938,김식(金湜)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P008002,김안국(金安國)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P009949,김정(金淨)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P009971,김정국(金正國)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P014116,문근(文瑾)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P016093,박상(朴祥)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P016380,박세희(朴世熹)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P018384,박훈(朴薰)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P023700,신상(申鏛)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P024410,신잠(申潛)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P031278,유용근(柳庸謹)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P031304,유운(柳雲)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P031521,유인숙(柳仁淑)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P034151,윤자임(尹自任)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P035770,이계맹(李繼孟)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P039387,이사균(李思鈞)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P040286,이성동(李成童)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P042384,이연경(李延慶)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P044673,이자(李耔)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P044747,이장곤(李長坤)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P047179,이청(李淸)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P055766,조광조(趙光祖)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P059247,채세영(蔡世英)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P060365,최수성(崔壽峸)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P060413,최숙생(崔淑生)
ITKC_PH_1300A_0092,기묘당적〔己卯黨籍〕,P063060,한충(韓忠)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P001482,고형산(高荊山)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P002295,권균(權鈞)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P005200,김근사(金謹思)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P009908,김전(金詮)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P012461,남곤(南袞)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P012745,남세준(南世準)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P013228,남효의(南孝義)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P018254,박호(朴壕)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P018543,방유령(方有寧)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P020348,서후(徐厚)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P020846,성운(成雲)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P023700,신상(申鏛)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P025770,심정(沈貞)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P028922,오준(吳準)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P030060,유관(柳灌)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P033971,윤은필(尹殷弼)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P035112,윤희인(尹希仁)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P035770,이계맹(李繼孟)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P039342,이빈(李蘋)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P040621,이세정(李世貞)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P041217,이순(李純)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P042568,이영부(李英符)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P043591,이유청(李惟淸)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P047932,이항(李沆)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P050792,장순손(張順孫)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P058303,조침(趙琛)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P059402,채침(蔡忱)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P062554,한세환(韓世桓)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P062603,한승정(韓承貞)
ITKC_PH_1305A_0313,기묘사화 이후 조정관원,P065206,홍숙(洪淑)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P004304,기준(奇遵)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P004975,김구(金絿)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P007938,김식(金湜)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P009949,김정(金淨)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P016380,박세희(朴世熹)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P018384,박훈(朴薰)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P024410,신잠(申潛)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P026898,안정(安珽)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P027057,안찬(安瓚)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P029096,오희안(吳希顔)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P031278,유용근(柳庸謹)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P032706,윤광령(尹光齡)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P034151,윤자임(尹自任)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P035451,이경(李璥)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P041965,이약수(李若水)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P046091,이중(李中)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P053559,정완(鄭浣)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P053915,정응(鄭譍)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P055766,조광조(趙光祖)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P060133,최산두(崔山斗)
ITKC_PH_1305A_0314,기묘사화 피화인 찬축인원〔坐黨人員 竄逐類〕,P063060,한충(韓忠)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P013645,노필(盧㻶)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P022733,송호례(宋好禮)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P022741,송호지(宋好智)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P027752,양팽손(梁彭孫)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P036683,이기(李祺)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P039363,이사검(李思儉)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P041963,이약빙(李若氷)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P042260,이엄(李儼)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P042384,이연경(李延慶)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P044673,이자(李耔)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P045295,이정숙(李正叔)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P047179,이청(李淸)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P047197,이총(李𤄓)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P047290,이충건(李忠楗)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P049318,이희민(李希閔)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P057226,조우(趙佑)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P060413,최숙생(崔淑生)
ITKC_PH_1305A_0315,기묘사화 피화인 삭탈인원〔坐黨人員 削奪類〕,P061934,하정(河珽)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P001939,구수복(具壽福)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P002649,권벌(權橃)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P007016,김석홍(金錫弘)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P007376,김세필(金世弼)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P008002,김안국(金安國)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P009971,김정국(金正國)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P011211,김태암(金泰巖)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P013503,노우명(盧友明)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P014116,문근(文瑾)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P016424,박수량(朴遂良)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P019487,봉천상(奉天祥)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P026301,안당(安瑭)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P027089,안처순(安處順)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P030829,유성춘(柳成春)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P031304,유운(柳雲)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P032767,윤구(尹衢)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P033358,윤상림(尹商霖)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P036248,이구(李構)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P040286,이성동(李成童)
ITKC_PH_1305A_0316,기묘사화 피화인 파직인원〔坐黨人員 罷職類〕,P042568,이영부(李英符)
